Source,Target,CN,WCN,AA,PA,Jaccard,Embedding_Cosine,Embedding_L2,Original_Score,Bio_Bonus,Common_Neighbors_Original,Weighted_Common_Neighbors_Original,Bridge_Nodes,Match,RF_Prob,GB_Prob,LR_Prob,ML_Score,Original_Score_Norm,ML_Score_Norm,Final_AI_Score
saxitoxin biosynthesis,each toxin,12,46.0,2.5354616893600714,2680,0.12631578947368421,0.14530229568481445,2.270568609237671,98.59754891357125,20,12,46.0,alexandrium;alexandrium fundyense;dinoflagellates;gymnodinium;gymnodinium catenatum;paralytic shellfish poisoning;paralytic shellfish toxins;phosphorus;producing dinoflagellates;saxitoxin;toxin content;toxin production,0,0.33666666666666667,0.31338717407793837,0.37352241414657134,0.32871249512029305,0.11946412868706255,0.3281157227779363,0.21335734602795575
toxin composition,sxt genes,9,153.0,1.865999803255729,3827,0.07377049180327869,0.06916900724172592,2.264049530029297,136.23351259178617,16,9,153.0,alexandrium;biosynthesis;dinoflagellates;genus alexandrium;gymnodinium;gymnodinium catenatum;paralytic shellfish poisoning;producing dinoflagellates;saxitoxin,0,0.23,0.16901036662749389,0.11571358957121741,0.1880765422708687,0.23497012762924976,0.1869037930426601,0.21334027706528444
phylogeny,sxta and sxtg,12,53.0,2.547542641760674,1020,0.23076923076923078,0.27157706022262573,2.2871410846710205,113.67699738024454,26,12,53.0,alexandrium;biosynthesis;cyanobacteria;dinoflagellates;paralytic shellfish poisoning;paralytic shellfish toxins;producing dinoflagellates;saxitoxin;sxt genes;sxta;sxtg;toxin production,0,0.11,0.405595051420877,0.2540584467594846,0.272203370386387,0.16574344741348943,0.2713751639830594,0.2132777198697959
toxic alexandrium,toxic species,12,64.0,2.6027836626608694,1012,0.21428571428571427,0.20660629868507385,2.468600034713745,87.36642621589938,10,12,64.0,alexandrium;alexandrium minutum;alexandrium ostenfeldii;alexandrium tamarense;cyanobacteria;dinoflagellates;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;sxt gene;sxta;toxin production,1,0.34,0.43965152442651667,0.1442420383194485,0.3702499660452032,0.08499544714808646,0.3698233111064318,0.21316798592934186
alexandrium spp,phylogenetic analysis,12,58.0,2.582197086187586,624,0.3157894736842105,0.26987001299858093,2.096245765686035,84.10127700812382,10,12,58.0,alexandrium;alexandrium ostenfeldii;alexandrium tamarense;cyanobacteria;dinoflagellates;genus alexandrium;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;toxin content;toxin profile;toxin-producing,0,0.43333333333333335,0.35940501604699576,0.2934632039465489,0.3823821617514861,0.0749745978305569,0.38200519442217634,0.21313836629678565
dominant toxins,higher toxin,11,41.0,2.437350418899684,1120,0.19298245614035087,0.2602427005767822,2.2942113876342773,73.4483558050357,10,11,41.0,alexandrium;alexandrium tamarense;gonyautoxins;other saxitoxin;other saxitoxin derivatives;paralytic shellfish toxins;saxitoxin;saxitoxin derivatives;toxin composition;toxin content;toxin profile,0,0.45666666666666667,0.405595051420877,0.36562193423090944,0.42202638580019614,0.042280435519858744,0.42181178205037617,0.2130695414585916
sxta,nitrate and phosphate,9,34.0,1.984067248443036,954,0.08490566037735849,0.21564699709415436,2.1434600353240967,74.50362315843408,15,9,34.0,alexandrium;alexandrium tamarense;cellular toxin;dinoflagellates;nitrogen;phosphorus;toxin content;toxin production;toxin profile,0,0.37666666666666665,0.4500999052070305,0.42297458561576085,0.41801407783175804,0.04551908541461119,0.41778304160786645,0.21303786570157607
biosynthesis,species of alexandrium,12,44.0,2.5593512533699365,2444,0.1111111111111111,0.144651398062706,2.3247647285461426,105.64821466478534,24,12,44.0,alexandrium;alexandrium tamarense;dinoflagellates;evolution;genus alexandrium;gymnodinium;paralytic shellfish poisoning;paralytic shellfish toxins;phylogeny;saxitoxin;sxta;toxin composition,0,0.3933333333333333,0.21525317295772967,0.3655855663738352,0.30151847644958163,0.14110285163207517,0.30081033055110074,0.2129712171456367
toxin composition profiles,toxin variability,9,34.0,2.010580992742814,532,0.23684210526315788,0.39656996726989746,2.108811616897583,62.24503347368807,9,9,34.0,alexandrium;alexandrium tamarense;other saxitoxin;other saxitoxin derivatives;paralytic shellfish toxins;saxitoxin;saxitoxin derivatives;toxin composition;toxin profile,0,0.31333333333333335,0.5854687607893734,0.4537546226816772,0.4634431759961878,0.007897074211040522,0.46339819540001903,0.21287257874608087
sxta,toxic secondary metabolites,9,22.0,2.2370915424893534,1060,0.08411214953271028,0.21717634797096252,2.589735984802246,67.22098147819653,14,9,22.0,cyanobacteria;cyanobacteria and dinoflagellates;dinoflagellates;evolution;genes involved;homologs;paralytic shellfish poisoning;saxitoxin;secondary metabolites,0,0.44,0.4605529296130957,0.3845334323715437,0.44472980804370227,0.023168420784207222,0.4446081865375906,0.21281631537322973
biosynthesis gene,non-toxic species,8,27.0,1.7467484475910855,221,0.36363636363636365,0.42659154534339905,2.1021430492401123,69.49474809087528,16,8,27.0,cyanobacteria;dinoflagellates;paralytic shellfish poisoning;saxitoxin;sxta;sxta and sxtg;sxtg;toxin production,0,0.48,0.45106655542020935,0.17824951499736108,0.4353582292098408,0.030146684611974534,0.43519822624662036,0.21241987834756515
biosynthesis,effects of temperature,7,26.0,1.361414639466375,846,0.07291666666666667,0.27497440576553345,1.9078975915908813,68.50751401839571,17,7,26.0,alexandrium;dinoflagellates;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;temperature;toxin production,1,0.4533333333333333,0.45148859680695913,0.3179437020864781,0.4388720019454607,0.027116831073309283,0.43872638969696753,0.2123411324539555
paralytic shellfish toxin profiles,saxitoxin analogues,10,48.0,2.1482838266811,918,0.19607843137254902,0.317852258682251,2.176837682723999,75.9494381822966,11,10,48.0,alexandrium;gonyautoxins;gymnodinium;gymnodinium catenatum;gymnodinium catenatum graham;paralytic shellfish toxins;saxitoxin;toxin composition;toxin content;toxin profile,0,0.25333333333333335,0.551468881026707,0.337946906551824,0.41086246450186925,0.04995633883648992,0.41060213872654283,0.21224694878701372
phosphorus,phylogenetic analysis,12,59.0,2.4574425577045593,1224,0.19047619047619047,0.1850285679101944,2.329329013824463,102.49116860010874,19,12,59.0,alexandrium;alexandrium tamarense;biosynthesis;dinoflagellates;gonyautoxins;paralytic shellfish poisoning;paralytic shellfish toxins;producing dinoflagellates;saxitoxin;saxitoxin biosynthesis;toxin content;toxin profile,0,0.4166666666666667,0.2642227530835606,0.12629314827410634,0.3114073580358576,0.131413774383389,0.3107397122165188,0.2121104464082974
paralytic shellfish toxins,stx producing,8,18.0,1.7068330533085496,2020,0.0392156862745098,0.05058453604578972,2.277693748474121,69.91236035472433,18,8,18.0,alexandrium;biosynthesis;dinoflagellates;producing dinoflagellates;saxitoxin;saxitoxin biosynthesis;sxta;sxtg,0,0.5166666666666667,0.4220708533145851,0.15396033722956054,0.4330981270469153,0.03142835025813184,0.43292886779766604,0.21210358315092223
toxin composition,dinoflagellate species,12,47.0,2.6877485147974363,1691,0.12631578947368421,0.19506901502609253,2.3593642711639404,91.42587844179404,16,12,47.0,alexandrium;biosynthesis;dcstx;dinoflagellates;gymnodinium;gymnodinium catenatum;paralytic shellfish poisoning;paralytic shellfish toxins;presence of c3;saxitoxin;sulfocarbamoyl toxin;sulfocarbamoyl toxins,0,0.36333333333333334,0.314842354421781,0.4934188342628765,0.3520963939705115,0.09745403831155544,0.35159539077513274,0.21181764692016522
neosaxitoxin,sulfocarbamoyl toxin,15,49.0,3.1862726927898257,1482,0.24193548387096775,0.20857374370098114,2.3484950065612793,91.8695024336426,12,15,49.0,alexandrium;alexandrium tamarense;dcstx;dinoflagellates;gonyautoxins;gymnodinium;gymnodinium catenatum;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;sulfocarbamoyl toxins;temperature;toxin composition;toxin content;toxin profile,0,0.20333333333333334,0.46600219538072035,0.35999112874640593,0.3503335438983341,0.09881553479856711,0.3498253209211412,0.21176993855372547
paralytic shellfish toxins,non-stx producing,8,18.0,1.7068330533085496,2020,0.0392156862745098,0.0604325607419014,2.280428409576416,69.91236035472433,18,8,18.0,alexandrium;biosynthesis;dinoflagellates;producing dinoflagellates;saxitoxin;saxitoxin biosynthesis;sxta;sxtg,0,0.5133333333333333,0.4220708533145851,0.15974874636574676,0.43234363462720055,0.03142835025813184,0.4321712853416874,0.21176267104573185
alexandrium fundyense,paralytic shellfish toxin profiles,12,66.0,2.544736389370461,1734,0.1643835616438356,0.2012527734041214,2.3610787391662598,92.4879172856526,12,12,66.0,alexandrium;alexandrium catenella;alexandrium tamarense;genus alexandrium;gonyautoxins;gymnodinium catenatum;paralytic shellfish toxins;saxitoxin;temperature;toxin composition;toxin content;toxin profile,0,0.3433333333333333,0.3732534194756397,0.235432131576769,0.3475032562288301,0.10071347013118745,0.3469834417613752,0.21153495736477196
gymnodinium catenatum,distinct toxin,14,46.0,3.1634538943745243,2464,0.13725490196078433,0.14946603775024414,2.3133387565612793,88.51344882492883,12,14,46.0,alexandrium;alexandrium catenella;alexandrium tamarense;genus alexandrium;gonyautoxins;paralytic shellfish toxin profiles;paralytic shellfish toxins;saxitoxin;shellfish toxin profiles;sulfocarbamoyl toxin;temperature;toxin composition;toxin content;toxin profile,0,0.30333333333333334,0.33435307878768467,0.7347517384719735,0.361985046574373,0.0885156969123275,0.36152454252033506,0.2113696774359309
alexandrium fundyense,pst content,10,53.0,2.1869403653962096,867,0.1724137931034483,0.2761811912059784,2.259904623031616,66.52592291282107,5,10,53.0,alexandrium;alexandrium tamarense;dinoflagellates;down-regulated;paralytic shellfish poisoning;paralytic shellfish toxins;strains of alexandrium;sxta;toxin content;toxin profile,0,0.33,0.5653815465546891,0.2913000791279703,0.44382078119014157,0.02103526339773945,0.4436954367494199,0.21123234140599564
dinoflagellates,toxin composition profiles,11,42.0,2.527037287435805,4845,0.04182509505703422,0.14939312636852264,2.2049076557159424,72.9259459253545,9,11,42.0,alexandrium;alexandrium tamarense;dominant toxins;paralytic shellfish poisoning;paralytic shellfish toxins;presence of c3;saxitoxin;species of alexandrium;sulfocarbamoyl toxins;toxin composition;toxin profile,1,0.24,0.4743993907137994,0.8652862871332302,0.4197283240702227,0.0406771425757545,0.4195043085703352,0.21114936727331582
toxin composition,toxin synthesis,12,81.0,2.5079531445569687,2937,0.11009174311926606,0.09030237048864365,2.416069984436035,110.0387167327525,17,12,81.0,alexandrium;alexandrium catenella;alexandrium fundyense;alexandrium tamarense;biosynthesis;dinoflagellates;paralytic shellfish poisoning;paralytic shellfish toxins;producing dinoflagellates;saxitoxin;toxin content;toxin production,0,0.4066666666666667,0.20204519985816335,0.17257902445183654,0.28094716904093203,0.1545774455485273,0.28015477301053915,0.21108724290643263
producing dinoflagellate,sulfocarbamoyl toxin,13,45.0,2.852647394894099,1634,0.19117647058823528,0.2404155135154724,2.3760921955108643,80.89762130794415,10,13,45.0,alexandrium;alexandrium catenella;alexandrium tamarense;dcstx;dinoflagellate species;dinoflagellates;genus alexandrium;gymnodinium;gymnodinium catenatum;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;toxin profile,0,0.3433333333333333,0.4160058361399156,0.44327698971311646,0.38966395037460283,0.06514247409168003,0.38931680573180816,0.2110209233297377
toxin content,fed with the toxic,15,54.0,3.431014233771468,2997,0.12295081967213115,0.16878141462802887,2.4161365032196045,87.60141721714038,10,14,52.0,alexandrium;alexandrium catenella;alexandrium tamarense;dcstx;dinoflagellates;gonyautoxins;neostx;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;toxic dinoflagellate;toxin accumulation;toxin composition;toxin profile,0,0.26666666666666666,0.34989540103346545,0.8297231729480806,0.36458668447820747,0.08571664218836325,0.36413683547551023,0.2110057291675794
alexandrium spp,neosaxitoxin,11,66.0,2.214398970128617,1014,0.2037037037037037,0.18516473472118378,2.1161839962005615,89.110686274582,12,11,66.0,alexandrium;alexandrium tamarense;dinoflagellates;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;temperature;toxin composition;toxin content;toxin production;toxin profile,0,0.29333333333333333,0.4546338771427669,0.14059808638031795,0.35871008054274856,0.09034863810702323,0.3582361638108146,0.21089802467372934
alexandrium fundyense,growth and toxin,14,89.0,2.916243041701871,1275,0.22580645161290322,0.09967520833015442,2.4410147666931152,112.9998455990719,14,14,89.0,alexandrium;alexandrium tamarense;dinoflagellates;gonyautoxins;nitrogen;paralytic shellfish poisoning;paralytic shellfish toxins;phosphorus;saxitoxin;temperature;toxin composition;toxin content;toxin production;toxin profile,1,0.38666666666666666,0.21285313625197633,0.0836590584114898,0.26945914063380383,0.1636652465312545,0.2686196951918455,0.21089474842852046
producing dinoflagellates,toxic alexandrium,12,92.0,2.52594319336754,1496,0.15384615384615385,0.19246028363704681,2.2652201652526855,101.32091326037792,10,12,92.0,alexandrium;alexandrium minutum;alexandrium ostenfeldii;alexandrium tamarense;cyanobacteria;dinoflagellates;genus alexandrium;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;sxta;toxin production,0,0.2966666666666667,0.3396379369574824,0.24504470488235405,0.31299010563364327,0.1278222226115586,0.3123289419834368,0.2108502463289038
environmental conditions,sxta and sxtg,11,48.0,2.299494171513005,660,0.2682926829268293,0.2277696579694748,2.1577675342559814,112.22002113704298,28,11,48.0,alexandrium;alexandrium minutum;biosynthesis;cyanobacteria;dinoflagellates;nitrogen;paralytic shellfish poisoning;paralytic shellfish toxins;phosphorus;saxitoxin;toxin production,0,0.27,0.2972646284745964,0.15640556956561583,0.2722728711938598,0.16127193984575725,0.2714449494322461,0.21084979415967725
gonyautoxins,biosynthesis gene,9,60.0,1.9475133751471387,1802,0.07894736842105263,0.1238960474729538,2.1699111461639404,89.58597919837638,16,9,60.0,alexandrium;alexandrium minutum;biosynthesis;dinoflagellates;nitrogen;paralytic shellfish poisoning;phylogenetic analysis;saxitoxin;toxin production,0,0.4,0.3393044277770196,0.27151274761542366,0.35680348865005224,0.09180732757814739,0.3563217634392855,0.21083882371565954
toxin content,toxins produced,8,40.0,1.5497476947440427,888,0.07272727272727272,0.27399903535842896,1.8562523126602173,66.11726227923421,11,8,40.0,alexandrium;alexandrium tamarense;dinoflagellates;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;toxin production;toxin profile,0,0.23333333333333334,0.6238663625046067,0.38945887274367846,0.44421240186000455,0.019781070596556566,0.4440886613082551,0.2107194864168209
stx biosynthesis genes,sxtg,7,123.0,1.5301617837717183,714,0.12280701754385964,0.32455742359161377,2.0173263549804688,119.39678028145072,18,7,123.0,alexandrium;biosynthesis;dinoflagellates;gene expression;saxitoxin;saxitoxin biosynthesis;sxta,1,0.2633333333333333,0.22225492267514393,0.283946339474731,0.2448554286183784,0.18329764752338804,0.2439152182643195,0.2105755543568072
horizontal gene,clade,10,49.0,2.0993125173840985,396,0.3333333333333333,0.30876025557518005,2.258044958114624,101.88536711162844,24,10,49.0,alexandrium;biosynthesis;dinoflagellates;evolution;gymnodinium;gymnodinium catenatum;paralytic shellfish poisoning;saxitoxin;saxitoxin biosynthesis;sxta,0,0.4633333333333333,0.2319538880412913,0.0821739887731075,0.30952767623128974,0.12955454987446316,0.308852332143832,0.21023855189567914
producing dinoflagellate,sxta4 gene,8,45.0,1.8242374511780994,473,0.17391304347826086,0.3411783277988434,2.238111972808838,81.03607777805996,17,8,45.0,alexandrium;biosynthesis;paralytic shellfish toxins;pst-producing;saxitoxin;saxitoxin biosynthesis;sxta;toxic species,0,0.45,0.35367812825664313,0.30340853177667304,0.3871799173059889,0.0655674015102383,0.3868225992644137,0.21013224049961723
biosynthesis,saxitoxin derivatives,11,46.0,2.302628816795887,3666,0.09016393442622951,0.11756685376167297,2.320787191390991,90.09796576181624,17,11,46.0,alexandrium;alexandrium catenella;alexandrium tamarense;genus alexandrium;gonyautoxins;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;temperature;toxin composition;toxin content,0,0.5133333333333333,0.23118157790511745,0.3182887623572895,0.352752998521621,0.09337863102505053,0.35225468446111086,0.20987285507127768
pyrodinium bahamense,producing dinoflagellate,11,84.0,2.318263338455789,1333,0.1774193548387097,0.21552187204360962,2.409506320953369,108.59617979822866,17,11,84.0,alexandrium;biosynthesis;dinoflagellates;genus alexandrium;gymnodinium;gymnodinium catenatum;paralytic shellfish poisoning;producing dinoflagellates;saxitoxin;saxitoxin biosynthesis;sxta,1,0.28,0.31919732011113094,0.11727143935891739,0.28332580399145724,0.15015025268964946,0.2825431497000978,0.2097270563443512
strains of alexandrium,gene cluster,12,42.0,2.479334107041284,1350,0.1791044776119403,0.18627527356147766,2.6954097747802734,96.16653857854578,20,12,42.0,alexandrium;alexandrium minutum;dinoflagellates;gonyautoxins;nitrogen;paralytic shellfish poisoning;paralytic shellfish toxins;producing dinoflagellates;saxitoxin;sxta;toxin content;toxin production,0,0.4666666666666667,0.27649351887769397,0.04753405578294491,0.32966683168380817,0.11200327875143481,0.32907396784273274,0.20968508884251888
alexandrium minutum,secondary metabolites,10,27.0,2.3532518973332537,1104,0.13333333333333333,0.24591189622879028,2.595754384994507,88.11390002806208,22,10,27.0,biosynthesis;cyanobacteria;dinoflagellates;environmental conditions;evolution;genes involved;paralytic shellfish poisoning;saxitoxin;saxitoxin synthesis;sxta,0,0.45666666666666667,0.29607001331778443,0.28765090351890815,0.3594667636774497,0.08728946863495893,0.35899594595388923,0.20955738342847757
gonyautoxins,shellfish poisoning toxins,10,61.0,2.1232852821808064,2438,0.08403361344537816,0.16018043458461761,2.2319624423980713,78.78567515991499,9,10,61.0,alexandrium;alexandrium minutum;alexandrium ostenfeldii;dinoflagellates;gymnodinium;gymnodinium catenatum;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;strains of alexandrium,0,0.33666666666666667,0.45512808460564336,0.3203981931671758,0.39427052828620596,0.058660842543039354,0.39394224995992705,0.2095374758806388
alexandrium tamarense,stx biosynthesis genes,7,100.0,1.4550599190746119,1540,0.0603448275862069,0.11148903518915176,2.3158504962921143,104.018055303496,16,7,100.0,alexandrium;alexandrium catenella;biosynthesis;dinoflagellates;saxitoxin;saxitoxin biosynthesis;sxta,0,0.38,0.28485683534178824,0.0538770064298681,0.29981611831388094,0.13609983943154866,0.2991010003793187,0.20945036185804516
producing dinoflagellates,toxin content and composition,12,61.0,2.5224272126533727,2652,0.12631578947368421,0.1622803807258606,2.3183813095092773,88.14670419496542,11,12,61.0,alexandrium;alexandrium tamarense;genus alexandrium;gonyautoxins;nitrogen;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;strains of alexandrium;toxin composition;toxin content;toxin profile,0,0.4766666666666667,0.2741199465384012,0.3134651348984381,0.35907315342571106,0.08739014569214906,0.35860072366481277,0.20943490577984775
stx-producing,non-stx producing,9,22.0,1.9727056389834017,360,0.24324324324324326,0.38007235527038574,2.120206594467163,73.9119519492705,18,9,22.0,alexandrium;biosynthesis;dinoflagellates;producing dinoflagellates;saxitoxin;saxitoxin biosynthesis;sxt genes;sxta;sxtg,0,0.37666666666666665,0.4503678933616138,0.36367434927576364,0.41221804827505,0.0437032271933607,0.411963274315631,0.20942024839838236
biosynthesis gene,horizontal gene,9,45.0,1.88011659213154,374,0.3,0.36576607823371887,2.197567939758301,83.16571129944077,17,9,45.0,alexandrium;biosynthesis;cyanobacteria;dinoflagellates;paralytic shellfish poisoning;saxitoxin;saxitoxin biosynthesis;sxta;sxtg,0,0.53,0.3055608806957587,0.1203939951196073,0.37681983985984013,0.07210331618405977,0.37642009194863546,0.20904586527811883
toxic dinoflagellate,gene cluster,13,50.0,2.776925726296182,1325,0.2,0.17692403495311737,2.4897613525390625,102.9796549571733,20,13,50.0,alexandrium;alexandrium minutum;cyanobacteria;dinoflagellates;gonyautoxins;nitrogen;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;sxt gene;sxta;toxin content;toxin production,0,0.36333333333333334,0.2814876516175194,0.16294452634668796,0.3023716117767618,0.13291295493114344,0.30166695990821424,0.20885225717082534
paralytic toxin,species of alexandrium,11,41.0,2.352968658077294,832,0.23404255319148937,0.26275086402893066,2.351320505142212,84.95538658895425,16,11,41.0,alexandrium;dinoflagellates;genus alexandrium;gymnodinium;paralytic shellfish poisoning;paralytic shellfish toxins;phylogeny;saxitoxin;sulfocarbamoyl toxins;toxin composition;toxin profile,0,0.51,0.2976892225515918,0.1669837179507369,0.36954298307086964,0.07759588796632719,0.36911343267155877,0.2087787830836814
pyrodinium bahamense,cellular toxin,11,66.0,2.3864319021952856,992,0.21568627450980393,0.1565471887588501,2.433509588241577,119.67563771937871,27,11,66.0,alexandrium;biosynthesis;dinoflagellates;light;paralytic shellfish poisoning;saxitoxin;sxta;temperature;toxic dinoflagellate;toxin content;toxin production,0,0.22,0.2845668860334659,0.09108298911201147,0.23939174192793414,0.18415347008729852,0.2384291549540887,0.2085775282773541
gene transfer,toxic species,11,70.0,2.3256952705884473,1012,0.19298245614035087,0.217545747756958,2.521040916442871,117.54390054714432,25,11,70.0,alexandrium;biosynthesis;cyanobacteria;dinoflagellates;gymnodinium;gymnodinium catenatum;paralytic shellfish poisoning;saxitoxin;saxitoxin biosynthesis;sxta;sxtg,0,0.14,0.36721636219462367,0.07486339197008876,0.24709452029432072,0.17761109924045734,0.24616348017749148,0.20845967066212273
gymnodinium,differences in toxin,11,44.0,2.3705828561601607,2160,0.10679611650485436,0.19384200870990753,2.070162773132324,75.02682100467854,10,11,44.0,alexandrium;dinoflagellates;each toxin;gonyautoxins;producing dinoflagellates;saxitoxin;strains of alexandrium;toxin composition;toxin content;toxin production;toxin profile,0,0.28,0.46470762647684705,0.6113691513315508,0.4054907283715786,0.04712479665377489,0.4052084025615153,0.20826241931225808
toxin production,sxta4 gene,8,44.0,1.7952816465627968,1177,0.07272727272727272,0.18836112320423126,2.240461587905884,82.93226197261431,18,8,44.0,alexandrium;biosynthesis;gene cluster;paralytic shellfish toxins;saxitoxin;saxitoxin biosynthesis;sxta;toxic species,1,0.43333333333333335,0.34878068466442497,0.2807369172765833,0.3757973673932042,0.07138685259279856,0.3753934319289928,0.208189813294086
toxin composition,toxic alexandrium,10,98.0,2.137253115330979,1958,0.1,0.19593143463134766,2.2687528133392334,97.22407438005668,9,10,98.0,alexandrium;alexandrium spp;alexandrium tamarense;dinoflagellates;genus alexandrium;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;toxic dinoflagellate;toxin production,0,0.35,0.3148718678587319,0.24952302487073827,0.32238823641643977,0.11524889058736473,0.3217655629672909,0.2081813931583315
biosynthesis in dinoflagellates,clade,10,49.0,2.0993125173840985,342,0.37037037037037035,0.34833183884620667,2.0555331707000732,101.8122641948678,24,10,49.0,alexandrium;biosynthesis;dinoflagellates;evolution;gymnodinium;gymnodinium catenatum;paralytic shellfish poisoning;saxitoxin;saxitoxin biosynthesis;sxta,0,0.36333333333333334,0.2881152787796421,0.15724225477251566,0.30511519820040595,0.12933019464077708,0.3044217827357248,0.20812140928350353
biosynthesis,toxin variability,10,38.0,2.1162694299479887,2632,0.08928571428571429,0.1404711902141571,2.217816114425659,83.38468416696493,17,10,38.0,alexandrium;alexandrium catenella;alexandrium tamarense;genus alexandrium;gonyautoxins;paralytic shellfish toxins;saxitoxin;temperature;toxin composition;toxin content,0,0.23666666666666666,0.490720678258557,0.33623015049278204,0.37365002084522336,0.0727753510499892,0.3732372908874811,0.20798322397686056
alexandrium spp,genes involved,10,85.0,2.0191577749716663,1170,0.16393442622950818,0.19645124673843384,2.0662920475006104,92.1709452867023,10,10,85.0,alexandrium;alexandrium minutum;alexandrium tamarense;cyanobacteria;dinoflagellates;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;sxta;toxin production,0,0.23666666666666666,0.45597769370888513,0.17000266583082874,0.33965578010419206,0.09974067273749013,0.33910382616764345,0.20745409178105914
biosynthesis genes,species of marine dinoflagellates,8,23.0,1.6537338389271912,165,0.4444444444444444,0.4371567368507385,1.8756049871444702,81.03379502118003,23,8,23.0,alexandrium;biosynthesis;dinoflagellates;evolution;paralytic shellfish poisoning;saxitoxin;saxitoxin biosynthesis;sxta,0,0.4266666666666667,0.3887666386538182,0.15907402378129656,0.38095738837170545,0.06556039565498734,0.38057458585930276,0.20731678124692926
toxin content,stx synthesis,8,47.0,1.7102192950000887,2442,0.06451612903225806,0.1992165893316269,2.272346258163452,68.56574537491835,10,8,47.0,alexandrium tamarense;dinoflagellates;paralytic shellfish poisoning;producing dinoflagellates;saxitoxin;sxta;toxin production;toxin synthesis,0,0.2966666666666667,0.5662865315045329,0.256600082081268,0.42746994062705995,0.027295545004016986,0.4272776310466441,0.2072874837231992
evolution,metabolic pathways,7,22.0,1.4014322991975725,424,0.1320754716981132,0.38922232389450073,1.948229193687439,78.28666978550704,23,7,22.0,alexandrium;biosynthesis;dinoflagellates;paralytic shellfish poisoning;saxitoxin;saxitoxin biosynthesis;toxin production,0,0.39,0.3971396371834313,0.3621644620261509,0.39078626479433076,0.05712937878828306,0.3904437166089236,0.2071208308075713
toxin content and composition,toxins varied,10,31.0,2.1969403795907123,741,0.20833333333333334,0.2874835729598999,2.450612783432007,65.48508479176184,10,10,31.0,alexandrium;alexandrium tamarense;other saxitoxin;other saxitoxin derivatives;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;saxitoxin derivatives;toxin composition;toxin profile,0,0.5166666666666667,0.42989711825078075,0.16060803040745594,0.43767602883280265,0.017840897287229956,0.437525518456519,0.20669897681341
cellular toxin,gene cluster,12,48.0,2.462444217434529,800,0.26666666666666666,0.19441647827625275,2.5196762084960938,112.81436476828428,27,12,48.0,alexandrium;alexandrium minutum;biosynthesis;dinoflagellates;gonyautoxins;nitrogen;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;sxta;toxin content;toxin production,0,0.29333333333333333,0.2783470801718942,0.04035546608543183,0.26054242002782363,0.16309599981744835,0.2596664560082001,0.20655270510328666
saxitoxin analogues,strains of alexandrium,13,47.0,2.722293567008723,1458,0.19117647058823528,0.21114245057106018,2.46071720123291,85.43686105406046,12,13,47.0,alexandrium;dinoflagellates;each toxin;gonyautoxins;gymnodinium;gymnodinium catenatum;nitrogen;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;toxin composition;toxin content;toxin profile,0,0.31666666666666665,0.4365300243007372,0.17824184365504822,0.36275586318254005,0.07907354878917036,0.36229851602075147,0.20652478404338187
alexandrium minutum,psp toxin content,11,36.0,2.2935496665702475,1173,0.14666666666666667,0.24706587195396423,2.21708083152771,70.48106952872375,10,11,36.0,alexandrium;alexandrium ostenfeldii;dinoflagellates;genus alexandrium;gonyautoxins;paralytic shellfish poisoning;paralytic shellfish toxins;producing dinoflagellates;saxitoxin;toxin content;toxin profile,0,0.29333333333333333,0.5396499272190457,0.3129366917334557,0.4184519661162018,0.03317373724521763,0.41822272327106796,0.2064457809568503
shellfish toxin profiles,species of alexandrium,11,40.0,2.466639612345101,884,0.22448979591836735,0.2541119158267975,2.3662900924682617,70.88083788816658,9,11,40.0,alexandrium;alexandrium tamarense;genus alexandrium;gymnodinium;other saxitoxin;other saxitoxin derivatives;paralytic shellfish toxins;saxitoxin;saxitoxin derivatives;toxin composition;toxin profile,0,0.5133333333333333,0.3683147229678563,0.2736445474370625,0.41685514956096775,0.034400639367286906,0.41661936692705215,0.2063990667691813
stx-producing,stx producing,9,22.0,1.9727056389834017,360,0.24324324324324326,0.38137343525886536,2.108243703842163,73.9119519492705,18,9,22.0,alexandrium;biosynthesis;dinoflagellates;producing dinoflagellates;saxitoxin;saxitoxin biosynthesis;sxt genes;sxta;sxtg,0,0.3566666666666667,0.4503678933616138,0.3761326406440823,0.40546387741188183,0.0437032271933607,0.40518144163326614,0.20636842369131814
