paper_id,year,group,source,entity_text,entity_normalized,entity_type,relation_hint,start,end,context,entity_original_before_strict_norm
P008,2016,test,title,Transcriptome Analysis of Scrippsiella trochoidea CCMP 3099 Reveals Physiological Changes Related to Nitrate Depletion,Transcriptome Analysis of Scrippsiella trochoidea CCMP 3099 Reveals Physiological Changes Related to Nitrate Depletion,FINDING_SENTENCE,ASSOCIATED_WITH,0,118,Transcriptome Analysis of Scrippsiella trochoidea CCMP 3099 Reveals Physiological Changes Related to Nitrate Depletion,Transcriptome Analysis of Scrippsiella trochoidea CCMP 3099 Reveals Physiological Changes Related to Nitrate Depletion
P008,2016,test,abstract,sxtA,sxtA,GENE,,1793,1797,"elated to secondary metabolite production, including a homolog to the Short Isoform Saxitoxin gene (sxtA) from Alexandrium fundyense, which was significantly up-regulated under N-depletion. A total of 113",sxtA
P008,2016,test,abstract,Sxt genes,sxt genes,GENE,,1913,1922,"um fundyense, which was significantly up-regulated under N-depletion. A total of 113 unique hits to Sxt genes, covering 17 of the 34 genes found in C. raciborskii were detected, indicating that S. trochoidea h",Sxt genes
P008,2016,test,abstract,secondary metabolite,secondary metabolite,BIOSYNTHETIC_SYSTEM,,1703,1723,"rganic N sources. Surprisingly, the transcriptome also contained transcripts potentially related to secondary metabolite production, including a homolog to the Short Isoform Saxitoxin gene (sxtA) from Alexandrium fundyen",secondary metabolite
P008,2016,test,abstract,secondary metabolites,secondary metabolites,BIOSYNTHETIC_SYSTEM,,2081,2102,"detected, indicating that S. trochoidea has previously unrecognized potential for the production of secondary metabolites with potential toxicity.",secondary metabolites
P008,2016,test,abstract,Alexandrium fundyense,Alexandrium fundyense,SPECIES,,1804,1825,"econdary metabolite production, including a homolog to the Short Isoform Saxitoxin gene (sxtA) from Alexandrium fundyense, which was significantly up-regulated under N-depletion. A total of 113 unique hits to Sxt genes, c",Alexandrium fundyense
P008,2016,test,abstract,Dinoflagellates,dinoflagellates,TAXON_GROUP,,0,15,Dinoflagellates are a major component of marine phytoplankton and many species are recognized for their ability to,Dinoflagellates
P008,2016,test,abstract,dinoflagellate,dinoflagellates,TAXON_GROUP,,199,213,"heir ability to produce harmful algal blooms (HABs). Scrippsiella trochoidea is a non-toxic, marine dinoflagellate that can be found in both cold and tropic waters where it is known to produce ""red tide"" events. Li",dinoflagellate
P008,2016,test,abstract,marine dinoflagellate,dinoflagellates,TAXON_GROUP,,192,213,"d for their ability to produce harmful algal blooms (HABs). Scrippsiella trochoidea is a non-toxic, marine dinoflagellate that can be found in both cold and tropic waters where it is known to produce ""red tide"" events. Li",marine dinoflagellate
P008,2016,test,abstract,Alexandrium,Alexandrium,TAXON_GROUP,,1804,1815,"econdary metabolite production, including a homolog to the Short Isoform Saxitoxin gene (sxtA) from Alexandrium fundyense, which was significantly up-regulated under N-depletion. A total of 113 unique hits to Sx",Alexandrium
P008,2016,test,abstract,Saxitoxin,saxitoxin,TOXIN,,1777,1786,"ts potentially related to secondary metabolite production, including a homolog to the Short Isoform Saxitoxin gene (sxtA) from Alexandrium fundyense, which was significantly up-regulated under N-depletion. A t",Saxitoxin
P008,2016,test,abstract,toxic,toxic,TOXIN_PHENOTYPE,,185,190,"cognized for their ability to produce harmful algal blooms (HABs). Scrippsiella trochoidea is a non-toxic, marine dinoflagellate that can be found in both cold and tropic waters where it is known to produc",toxic
P008,2016,test,abstract,non-toxic,non-toxic,TOXIN_PHENOTYPE,,181,190,"e recognized for their ability to produce harmful algal blooms (HABs). Scrippsiella trochoidea is a non-toxic, marine dinoflagellate that can be found in both cold and tropic waters where it is known to produc",non-toxic
P008,2016,test,abstract,transcriptional response,transcriptional response,REGULATION_EXPRESSION,,818,842,"nificant transcriptomic response was observed in response to initial P depletion, however, a strong transcriptional response to N depletion was detected. Among the down-regulated pathways were those for glutamine/glutamate m",transcriptional response
P008,2016,test,abstract,up-regulated,up-regulated,REGULATION_EXPRESSION,,1187,1199,"related to a shift to higher affinity transporters. Genes for the utilization of DON compounds were up-regulated. These included transcripts for amino acids transporters, polyamine oxidase, and extracellular prot",up-regulated
P008,2016,test,abstract,up-regulated,up-regulated,REGULATION_EXPRESSION,,1851,1863,"olog to the Short Isoform Saxitoxin gene (sxtA) from Alexandrium fundyense, which was significantly up-regulated under N-depletion. A total of 113 unique hits to Sxt genes, covering 17 of the 34 genes found in C.",up-regulated
P008,2016,test,abstract,down-regulated,down-regulated,REGULATION_EXPRESSION,,882,896,"tial P depletion, however, a strong transcriptional response to N depletion was detected. Among the down-regulated pathways were those for glutamine/glutamate metabolism as well as urea and nitrate/nitrite transpor",down-regulated
P008,2016,test,abstract,homolog,homolog,EVOLUTIONARY_PROCESS,,1748,1755,"tome also contained transcripts potentially related to secondary metabolite production, including a homolog to the Short Isoform Saxitoxin gene (sxtA) from Alexandrium fundyense, which was significantly up-r",homolog
P008,2016,test,abstract,light,light,ENV_FACTOR,,417,422,is known about the genomic makeup of S. trochoidea and a transcriptome study was conducted to shed light on the biochemical and physiological adaptations related to nutrient depletion. Cultures were grown,light
P008,2016,test,abstract,nitrate,nitrogen,ENV_FACTOR,,972,979,"Among the down-regulated pathways were those for glutamine/glutamate metabolism as well as urea and nitrate/nitrite transporters. Transcripts for ammonia transporters displayed both up- and down-regulation,",nitrate
P008,2016,test,abstract,"Scrippsiella trochoidea is a non-toxic, marine dinoflagellate that can be found in both cold and tropic waters where it is known to produce ""red tide"" events.","Scrippsiella trochoidea is a non-toxic, marine dinoflagellate that can be found in both cold and tropic waters where it is known to produce ""red tide"" events.",FINDING_SENTENCE,PRESENT_IN,0,158,"Scrippsiella trochoidea is a non-toxic, marine dinoflagellate that can be found in both cold and tropic waters where it is known to produce ""red tide"" events.","Scrippsiella trochoidea is a non-toxic, marine dinoflagellate that can be found in both cold and tropic waters where it is known to produce ""red tide"" events."
P008,2016,test,abstract,trochoidea and a transcriptome study was conducted to shed light on the biochemical and physiological adaptations related to nutrient depletion.,trochoidea and a transcriptome study was conducted to shed light on the biochemical and physiological adaptations related to nutrient depletion.,FINDING_SENTENCE,ASSOCIATED_WITH,0,144,trochoidea and a transcriptome study was conducted to shed light on the biochemical and physiological adaptations related to nutrient depletion.,trochoidea and a transcriptome study was conducted to shed light on the biochemical and physiological adaptations related to nutrient depletion.
P008,2016,test,abstract,Among the down-regulated pathways were those for glutamine/glutamate metabolism as well as urea and nitrate/nitrite transporters.,Among the down-regulated pathways were those for glutamine/glutamate metabolism as well as urea and nitrate/nitrite transporters.,FINDING_SENTENCE,DECREASES,0,129,Among the down-regulated pathways were those for glutamine/glutamate metabolism as well as urea and nitrate/nitrite transporters.,Among the down-regulated pathways were those for glutamine/glutamate metabolism as well as urea and nitrate/nitrite transporters.
P008,2016,test,abstract,"Transcripts for ammonia transporters displayed both up- and down-regulation, perhaps related to a shift to higher affinity transporters.","Transcripts for ammonia transporters displayed both up- and down-regulation, perhaps related to a shift to higher affinity transporters.",FINDING_SENTENCE,INCREASES,0,136,"Transcripts for ammonia transporters displayed both up- and down-regulation, perhaps related to a shift to higher affinity transporters.","Transcripts for ammonia transporters displayed both up- and down-regulation, perhaps related to a shift to higher affinity transporters."
P008,2016,test,abstract,Genes for the utilization of DON compounds were up-regulated.,Genes for the utilization of DON compounds were up-regulated.,FINDING_SENTENCE,INCREASES,0,61,Genes for the utilization of DON compounds were up-regulated.,Genes for the utilization of DON compounds were up-regulated.
P008,2016,test,abstract,N depletion also triggered down regulation of transcripts related to the production of Photosystems I & II and related proteins.,N depletion also triggered down regulation of transcripts related to the production of Photosystems I & II and related proteins.,FINDING_SENTENCE,ASSOCIATED_WITH,0,128,N depletion also triggered down regulation of transcripts related to the production of Photosystems I & II and related proteins.,N depletion also triggered down regulation of transcripts related to the production of Photosystems I & II and related proteins.
P008,2016,test,abstract,"Surprisingly, the transcriptome also contained transcripts potentially related to secondary metabolite production, including a homolog to the Short Isoform Saxitoxin gene (sxtA) from Alexandrium fundyense, which was significantly up-regulated under N-depletion.","Surprisingly, the transcriptome also contained transcripts potentially related to secondary metabolite production, including a homolog to the Short Isoform Saxitoxin gene (sxtA) from Alexandrium fundyense, which was significantly up-regulated under N-depletion.",FINDING_SENTENCE,INCREASES,0,261,"Surprisingly, the transcriptome also contained transcripts potentially related to secondary metabolite production, including a homolog to the Short Isoform Saxitoxin gene (sxtA) from Alexandrium fundyense, which was significantly up-regulated under N-depletion.","Surprisingly, the transcriptome also contained transcripts potentially related to secondary metabolite production, including a homolog to the Short Isoform Saxitoxin gene (sxtA) from Alexandrium fundyense, which was significantly up-regulated under N-depletion."
P008,2016,test,abstract,"A total of 113 unique hits to Sxt genes, covering 17 of the 34 genes found in C.","A total of 113 unique hits to Sxt genes, covering 17 of the 34 genes found in C.",FINDING_SENTENCE,PRESENT_IN,0,80,"A total of 113 unique hits to Sxt genes, covering 17 of the 34 genes found in C.","A total of 113 unique hits to Sxt genes, covering 17 of the 34 genes found in C."
P029,2016,test,title,Paralytic Shellfish Toxins,paralytic shellfish toxins,TOXIN,,75,101,Liquid Chromatography with a Fluorimetric Detection Method for Analysis of Paralytic Shellfish Toxins and Tetrodotoxin Based on a Porous Graphitic Carbon Column,Paralytic Shellfish Toxins
P029,2016,test,abstract,saxitoxin,saxitoxin,TOXIN,,1307,1316,"ues were those for decarbamoyl-gonyautoxin 2 (dcGTX2) and gonyautoxin 2 (GTX2) in mussel (0.0001 mg saxitoxin (STX)·diHCl kg(-1) for each toxin), decarbamoyl-saxitoxin (dcSTX) in clam (0.0003 mg STX·diHCl kg(-",saxitoxin
P029,2016,test,abstract,saxitoxin,saxitoxin,TOXIN,,1365,1374,"gonyautoxin 2 (GTX2) in mussel (0.0001 mg saxitoxin (STX)·diHCl kg(-1) for each toxin), decarbamoyl-saxitoxin (dcSTX) in clam (0.0003 mg STX·diHCl kg(-1)), N-sulfocarbamoyl-gonyautoxins 2 and 3 (C1 and C2) in",saxitoxin
P029,2016,test,abstract,STX,saxitoxin,TOXIN,,1318,1321,"ose for decarbamoyl-gonyautoxin 2 (dcGTX2) and gonyautoxin 2 (GTX2) in mussel (0.0001 mg saxitoxin (STX)·diHCl kg(-1) for each toxin), decarbamoyl-saxitoxin (dcSTX) in clam (0.0003 mg STX·diHCl kg(-1)),",saxitoxin
P029,2016,test,abstract,STX,saxitoxin,TOXIN,,1402,1405,"1 mg saxitoxin (STX)·diHCl kg(-1) for each toxin), decarbamoyl-saxitoxin (dcSTX) in clam (0.0003 mg STX·diHCl kg(-1)), N-sulfocarbamoyl-gonyautoxins 2 and 3 (C1 and C2) in scallop (0.0001 mg STX·diHCl kg",saxitoxin
P029,2016,test,abstract,STX,saxitoxin,TOXIN,,1493,1496,".0003 mg STX·diHCl kg(-1)), N-sulfocarbamoyl-gonyautoxins 2 and 3 (C1 and C2) in scallop (0.0001 mg STX·diHCl kg(-1) for each toxin) and dcSTX (0.0003 mg STX·diHCl kg(-1) ) in oyster; gonyautoxin 2 (GTX2",saxitoxin
P029,2016,test,abstract,STX,saxitoxin,TOXIN,,1547,1550,ins 2 and 3 (C1 and C2) in scallop (0.0001 mg STX·diHCl kg(-1) for each toxin) and dcSTX (0.0003 mg STX·diHCl kg(-1) ) in oyster; gonyautoxin 2 (GTX2) showed the highest limit of detection in oyster (0.0,saxitoxin
P029,2016,test,abstract,STX,saxitoxin,TOXIN,,1657,1660,"kg(-1) ) in oyster; gonyautoxin 2 (GTX2) showed the highest limit of detection in oyster (0.0366 mg STX·diHCl kg(-1)). Secondly, we propose a modification of the method for the simultaneous analysis of P",saxitoxin
P029,2016,test,abstract,Paralytic shellfish toxins,paralytic shellfish toxins,TOXIN,,0,26,Paralytic shellfish toxins (PST) traditionally have been analyzed by liquid chromatography with either pre- or post-column der,Paralytic shellfish toxins
P029,2016,test,abstract,PST,paralytic shellfish toxins,TOXIN,,28,31,Paralytic shellfish toxins (PST) traditionally have been analyzed by liquid chromatography with either pre- or post-column derivati,paralytic shellfish toxins
P029,2016,test,abstract,PST,paralytic shellfish toxins,TOXIN,,446,449,"of northward locations in Europe due to climate change, so it is important to analyze it along with PST because their signs of toxicity are similar in the bioassay. The methods described here detail a ne",paralytic shellfish toxins
P029,2016,test,abstract,PST,paralytic shellfish toxins,TOXIN,,687,690,", by using a new porous graphitic carbon stationary phase. Firstly we describe the separation of 13 PST that belong to different groups, taking into account the side-chains of substituents, in one single",paralytic shellfish toxins
P029,2016,test,abstract,PST,paralytic shellfish toxins,TOXIN,,1759,1762,"X·diHCl kg(-1)). Secondly, we propose a modification of the method for the simultaneous analysis of PST and TTX, with some minor changes in the solvent gradient, although the detection limit for TTX does",paralytic shellfish toxins
P029,2016,test,abstract,gonyautoxin,gonyautoxins,TOXIN,,1238,1249,with regard to previous liquid chromatography methods: the lowest values were those for decarbamoyl-gonyautoxin 2 (dcGTX2) and gonyautoxin 2 (GTX2) in mussel (0.0001 mg saxitoxin (STX)·diHCl kg(-1) for each toxi,gonyautoxin
P029,2016,test,abstract,gonyautoxin,gonyautoxins,TOXIN,,1265,1276,"uid chromatography methods: the lowest values were those for decarbamoyl-gonyautoxin 2 (dcGTX2) and gonyautoxin 2 (GTX2) in mussel (0.0001 mg saxitoxin (STX)·diHCl kg(-1) for each toxin), decarbamoyl-saxitoxin (",gonyautoxin
P029,2016,test,abstract,gonyautoxin,gonyautoxins,TOXIN,,1577,1588,"llop (0.0001 mg STX·diHCl kg(-1) for each toxin) and dcSTX (0.0003 mg STX·diHCl kg(-1) ) in oyster; gonyautoxin 2 (GTX2) showed the highest limit of detection in oyster (0.0366 mg STX·diHCl kg(-1)). Secondly, we",gonyautoxin
P029,2016,test,abstract,dcSTX,dcSTX,TOXIN,,1376,1381,"2 (GTX2) in mussel (0.0001 mg saxitoxin (STX)·diHCl kg(-1) for each toxin), decarbamoyl-saxitoxin (dcSTX) in clam (0.0003 mg STX·diHCl kg(-1)), N-sulfocarbamoyl-gonyautoxins 2 and 3 (C1 and C2) in scallop",dcSTX
P029,2016,test,abstract,dcSTX,dcSTX,TOXIN,,1530,1535,rbamoyl-gonyautoxins 2 and 3 (C1 and C2) in scallop (0.0001 mg STX·diHCl kg(-1) for each toxin) and dcSTX (0.0003 mg STX·diHCl kg(-1) ) in oyster; gonyautoxin 2 (GTX2) showed the highest limit of detection,dcSTX
P029,2016,test,abstract,climate change,climate change,ENV_FACTOR,,386,400,"thermore, tetrodotoxin (TTX) was recently found in bivalves of northward locations in Europe due to climate change, so it is important to analyze it along with PST because their signs of toxicity are similar in the",climate change
P029,2016,test,abstract,"Furthermore, tetrodotoxin (TTX) was recently found in bivalves of northward locations in Europe due to climate change, so it is important to analyze it along with PST because their signs of toxicity are similar in the bioassay.","Furthermore, tetrodotoxin (TTX) was recently found in bivalves of northward locations in Europe due to climate change, so it is important to analyze it along with PST because their signs of toxicity are similar in the bioassay.",FINDING_SENTENCE,PRESENT_IN,0,227,"Furthermore, tetrodotoxin (TTX) was recently found in bivalves of northward locations in Europe due to climate change, so it is important to analyze it along with PST because their signs of toxicity are similar in the bioassay.","Furthermore, tetrodotoxin (TTX) was recently found in bivalves of northward locations in Europe due to climate change, so it is important to analyze it along with PST because their signs of toxicity are similar in the bioassay."
P090,2016,test,title,Alexandrium pacificum,Alexandrium pacificum,SPECIES,,59,80,"Paralytic shellfish toxin production by the dinoflagellate Alexandrium pacificum (Chinhae Bay, Korea) in axenic, nutrient-limited chemostat cultures and nutrient-enriched batch cul",Alexandrium pacificum
P090,2016,test,title,dinoflagellate,dinoflagellates,TAXON_GROUP,,44,58,"Paralytic shellfish toxin production by the dinoflagellate Alexandrium pacificum (Chinhae Bay, Korea) in axenic, nutrient-limited chemostat cultures and nutri",dinoflagellate
P090,2016,test,title,Alexandrium,Alexandrium,TAXON_GROUP,,59,70,"Paralytic shellfish toxin production by the dinoflagellate Alexandrium pacificum (Chinhae Bay, Korea) in axenic, nutrient-limited chemostat cultures and nutrient-enriched",Alexandrium
P090,2016,test,title,Paralytic shellfish toxin,paralytic shellfish toxins,TOXIN,,0,25,"Paralytic shellfish toxin production by the dinoflagellate Alexandrium pacificum (Chinhae Bay, Korea) in axenic, nutrient-lim",paralytic shellfish toxins
P090,2016,test,title,toxin production,toxin production,TOXIN,,20,36,"Paralytic shellfish toxin production by the dinoflagellate Alexandrium pacificum (Chinhae Bay, Korea) in axenic, nutrient-limited chemos",toxin production
P090,2016,test,abstract,Alexandrium pacificum,Alexandrium pacificum,SPECIES,,10,31,"Blooms of Alexandrium pacificum (formerly Alexandrium tamarense) are common in Chinhae Bay (Korea), presumably linked to anthropoge",Alexandrium pacificum
P090,2016,test,abstract,A. pacificum,Alexandrium pacificum,SPECIES,,243,255,"cation. Here we examine PSP toxin content and composition in axenic chemostat and batch cultures of A. pacificum using growth conditions that differed according to dilution rate, nutrient limitations, and enrichm",Alexandrium pacificum
P090,2016,test,abstract,A. pacificum,Alexandrium pacificum,SPECIES,,611,623,"ls at the highest growth rates. Therefore, toxin composition changes do occur in axenic cultures of A. pacificum following extended growth under steady state conditions. In nutrient-limited batch cultures that re",Alexandrium pacificum
P090,2016,test,abstract,Alexandrium tamarense,Alexandrium tamarense,SPECIES,,42,63,"Blooms of Alexandrium pacificum (formerly Alexandrium tamarense) are common in Chinhae Bay (Korea), presumably linked to anthropogenic eutrophication. Here we exam",Alexandrium tamarense
P090,2016,test,abstract,Alexandrium,Alexandrium,TAXON_GROUP,,10,21,"Blooms of Alexandrium pacificum (formerly Alexandrium tamarense) are common in Chinhae Bay (Korea), presumably linked to",Alexandrium
P090,2016,test,abstract,Alexandrium,Alexandrium,TAXON_GROUP,,42,53,"Blooms of Alexandrium pacificum (formerly Alexandrium tamarense) are common in Chinhae Bay (Korea), presumably linked to anthropogenic eutrophication. He",Alexandrium
P090,2016,test,abstract,PSP,paralytic shellfish poisoning,TOXIN,,167,170,"e common in Chinhae Bay (Korea), presumably linked to anthropogenic eutrophication. Here we examine PSP toxin content and composition in axenic chemostat and batch cultures of A. pacificum using growth c",paralytic shellfish poisoning
P090,2016,test,abstract,neoSTX,neoSTX,TOXIN,,1007,1013,"cultures. We infer the following order for the biosynthesis of individual toxins: C1, C2>GTX3>GTX1>neoSTX.",neoSTX
P090,2016,test,abstract,toxin profile,toxin profile,TOXIN,,796,809,"ited batch cultures that received N and P enrichment, the N-enriched cultures showed a more diverse toxin profile than the P-enriched cells; the toxin content of N-enriched cells was lower than in the P-enriched c",toxin profile
P090,2016,test,abstract,toxin composition,toxin composition,TOXIN,,442,459,", and enrichments. Phosphate (P)-limited cells in chemostat cultures had higher toxin content and a toxin composition that differed from that of nitrogen (N)-limited cells at the highest growth rates. Therefore, toxin",toxin composition
P090,2016,test,abstract,toxin composition,toxin composition,TOXIN,,554,571,"ition that differed from that of nitrogen (N)-limited cells at the highest growth rates. Therefore, toxin composition changes do occur in axenic cultures of A. pacificum following extended growth under steady state co",toxin composition
P090,2016,test,abstract,toxin content,toxin content,TOXIN,,171,184,"mmon in Chinhae Bay (Korea), presumably linked to anthropogenic eutrophication. Here we examine PSP toxin content and composition in axenic chemostat and batch cultures of A. pacificum using growth conditions that",toxin content
P090,2016,test,abstract,toxin content,toxin content,TOXIN,,422,435,"nutrient limitations, and enrichments. Phosphate (P)-limited cells in chemostat cultures had higher toxin content and a toxin composition that differed from that of nitrogen (N)-limited cells at the highest growth",toxin content
P090,2016,test,abstract,toxin content,toxin content,TOXIN,,841,854,"ichment, the N-enriched cultures showed a more diverse toxin profile than the P-enriched cells; the toxin content of N-enriched cells was lower than in the P-enriched cultures. We infer the following order for the",toxin content
P090,2016,test,abstract,nitrogen,nitrogen,ENV_FACTOR,,487,495,"s in chemostat cultures had higher toxin content and a toxin composition that differed from that of nitrogen (N)-limited cells at the highest growth rates. Therefore, toxin composition changes do occur in axe",nitrogen
P090,2016,test,abstract,Phosphate,phosphorus,ENV_FACTOR,,361,370,"growth conditions that differed according to dilution rate, nutrient limitations, and enrichments. Phosphate (P)-limited cells in chemostat cultures had higher toxin content and a toxin composition that diffe",Phosphate
P090,2016,test,abstract,biosynthesis,biosynthesis,BIOLOGICAL_MECHANISM,,955,967,"of N-enriched cells was lower than in the P-enriched cultures. We infer the following order for the biosynthesis of individual toxins: C1, C2>GTX3>GTX1>neoSTX.",biosynthesis
P090,2016,test,abstract,"Blooms of Alexandrium pacificum (formerly Alexandrium tamarense) are common in Chinhae Bay (Korea), presumably linked to anthropogenic eutrophication.","Blooms of Alexandrium pacificum (formerly Alexandrium tamarense) are common in Chinhae Bay (Korea), presumably linked to anthropogenic eutrophication.",FINDING_SENTENCE,ASSOCIATED_WITH,0,150,"Blooms of Alexandrium pacificum (formerly Alexandrium tamarense) are common in Chinhae Bay (Korea), presumably linked to anthropogenic eutrophication.","Blooms of Alexandrium pacificum (formerly Alexandrium tamarense) are common in Chinhae Bay (Korea), presumably linked to anthropogenic eutrophication."
P090,2016,test,abstract,Phosphate (P)-limited cells in chemostat cultures had higher toxin content and a toxin composition that differed from that of nitrogen (N)-limited cells at the highest growth rates.,Phosphate (P)-limited cells in chemostat cultures had higher toxin content and a toxin composition that differed from that of nitrogen (N)-limited cells at the highest growth rates.,FINDING_SENTENCE,INCREASES,0,181,Phosphate (P)-limited cells in chemostat cultures had higher toxin content and a toxin composition that differed from that of nitrogen (N)-limited cells at the highest growth rates.,Phosphate (P)-limited cells in chemostat cultures had higher toxin content and a toxin composition that differed from that of nitrogen (N)-limited cells at the highest growth rates.
P090,2016,test,abstract,"In nutrient-limited batch cultures that received N and P enrichment, the N-enriched cultures showed a more diverse toxin profile than the P-enriched cells; the toxin content of N-enriched cells was lower than in the P-enriched cultures.","In nutrient-limited batch cultures that received N and P enrichment, the N-enriched cultures showed a more diverse toxin profile than the P-enriched cells; the toxin content of N-enriched cells was lower than in the P-enriched cultures.",FINDING_SENTENCE,DECREASES,0,236,"In nutrient-limited batch cultures that received N and P enrichment, the N-enriched cultures showed a more diverse toxin profile than the P-enriched cells; the toxin content of N-enriched cells was lower than in the P-enriched cultures.","In nutrient-limited batch cultures that received N and P enrichment, the N-enriched cultures showed a more diverse toxin profile than the P-enriched cells; the toxin content of N-enriched cells was lower than in the P-enriched cultures."
P099,2016,test,title,Alexandrium minutum,Alexandrium minutum,SPECIES,,99,118,Physiological and transcriptional responses to inorganic nutrition in a tropical Pacific strain of Alexandrium minutum: Implications for the saxitoxin genes and toxin production,Alexandrium minutum
P099,2016,test,title,Alexandrium,Alexandrium,TAXON_GROUP,,99,110,Physiological and transcriptional responses to inorganic nutrition in a tropical Pacific strain of Alexandrium minutum: Implications for the saxitoxin genes and toxin production,Alexandrium
P099,2016,test,title,saxitoxin,saxitoxin,TOXIN,,141,150,es to inorganic nutrition in a tropical Pacific strain of Alexandrium minutum: Implications for the saxitoxin genes and toxin production,saxitoxin
P099,2016,test,title,toxin production,toxin production,TOXIN,,161,177,ition in a tropical Pacific strain of Alexandrium minutum: Implications for the saxitoxin genes and toxin production,toxin production
P099,2016,test,title,transcriptional responses,transcriptional responses,REGULATION_EXPRESSION,,18,43,Physiological and transcriptional responses to inorganic nutrition in a tropical Pacific strain of Alexandrium minutum: Implications for the sa,transcriptional responses
P099,2016,test,abstract,sxtA,sxtA,GENE,,238,242,"nd are produced by several species of marine dinoflagellates and cyanobacteria. Two STX-core genes, sxtA and sxtG, have been well elucidated in Alexandrium but the expression of these genes under various",sxtA
P099,2016,test,abstract,sxtA1,sxtA,GENE,,1052,1057,"milar N:P (<16), cells grown with excess ammonium showed a higher Qt than those grown with nitrate. sxtA1 was not expressed under any culture conditions, suggesting that this gene might not be involved in",sxtA1
P099,2016,test,abstract,sxtA4,sxtA,GENE,,1202,1207,"ns, suggesting that this gene might not be involved in STX biosynthesis by this strain. Conversely, sxtA4 and sxtG showed positive correlations with Qt, and were up-regulated in P-depleted, nitrate-grown c",sxtA4
P099,2016,test,abstract,sxtG,sxtG,GENE,,247,251,"oduced by several species of marine dinoflagellates and cyanobacteria. Two STX-core genes, sxtA and sxtG, have been well elucidated in Alexandrium but the expression of these genes under various nutrition",sxtG
P099,2016,test,abstract,sxtG,sxtG,GENE,,1212,1216,"ting that this gene might not be involved in STX biosynthesis by this strain. Conversely, sxtA4 and sxtG showed positive correlations with Qt, and were up-regulated in P-depleted, nitrate-grown cultures a",sxtG
P099,2016,test,abstract,sxtI,sxtI,GENE,,679,683,") supply ratios. The transcriptional responses of the sxt genes were observed. Likewise, a putative sxtI encoding O-carbamoyltransferase (herein designated as AmsxtI) was recovered from the transcriptomic",sxtI
P099,2016,test,abstract,sxt genes,sxt genes,GENE,,633,642,", and with various nitrogen to phosphorus (N:P) supply ratios. The transcriptional responses of the sxt genes were observed. Likewise, a putative sxtI encoding O-carbamoyltransferase (herein designated as Amsx",sxt genes
P099,2016,test,abstract,Alexandrium minutum,Alexandrium minutum,SPECIES,,481,500,"emains unclear. This study investigates the physiological responses of a tropical Pacific strain of Alexandrium minutum growing with nitrate or ammonium, and with various nitrogen to phosphorus (N:P) supply ratios. The",Alexandrium minutum
P099,2016,test,abstract,dinoflagellates,dinoflagellates,TAXON_GROUP,,183,198,"sative agents of paralytic shellfish poisoning (PSP), and are produced by several species of marine dinoflagellates and cyanobacteria. Two STX-core genes, sxtA and sxtG, have been well elucidated in Alexandrium but",dinoflagellates
P099,2016,test,abstract,marine dinoflagellates,dinoflagellates,TAXON_GROUP,,176,198,"ns, causative agents of paralytic shellfish poisoning (PSP), and are produced by several species of marine dinoflagellates and cyanobacteria. Two STX-core genes, sxtA and sxtG, have been well elucidated in Alexandrium but",marine dinoflagellates
P099,2016,test,abstract,cyanobacteria,cyanobacteria,TAXON_GROUP,,203,216,"alytic shellfish poisoning (PSP), and are produced by several species of marine dinoflagellates and cyanobacteria. Two STX-core genes, sxtA and sxtG, have been well elucidated in Alexandrium but the expression of",cyanobacteria
P099,2016,test,abstract,Alexandrium,Alexandrium,TAXON_GROUP,,282,293,"dinoflagellates and cyanobacteria. Two STX-core genes, sxtA and sxtG, have been well elucidated in Alexandrium but the expression of these genes under various nutritional modes in tropical species remains uncle",Alexandrium
P099,2016,test,abstract,Alexandrium,Alexandrium,TAXON_GROUP,,481,492,"emains unclear. This study investigates the physiological responses of a tropical Pacific strain of Alexandrium minutum growing with nitrate or ammonium, and with various nitrogen to phosphorus (N:P) supply rati",Alexandrium
P099,2016,test,abstract,STX,saxitoxin,TOXIN,,222,225,"isoning (PSP), and are produced by several species of marine dinoflagellates and cyanobacteria. Two STX-core genes, sxtA and sxtG, have been well elucidated in Alexandrium but the expression of these gen",saxitoxin
P099,2016,test,abstract,STX,saxitoxin,TOXIN,,1157,1160,"was not expressed under any culture conditions, suggesting that this gene might not be involved in STX biosynthesis by this strain. Conversely, sxtA4 and sxtG showed positive correlations with Qt, and w",saxitoxin
P099,2016,test,abstract,STXs,saxitoxin,TOXIN,,12,16,"Saxitoxins (STXs) constitute a family of potent sodium channel blocking toxins, causative agents of paralytic shellf",saxitoxin
P099,2016,test,abstract,paralytic shellfish poisoning,paralytic shellfish poisoning,TOXIN,,100,129,"Saxitoxins (STXs) constitute a family of potent sodium channel blocking toxins, causative agents of paralytic shellfish poisoning (PSP), and are produced by several species of marine dinoflagellates and cyanobacteria. Two STX-cor",paralytic shellfish poisoning
P099,2016,test,abstract,PSP,paralytic shellfish poisoning,TOXIN,,131,134,"family of potent sodium channel blocking toxins, causative agents of paralytic shellfish poisoning (PSP), and are produced by several species of marine dinoflagellates and cyanobacteria. Two STX-core gen",paralytic shellfish poisoning
P099,2016,test,abstract,toxin production,toxin production,TOXIN,,1534,1550,"that this gene may play an important role in P-recycling metabolism, while simultaneously enhancing toxin production.",toxin production
