collection,title,abstract,journal,year,paper_id,domain,group
PubMed,Drinking water treatment residuals from cyanobacteria bloom-affected areas: Investigation of potential impact on agricultural land application.,"In cyanobacteria bloom-affected areas, drinking water treatment processes are optimized to ensure the absence of cyanotoxins in their finished water. A concern about the sludge generated from water treatment has emerged because the removed cyanotoxins and cyanobacteria can get concentrated in the sludge, called water treatment residuals (WTR), and these WTR are often applied on land for beneficial purposes. However, the impact of WTR from bloom-affected areas on the agricultural application and public health is hardly reported. The objective of this study was to characterize bloom-affected WTR by focusing on cyanotoxins, toxin-producing cyanobacteria, microbiomes, and resistome profiles. In addition, the fate of WTR-originated microcystin in crops and soil was examined. WTR samples were obtained from a bloom-affected area in Ohio, USA in November 2017. Cyanotoxins and toxin-producing cyanobacteria were quantified with the enzyme-linked immunosorbent assay and droplet digital PCR, respectively. Microbiome and resistome were determined with Nanopore sequencing. Cyanotoxin concentrations were measured: microcystin (259 μg/kg), saxitoxin (0.16 μg/kg), anatoxin-a (not detected), and β-Methylamino-L-alanine (BMAA) (575 μg/kg). MC-producing cyanobacteria concentrations were determined: Planktothrix (5.3 × 10 7 gene copies/g) and Microcystis (3.3 × 10 3 gene copies/g). Proteobacteria was the most predominant and Planktothrix phage was a remarkably dominant virus in the WTR microbiome. Aminoglycoside resistance was the most abundant class, and antibiotic resistance was found in multiple pathogens (e.g. Mycobacterium). WTR land application was simulated by growing carrots with a mixture of WTR and soil in a greenhouse. At harvest, ~80% of WTR-originated microcystin was found in the soil (83-96 μg/kg) and 5% accumulated in carrots (19-28 μg/kg). This study provides the first insight into the cyanotoxin, microbiome, and resistome profile of bloom-affected WTR. Our finding suggests that careful WTR management is needed for the beneficial use of WTR for protecting agricultural environments, especially soil and groundwater, and food safety.",,2020,31940734,cyanobacteria,cyano_train
PubMed,Isolation and Characterization of Cylindrospermopsis raciborskii Strains from Finished Drinking Water.,"In the summer of 2015, an intense cyanobacterial bloom producing geosmin/2-methylisoborneol (MIB) occurred in the Roxo freshwater reservoir in Alentejo, Portugal. The drinking water supplied from the Roxo water treatment plant (WTP) exhibited an unpleasant odor/taste and a significant cyanobacteria density was detected in the finished water at the exit of the WTP. Cyanobacteria were not evaluated downstream of the WTP, namely, at the city reservoir. The aim of this work was to isolate and characterize viable cyanobacteria present in finished water (exit of the WTP and city reservoir) that withstand conventional water treatment. Treated water samples collected at both sites were inoculated in Z8 culture medium to provide the conditions for putative cyanobacterial growth. After 30 days, filamentous cyanobacteria were observed in cultures inoculated with samples from the exit point of the WTP. Viable trichomes were isolated and identified as Cylindrospermopsis raciborskii by morphometric and molecular analysis. None of the isolates were cylindrospermopsin/microcystin producers, as confirmed by ELISA and amplification of corresponding genes ( PS / PKS and mcyA-cd / mcyAB / mcyB ). ELISA results were positive for saxitoxin, but saxitoxin and derivatives were not detected by liquid chromatography with fluorescence detection (LC-FLD), nor were their related genes ( sxtA / sxtA4 / sxtB / sxtM / sxtPer / sxtI ). To our knowledge, this is the first report on the establishment of cultures of C. raciborskii that resisted water treatment processes.",,2020,31936211,cyanobacteria,cyano_train
PubMed,Saxitoxin-producing Raphidiopsis raciborskii (cyanobacteria) inhibits swimming and physiological parameters in Daphnia similis.,"In this study we tested the effects of a neurotoxic strain of the cyanobacterium Raphidiopsis raciborskii (CYRF-01) on the swimming activity and physiological parameters of Daphnia similis such as movements of the antennae, thoracic limbs, post-abdominal claw and heart rate. An acute assay was performed to test the effect on swimming activity, exposing newborns ( -1 and after 24 h in the other concentrations. Physiological parameters accompanied the same response pattern with effects starting after 30 min and some recovery at the end of 6 h exposure. Antennae stopped moving after 2-3 h at 250-500 μg L -1 , explaining the paralysis of the swimming activity in Daphnia. Thoracic limbs movements were significantly inhibited after 30 min in all concentrations, staying at lower levels than control through the experiment. Post-abdominal claw movement were completely ceased after 30 min and remained stopped until the end of the trial. Heart rate showed a tendency to decrease abruptly in the first 30 min exposure in all concentrations, but showed significant lower values than control only at 500 μg L -1 , between 3 and 4 h exposure, and a recovery at the end of 6 h. In conclusion, results show that neurotoxic cyanobacteria can impose severe constrains on the physiology of daphniids, which can have consequences to the oxygen uptake, swimming and feeding behavior and to the overall fitness of those organisms.",,2020,31831237,cyanobacteria,cyano_train
PubMed,Emerging Lyngbya wollei toxins: A new high resolution mass spectrometry method to elucidate a potential environmental threat.,"Mass spectrometric methods for the quantitative and qualitative analyses of algal biotoxins are often complicated by co-eluting compounds that present analytically as interferences. This issue is particularly critical for organic polyamines, where co-eluting materials can suppress the formation of cations during electrospray ionization. Here we present an extraction procedure designed specifically to overcome matrix-derived ion suppression of algal toxins in samples of Lyngbya wollei, a filamentous benthic algae known to produce several saxitoxin analogues. Lyngbya wollei samples were collected from a large, persistent harmful algal bloom in Lake Wateree, SC. Six known Lyngbya wollei-specific toxins (LWT1-6) were successfully resolved and quantified against saxitoxin using hydrophilic interaction liquid chromatography coupled with triple quadrupole and quadrupole time-of-flight mass spectrometry. The parent ions [M 2+ - H + ] + were observed for LWTs 1-6 and the [M] 2+ ion was observed for LWT5. High resolution mass spectra and unique fragmentation ions were obtained for LWTs 1-6. A dilution factor of 50 resulted in a linear calibration of saxitoxin in the algae matrix. Ion suppression was resolved by sample dilution, which led to linear, positive correlations between peak area and mass of the extracted sample (R 2 > 0.96). Optimized sample extraction method and instrument parameters are presented.",,2019,31806161,cyanobacteria,cyano_train
PubMed,Effects of an aluminum-based chemical remediator on the cyanobacteria population: a study in the northeast of Brazil.,"Water sources destined to human supply are increasingly threatened worldwide due to various sources of pollution, either point or diffuse. In this sense, the objective of this work was to evaluate the efficiency of an aluminum-based chemical remediator in the Joanes River. An statistical analysis of physical, chemical, biological, and hydraulic monitoring data was performed relying on a 2013-2018 recording period, provided by the local sanitation service provider and the environmental agency. The results showed that even with the use of aluminum-based chemical remediators, the key parameters for controlling flowering events remained high with mean values of 0.18 mg P L -1 , 176.155 cells mL -1 of cyanobacteria and peaks of 1.56 μg L -1 and 4.02 μg L -1 for microcystin and saxitoxin, respectively. At the end of this study, it was verified that the aluminum-based chemical remediator showed low effectiveness in the reduction of phosphorus and cyanobacteria, opposing to expectations of the sanitation provider.",,2019,31713695,cyanobacteria,cyano_train
PubMed,"Phytoplankton community and algal toxicity at a recurring bloom in Sullivan Bay, Kabetogama Lake, Minnesota, USA.","Kabetogama Lake in Voyageurs National Park, Minnesota, USA suffers from recurring late summer algal blooms that often contain toxin-producing cyanobacteria. Previous research identified the toxin microcystin in blooms, but we wanted to better understand how the algal and cyanobacterial community changed throughout an open water season and how changes in community structure were related to toxin production. Therefore, we sampled one recurring bloom location throughout the entire open water season. The uniqueness of this study is the absence of urban and agricultural nutrient sources, the remote location, and the collection of samples before any visible blooms were present. Through quantitative polymerase chain reaction (qPCR), we discovered that toxin-forming cyanobacteria were present before visible blooms and toxins not previously detected in this region (anatoxin-a and saxitoxin) were present, indicating that sampling for additional toxins and sampling earlier in the season may be necessary to assess ecosystems and human health risk.",,2019,31695119,cyanobacteria,cyano_train
PubMed,A Multiplex Analysis of Potentially Toxic Cyanobacteria in Lake Winnipeg during the 2013 Bloom Season.,"Lake Winnipeg (Manitoba, Canada), the world's 12th largest lake by area, is host to yearly cyanobacterial harmful algal blooms (cHABs) dominated by Aphanizomenon and Dolichospermum . cHABs in Lake Winnipeg are primarily a result of eutrophication but may be exacerbated by the recent introduction of dreissenid mussels. Through multiple methods to monitor the potential for toxin production in Lake Winnipeg in conjunction with environmental measures, this study defined the baseline composition of a Lake Winnipeg cHAB to measure potential changes because of dreissenid colonization. Surface water samples were collected in 2013 from 23 sites during summer and from 18 sites in fall. Genetic data and mass spectrometry cyanotoxin profiles identified microcystins (MC) as the most abundant cyanotoxin across all stations, with MC concentrations highest in the north basin. In the fall, mcyA genes were sequenced to determine which species had the potential to produce MCs, and 12 of the 18 sites were a mix of both Planktothrix and Microcystis . Current blooms in Lake Winnipeg produce low levels of MCs, but the capacity to produce cyanotoxins is widespread across both basins. If dreissenid mussels continue to colonize Lake Winnipeg, a shift in physicochemical properties of the lake because of faster water column clearance rates may yield more toxic blooms potentially dominated by microcystin producers.",,2019,31614508,cyanobacteria,cyano_train
PubMed,"Identification of a Novel Saxitoxin Analogue, 12β-Deoxygonyautoxin 3, in the Cyanobacterium, Anabaena circinalis (TA04).","Saxitoxin (STX) and its analogues, the potent voltage-gated sodium channel blockers, are biosynthesized by freshwater cyanobacteria and marine dinoflagellates. We previously identified several biosynthetic intermediates in the extract of the cyanobacterium, Anabaena circinalis (TA04), that are primarily produced during the early and middle stages in the biosynthetic pathway to produce STX. These findings allowed us to propose a putative biosynthetic pathway responsible for STX production based on the structures of these intermediates. In the present study, we identified 12β-deoxygonyautoxin 3 (12β-deoxyGTX3), a novel STX analogue produced by A. circinalis (TA04), by comparing the retention time and MS/MS fragmentation pattern with those of synthetic standards using LC-MS. The presence of this compound in A. circinalis (TA04) is consistent with stereoselective enzymatic oxidations at C11 and C12, and 11- O -sulfation, during the late stage of STX biosynthesis, as proposed in previous studies.",,2019,31527551,cyanobacteria,cyano_train
PubMed,Multiple biomarkers response in a Neotropical fish exposed to paralytic shellfish toxins (PSTs).,"The Alagados Reservoir (Southern Brazil) is used as water supply, and since 2002 there have been reports with a presence of cyanobacterial blooms and cyanotoxins. In order to assess the water quality and the ecological integrity of the reservoir, we evaluated biochemical, genotoxic and osmoregulatory biomarkers in the freshwater cichlid fish (Geophagus brasiliensis) that were exposed to PSTs. The fish were sampled in the Alagados Reservoir in February 2016 (Summer) and were divided in three groups: 1) Reservoir group (RES): fish were collected immediately after sampling; 2) Depuration group (DEP): fish were submitted to the depuration experiment for 90 days in the laboratory; and 3) Reproduction group (REP): fish were kept in the laboratory until the fertilization and the chemical analyses were performed on the offspring (F1 generation). In the RES and DEP the blood, brain, muscle, liver and gills were collected for biochemical, genotoxic and osmoregulatory biomarkers analysis. Our results showed that the fish from the Alagados Reservoir (RES) presented oxidative stress and DNA damage; and after 90 days (DEP), the antioxidant system and DNA damage were recovered. Although PSTs were considered a risk to the ecological integrity of this water body; PSTs concentrations were not found in the tissues of the F1 generation. In addition, the biomarkers used were useful tools to evaluate the effects of environment contamination. Therefore, it is necessary to develop new technologies and monitoring programs in order to reduce cyanobaterial blooms, cyanotoxins and human activities that cause the contamination in aquatic environments.",,2020,31466003,cyanobacteria,cyano_train
PubMed,Responses of pro- and anti-inflammatory cytokines in zebrafish liver exposed to sublethal doses of Aphanizomenon flosaquae DC-1 aphantoxins.,"Blooms of the dominant cyanobacterium Aphanizomenon flosaquae are frequently encountered in natural waters, and their secretion of neurotoxic paralytic shellfish toxins called aphantoxins threatens environmental safety and human health worldwide. The liver is the primary detoxification organ in animals, and its pro- and anti-inflammatory responses are important functions in the detoxification of toxins. Therefore, we investigated the response of these inflammatory factors to aphantoxins in the liver of zebrafish (Danio rerio). A. flosaquae DC-1 was sampled during blooms in Dianchi Lake, China and cultured, and the toxin was extracted and analyzed using high performance liquid chromatography. The primary constituents were gonyautoxins 1 (34.04%) and 5 (21.28%) and neosaxitoxin (12.77%). Zebrafish were injected intraperitoneally with 5.3 μg (low dose) or 7.61 μg (high dose) of saxitoxin equivalents [equivalents (eq.)]/kg body weight of A. flosaquae DC-1 aphantoxins. Hyperemia, the hepatosomatic index (HSI), and physiological and molecular responses of pro- and anti-inflammatory cytokines in the zebrafish liver were investigated at different time points 1-24 h post-exposure. Aphantoxins significantly enhanced hepatic hyperemia and altered the HSI 3-24 h post-exposure, suggesting that inflammation caused morphological changes. Subsequent investigations using the enzyme-linked immunosorbent assay showed that the pro-inflammatory cytokines tumor necrosis factor-α, interleukin-1β (IL-1β), IL-6, and IL-8 and anti-inflammatory cytokines IL-10 and transforming growth factor β were higher in the liver of zebrafish exposed to aphantoxins, which indicated physiological inflammatory responses. Further analysis by real-time fluorescence quantitative polymerase chain reaction demonstrated upregulated mRNA expression of these cytokines, suggesting molecular inflammatory responses in the zebrafish liver. These changes showed dose- and time-dependent patterns. These results indicated that aphantoxins induced hyperemia and altered the HSI, and subsequently increased the levels of proinflammatory cytokines TNF-α, IL-1β, IL-6 and IL-8 to induce physiological inflammatory responses. These changes activated the anti-inflammatory cytokines IL-10 and TGF-β to suppress inflammatory damage. The induced changes were the result of upregulated mRNA expression of these inflammatory cytokines caused by aphantoxins. Aphantoxins resulted in hepatic immunotoxicity and response by inducing pro-inflammatory cytokines. Zebrafish liver in turn suppressed the inflammatory damage by upregulating the activities of anti-inflammatory cytokines. In the future, these pro- and anti-inflammatory cytokines in the zebrafish liver may be prove to be useful biomarkers of aphantoxins and blooms in nature.",,2019,31408752,cyanobacteria,cyano_train
PubMed,Environmental factors associated with toxic cyanobacterial blooms across 20 drinking water reservoirs in a semi-arid region of Brazil.,"Cyanobacteria are known to produce a wide variety of bioactive, toxic secondary metabolites generally described as hepatotoxins, neurotoxins, cytotoxins, or dermatoxins. In Brazil, the regular monitoring of cyanobacterial toxins has intensified after the death of 65 patients in a hemodialysis clinic in Caruaru in the state of Pernambuco due to microcystin exposure. The primary objective of this study was to use multivariate statistics that incorporated environmental parameters (both biotic and abiotic) to forecast blooms of cyanobacteria and their toxic secondary metabolites in 20 drinking water reservoirs managed by the Water Treatment Company of Ceará (CAGECE) in the semi-arid region of Ceará, Brazil. Across four years (January 2013 to January 2017), 114 different phytoplankton taxa were identified, including 24 cyanobacterial taxa. In general, Ceará reservoirs were dominated by cyanobacteria due to eutrophication but also because of the dry and warm climate found throughout the region. Interestingly, specific cyanobacterial taxa were influenced by different biotic and abiotic factors. For example, nitrogen-to-phosphorus (N:P) and evaporation were positively related to saxitoxin-producing taxa, especially Raphidiopsis raciborskii, while temperature, electrical conductivity, total phosphorus, and transparency (measured as Secchi depth) were positively associated with microcystin-producing taxa, such as Microcystis aeruginosa. Climate forecasts predict higher evaporation and temperatures in the semi-arid Ceará region, which will likely magnify droughts and water scarcity as well as promote toxic cyanobacterial blooms in reservoirs in the future. Therefore, understanding the factors associated with algal blooms dominated by specific taxa is paramount for water resource management.",,2019,31358272,cyanobacteria,cyano_train
PubMed,Global geographical and historical overview of cyanotoxin distribution and cyanobacterial poisonings.,"Cyanobacteria are photoautotrophic organisms which occur in aquatic and terrestrial environments. They have the potential to produce toxins which pose a threat to human and animal health. This review covers the global distribution of the common cyanotoxins and related poisoning cases. A total of 468 selected articles on toxic cyanobacteria, dating from the earliest records until 2018, were reviewed. Most of the articles were published after 2000 (72%; 337 out of 468), which is consistent with the recent growth in interest in the analysis, toxinology and ecotoxicology of cyanotoxins. Animal and/or human poisoning cases were described in more than a third of the overall publications (38%; 177 out of 468). The reviewed publications showed that there were 1118 recorded identifications of major cyanotoxins in 869 freshwater ecosystems from 66 countries throughout the world. Microcystins were the most often recorded cyanotoxins worldwide (63%; 699 out of 1118), followed by cylindrospermopsin (10%; 107 out of 1118), anatoxins (9%; 100 out of 1118), and saxitoxins (8%; 93 out of 1118). Nodularins were the most rarely recorded cyanotoxins (2%; 19 out of 1118); however, there were also reports where cyanotoxins were not analysed or specified (9%; 100 out of 1118). The most commonly found toxic cyanobacterial genera were Microcystis spp. (669 reports), Anabaena spp. (397 reports), Aphanizomenon spp. (100 reports), Planktothrix spp. (98 reports), and Oscillatoria spp. (75 reports). Furthermore, there were 183 recorded cyanotoxin poisonings of humans and/or animals. Out of all toxic cyanobacterial blooms reviewed in this paper, the highest percentage of associated poisonings was found in North and Central America (39%; 69 cases out of 179), then Europe (20%; 35 out of 179), Australia including New Zealand (15%; 27 out of 179), and Africa (11%; 20 out of 179), while the lowest percentage was related to Asia (8%; 14 cases out of 179) and South America (8%; 14 cases out of 179). Events where only animals were known to have been affected were 63% (114 out of 182), whereas 32% (58 out of 182) of the investigated events involved only humans. A historical overview of human and animal poisoning episodes associated with cyanobacterial blooms is presented. Further, geographical data on the occurrence of cyanotoxins and related poisonings based on the available literature are shown. Some countries (mainly European) have done very intensive research on the occurrence of toxic cyanobacteria and cyanotoxins, and reported related ecotoxicological observations, while in some countries the lack of data is apparent. The true global extent of cyanotoxins and associated poisonings is likely to be greater than found in the available literature, and it can be assumed that ecotoxicological and hygienic problems caused by toxic cyanobacteria may occur in more environments.",,2019,31350576,cyanobacteria,cyano_train
PubMed,Monitoring cyanobacterial toxins in a large reservoir: relationships with water quality parameters.,"Cyanobacteria are widely distributed in fresh, brackish, and ocean water environments, as well as in soil and on moist surfaces. Changes in the population of cyanobacteria can be an important indicator of alterations in water quality. Metabolites produced by blooms of cyanobacteria can be harmful, so cell counts are frequently monitored to assess the potential risk from cyanobacterial toxins. A frequent uncertainty in these types of assessments is the lack of strong relationships between cell count numbers and algal toxin concentrations. In an effort to use ion concentrations and other water quality parameters to determine the existence of any relationships with cyanobacterial toxin concentrations, we monitored four cyanobacterial toxins and inorganic ions in monthly water samples from a large reservoir over a 2-year period. Toxin concentrations during the study period never exceeded safety limits. In addition, toxin concentrations at levels above the limit of quantitation were infrequent during the 2-year sampling period; non-detects were common. Microcystin-LA was the least frequently detected analyte (86 of 89 samples were ND), followed by the other microcystins (microcystin-RR, microcystin-LR). Cylindrospermopsin and saxitoxin were the most frequently detected analytes. Microcystin and anatoxin concentrations were inversely correlated with Cl - , SO 4 - 2 , Na + , and NH 4 + , and directly correlated with turbidity and total P. Cylindrospermopsin and saxitoxin concentrations in water samples were inversely correlated with Mg +2 and directly correlated with water temperature. Results of our study are expected to increase the understanding of potential relationships between human activities and water quality.",,2019,31341744,cyanobacteria,cyano_train
PubMed,"Degradation of widespread cyanotoxins with high impact in drinking water (microcystins, cylindrospermopsin, anatoxin-a and saxitoxin) by CWPO.","The occurrence of harmful cyanobacterial blooms has unabated increased over the last few decades, posing a significant risk for public health. In this work, we investigate the feasibility of catalytic wet peroxide oxidation (CWPO) promoted by modified natural magnetite (Fe 3 O 4 -R400/H 2 O 2 ), as an inexpensive, simple-operation and environmentally-friendly process for the removal of the cyanotoxins that show the major impact on drinking water: microcystins (MC-LR and MC-RR), cylindrospermopsin (CYN), anatoxin-a (ATX) and saxitoxin (STX). The performance of the system was evaluated under ambient conditions and circumneutral pH (pH 0 = 5) using relevant cyanotoxin concentrations (100-500 μg L -1 ). The nature of the cyanotoxins determined their reactivity towards CWPO, which decreased in the following order: MC-RR > CYN > MC-LR ≫ ATX > STX. In this sense, microcystins and CYN were completely removed in short reaction times (1-1.5 h) with a low catalyst concentration (0.2 g L -1 ) and the stoichiometric amount of H 2 O 2 (2-2.6 mg L -1 ), while only 60-80% conversion was achieved with ATX and STX in 5 h. In these cases, an intensification of the operating conditions (1 g L -1 catalyst and up to 30 mg H 2 O 2 L -1 ) was required to remove both toxins in 1 h. The impact of the main components of freshwaters i.e. natural organic matter (NOM) and several inorganic ions (HCO 3 - , HPO 4 2- , SO 4 2- ) on the performance of the process was also investigated. Although the former led to a partial inhibition of the reaction due to HO· scavenging and catalyst coating, the latter did not show any remarkably effect, and the versatility of the process was finally confirmed in a real surface water. To further demonstrate the effectiveness of the catalytic system, the toxicity of both the initial cyanotoxins and the resulting CWPO effluents was measured with the brine shrimp Artemia salina. Remarkably, all CWPO effluents were non-toxic at the end of the treatment.",,2019,31310856,cyanobacteria,cyano_train
PubMed,Perspectives on Harmful Algal Blooms (HABs) and the Cyberbiosecurity of Freshwater Systems.,"Harmful Algal Blooms (HABs) have been observed in all 50 states in the U.S., ranging from large freshwater lakes, such as the Great Lakes, to smaller inland lakes, rivers, and reservoirs, as well as marine coastal areas and estuaries. In 2014, a HAB on Lake Erie containing microcystin (a liver toxin) contaminated the municipal water supply in Toledo, Ohio, providing non-potable water to 400,000 people. Studying HABs is complicated as different cyanobacteria produce a range of toxins that impact human health, such as microcystins, saxitoxin, anatoxin-a, and cylindrospermopsin. HABs may be increasing in prevalence with rising temperatures and higher nutrient runoff. Consequently, new tools and technology are needed to rapidly detect, characterize, and respond to HABs that threaten our water security. A framework is needed to understand cyber threats to new and existing technologies that monitor and forecast our water quality. To properly detect, assess, and mitigate security threats on water infrastructure, it is necessary to envision water security from the perspective of a cyber-physical system (CPS). In doing so, we can evaluate risks and research needs for cyber-attacks on HAB-monitoring networks including data injection attacks, automated system hijacking attacks, node forgery attacks, and attacks on learning algorithms. Herein, we provide perspectives on the research needed to understand both the threats posed by HABs and the coupled cyber threats to water security in the context of HABs.",,2019,31231642,cyanobacteria,cyano_train
PubMed,Structure of the saxiphilin:saxitoxin (STX) complex reveals a convergent molecular recognition strategy for paralytic toxins.,"Dinoflagelates and cyanobacteria produce saxitoxin (STX), a lethal bis-guanidinium neurotoxin causing paralytic shellfish poisoning. A number of metazoans have soluble STX-binding proteins that may prevent STX intoxication. However, their STX molecular recognition mechanisms remain unknown. Here, we present structures of saxiphilin (Sxph), a bullfrog high-affinity STX-binding protein, alone and bound to STX. The structures reveal a novel high-affinity STX-binding site built from a ""proto-pocket"" on a transferrin scaffold that also bears thyroglobulin domain protease inhibitor repeats. Comparison of Sxph and voltage-gated sodium channel STX-binding sites reveals a convergent toxin recognition strategy comprising a largely rigid binding site where acidic side chains and a cation-π interaction engage STX. These studies reveal molecular rules for STX recognition, outline how a toxin-binding site can be built on a naïve scaffold, and open a path to developing protein sensors for environmental STX monitoring and new biologics for STX intoxication mitigation.",,2019,31223657,cyanobacteria,cyano_train
PubMed,"Removal efficiency of phosphorus, cyanobacteria and cyanotoxins by the ""flock & sink"" mitigation technique in semi-arid eutrophic waters.","Geoengineering techniques have been used to control phosphorus and cyanobacteria in lakes promising greater and quicker chemical and ecological recovery. Techniques that use coagulants and clays to remove particulates and dissolved phosphorus from the water column have received great. In this study, bench-scale ""flock & sink"" assays were carried out to evaluate the efficiency of the coagulants aluminium sulphate (SUL), polyaluminium chloride (PAC) and chitosan (CHI), alone and combined with natural bentonite clays (BEN) and lanthanum-modified bentonite (LMB), to remove of phosphorus from a eutrophic reservoir in a semi-arid region of Brazil. In addition, the study seeks to assess the effects on the cyanobacteria density and the intra- and extracellular concentrations of cyanotoxins after the application of these geoengineering materials. The SUL and PAC coagulants effectively reduced the total phosphorus (TP), reactive soluble phosphorus (SRP), turbidity, chlorophyll-a, cyanobacteria density and intracellular microcystin, whereas CHI showed a low removal efficiency. Lanthanum-modified bentonite proved to be more effective than BEN; however, the application of the coagulants only was sufficient to successfully remove phosphorus and cyanobacteria from the water column. In addition, the efficiency of the ""flock & sink"" technique in cell removal varied among the cyanobacteria species. Small colonial species such as Aphanocapsa delicatissima, Merismopedia glauca and Merismopedia tenuissima were removed regardless of the treatment used, including those with CHI and BEN. As for the filamentous cyanobacteria, Cylindrospermopsis raciborskii, Geitlerinema amphibium, Planktothrix agardhii and Pseudanabaena catenata, removal was achieved only using PAC, SUL and LMB alone or when combined. The intracellular concentrations of saxitoxin and cylindrospermopsin and the extracellular fraction of these cyanotoxins and of microcystin were not influenced by the application of coagulants and clays. This indicates that cell lysis did not occur with the addition of the geoengineering materials. These results demonstrate that the ""flock & sink"" technique could be used for restoration of eutrophic waters.",,2019,31102855,cyanobacteria,cyano_train
PubMed,A Comprehensive Review: Development of Electrochemical Biosensors for Detection of Cyanotoxins in Freshwater.,"Cyanobacteria harmful algal blooms are increasing in frequency and cyanotoxins have become an environmental and public concern in the U.S. and worldwide. In this Review, the majority of reported studies and developments of electrochemical affinity biosensors for cyanotoxins are critically reviewed and discussed. Essential background information about cyanobacterial toxins and electrochemical biosensors is combined with the rapidly moving development of electrochemical biosensors for these toxins. Current issues and future challenges for the development of useful electrochemical biosensors for cyanotoxin detection that meet the demands for applications in field freshwater samples are discussed. The major aspects of the entire review article in a prescribed sequence include (i) the state-of-the-art knowledge of the toxicity of cyanotoxins, (ii) important harmful algal bloom events, (iii) advisories, guidelines, and regulations, (iv) conventional analytical methods for determination of cyanotoxins, (v) electrochemical transduction, (vi) recognition receptors, (vii) reported electrochemical biosensors for cyanotoxins, (viii) summary of analytical performance, and (ix) recent advances and future trends. Discussion includes electrochemical techniques and devices, biomolecules with high affinity, numerous array designs, various detection approaches, and research strategies in tailoring the properties of the transducer-biomolecule interface. Scientific and engineering aspects are presented in depth. This review aims to serve as a valuable source to scientists and engineers entering the interdisciplinary field of electrochemical biosensors for detection of cyanotoxins in freshwaters.",,2019,31056912,cyanobacteria,cyano_train
PubMed,Cyanobacterial biodiversity of semiarid public drinking water supply reservoirs assessed via next-generation DNA sequencing technology.,"Next-generation DNA sequencing technology was applied to generate molecular data from semiarid reservoirs during well-defined seasons. Target sequences of 16S-23S rRNA ITS and cpcBA-IGS were used to reveal the taxonomic groups of cyanobacteria present in the samples, and genes coding for cyanotoxins such as microcystins (mcyE), saxitoxins (sxtA), and cylindrospermopsins (cyrJ) were investigated. The presence of saxitoxins in the environmental samples was evaluated using ELISA kit. Taxonomic analyses of high-throughput DNA sequencing data showed the dominance of the genus Microcystis in Mundaú reservoir. Furthermore, it was the most abundant genus in the dry season in Ingazeira reservoir. In the rainy season, 16S-23S rRNA ITS analysis revealed that Cylindrospermopsis raciborskii comprised 46.8% of the cyanobacterial community in Ingazeira reservoir, while the cpcBAIGS region revealed that C. raciborskii (31.8%) was the most abundant taxon followed by Sphaerospermopsis aphanizomenoides (17.3%) and Planktothrix zahidii (16.6%). Despite the presence of other potential toxin-producing genera, the detected sxtA gene belonged to C. raciborskii, while the mcyE gene belonged to Microcystis in both reservoirs. The detected mcyE gene had good correlation with MC content, while the amplification of the sxtA gene was related to the presence of STX. The cyrJ gene was not detected in these samples. Using DNA analyses, our results showed that the cyanobacterial composition of Mundaú reservoir was similar in successive dry seasons, and it varied between seasons in Ingazeira reservoir. In addition, our data suggest that some biases of analysis influenced the cyanobacterial communities seen in the NGS output of Ingazeira reservoir.",,2019,31012060,cyanobacteria,cyano_train
PubMed,Biocatalytic Detoxification of Paralytic Shellfish Toxins.,"Small molecules that bind to voltage-gated sodium channels (VGSCs) are promising leads in the treatment of numerous neurodegenerative diseases and pain. Nature is a highly skilled medicinal chemist in this regard, designing potent VGSC ligands capable of binding to and blocking the channel, thereby offering compounds of potential therapeutic interest. Paralytic shellfish toxins (PSTs), produced by cyanobacteria and marine dinoflagellates, are examples of these naturally occurring small molecule VGSC blockers that can potentially be leveraged to solve human health concerns. Unfortunately, the remarkable potency of these natural products results in equally exceptional toxicity, presenting a significant challenge for the therapeutic application of these compounds. Identifying less potent analogs and convenient methods for accessing them therefore provides an attractive approach to developing molecules with enhanced therapeutic potential. Fortunately, Nature has evolved tools to modulate the toxicity of PSTs through selective hydroxylation, sulfation, and desulfation of the core scaffold. Here, we demonstrate the function of enzymes encoded in cyanobacterial PST biosynthetic gene clusters that have evolved specifically for the sulfation of highly functionalized PSTs, the substrate scope of these enzymes, and elucidate the biosynthetic route from saxitoxin to monosulfated gonyautoxins and disulfated C-toxins. Finally, the binding affinities of the nonsulfated, monosulfated, and disulfated products of these enzymatic reactions have been evaluated for VGSC binding affinity using mouse whole brain membrane preparations to provide an assessment of relative toxicity. These data demonstrate the unique detoxification effect of sulfotransferases in PST biosynthesis, providing a potential mechanism for the development of more attractive PST-derived therapeutic analogs.",,2019,30983320,cyanobacteria,cyano_train
