source_database,pmid,doi,year,title,abstract,journal,query,corpus,openalex_id,source_db,doi_clean,pmid_clean,title_clean,dedup_key,url,relevance_score,relevance_class,taxon_scope,stx_term_count,gene_term_count,dinoflagellate_term_count,cyanobacteria_term_count,environment_term_count,matched_stx_terms,matched_gene_terms,matched_dinoflagellate_terms,matched_cyanobacteria_terms,matched_environment_terms
OpenAlex,,10.4415/ann_12_04_09,2012.0,Emerging health issues of cyanobacterial blooms,"This paper describes emerging issue related to cyanobacterial dynamics and toxicity and human health risks. Data show an increasing cyanobacteria expansion and dominance in many environments. However there are still few information on the toxic species fitness, or on the effects of specific drivers on toxin production. Open research fields are related to new exposure scenario (cyanotoxins in water used for haemodialysis and in food supplements); to new patterns of co-exposure between cyanotoxins and algal toxins and/or anthropogenic chemicals; to dynamics affecting toxicity and production of different cyanotoxin variants under environmental stress; to the accumulation of cyanotoxins in the food web. In addition, many data gaps exist in the characterization of the toxicological profiles, especially about long term effects.",Annali dell Istituto Superiore di Sanità,saxitoxin biosynthesis genes dinoflagellate,dinoflagellate_stx,https://openalex.org/W2106474896,,10.4415/ann_12_04_09,,emerging health issues of cyanobacterial blooms,doi:10.4415/ann_12_04_09,,6,low_relevance_or_noise,cyanobacteria,0,0,0,2,2,,,,cyanobacteria; cyanobacterial,environmental; stress
OpenAlex,,10.2741/e285,2010.0,Airborne Algae and Cyanobacteria Occurrence and Related Health Effects,"Published information on airborne algae and cyanobacteria worldwide and the related human health effects is scarce. Since 1844, a total of 353 morphological taxa (genera or species) have been identified in aerobiological studies. However, due to diverse methodologies and different microorganisms targeted in these studies, direct comparisons on the occurrences of airborne algae and cyanobacteria in various studies are rather dubious. Thirty-eight airborne algae and cyanobacteria were shown to induce allergy, skin irritation, hay fever, rhinitis, sclerosis and respiratory problems when aerosolized and inhaled. Another 14 airborne taxa are known toxin producers posing threat to human health. Most frequently associated with health effects are the genera Chlorella, Scenedesmus, Chlorococcum, Klebsormidium (Hormidium) and Lyngbya. In the air of the Mediterranean city of Thessaloniki, we found 63 algal and cyanobacterial taxa, with 21 reported for the first time in the air. Seven taxa were potentially harmful. Algae and cyanobacteria can contribute significantly in the total air particle load, rendering them as causative agents for health issues when inhaled.",Frontiers in Bioscience-Elite,saxitoxin evolution dinoflagellates,dinoflagellate_stx,https://openalex.org/W1975326179,,10.2741/e285,,airborne algae and cyanobacteria occurrence and related health effects,doi:10.2741/e285,,6,low_relevance_or_noise,cyanobacteria,0,0,0,3,0,,,,cyanobacteria; cyanobacterial; lyngbya,
OpenAlex,,10.1111/j.1574-6941.2008.00439.x,2008.0,Allelopathic activity among Cyanobacteria and microalgae isolated from Florida freshwater habitats,"We evaluated allelopathic interactions between strains of Cyanobacteria and green algae isolated from south and central Florida. Allelopathy, including inhibition or stimulation of growth, was assessed by cocultivation of each of the isolated strains, as well as by evaluation of extracts prepared from the isolates. All of the strains of Cyanobacteria, and four of the six isolates of green algae, showed some allelopathic activity (i.e. inhibition or stimulation of the growth of other strains). Of these, the most pronounced activity was observed for the cyanobacterial isolate Fischerella sp. strain 52-1. In the cocultivation experiments this cyanobacterium inhibited the growth of all tested green algae and Cyanobacteria. The crude lipophilic extracts from Fischerella sp. strain 52-1 isolated from both the biomass and the culture liquid inhibited photosynthesis of the green alga Chlamydomonas sp. in a concentration- and time-dependent manner and caused extensive loss of ultrastructural cell organization. Preliminary chemical characterization of compounds extracted from Fischerella sp. strain 52-1 indicated the presence of indole alkaloids, and further characterization has confirmed that these compounds belong to the hapalindoles previously isolated from other species of Fischerella and related genera. Further chemical characterization of these compounds, and further investigation of their apparent role in allelopathy is ongoing.",FEMS Microbiology Ecology,Alexandrium nitrogen toxin production,dinoflagellate_stx,https://openalex.org/W1918603215,,10.1111/j.1574-6941.2008.00439.x,,allelopathic activity among cyanobacteria and microalgae isolated from florida freshwater habitats,doi:10.1111/j.1574-6941.2008.00439.x,,6,low_relevance_or_noise,cyanobacteria,0,0,0,3,0,,,,cyanobacteria; cyanobacterial; cyanobacterium,
OpenAlex,,10.1111/j.1365-2427.2006.01689.x,2006.0,Algal and cyanobacterial secondary metabolites in freshwaters: a comparison of allelopathic compounds and toxins,"Summary 1. The photoautotrophic micro‐organisms collectively termed ‘micro‐algae’ (including micro‐eukaryotes and cyanobacteria) are known to produce a wide range of secondary metabolites with various biological actions. A small subset of these compounds has been identified. Some of them, termed allelopathic compounds, have been shown to play a role in allelopathy, defined here as inhibitory effects of secondary metabolites against either competitors or predators. Freshwater cyanobacteria also produce some secondary metabolites, termed toxins, which are highly toxic for animals. 2. While allelopathic compounds play a role in the interactions between the emitter organisms and their direct competitors or predators, toxins are categorised according to their toxic effect on several organisms, including some that may not be present in their immediate environment. However, these two definitions are not mutually exclusive. This review considers the evolutionary, ecological and physiological aspects of the production of allelopathic compounds by micro‐algae in freshwaters, and compares the characteristics of allelopathic compounds with those of toxins. 3. Allelopathic compounds include alkaloids, cyclic peptides, terpens and volatile organic compounds. Toxins include alkaloids, cyclic peptides and lipopolysaccharides. No allelopathic compound type is associated with a particular phylogenetic group of algae. In contrast, freshwater toxins are only produced by cyanobacteria belonging to a restricted number of genera. Allelopathic compounds have various modes of action, from inhibition of photosynthesis to oxidative stress or cellular paralysis. Toxins are often enzyme inhibitors, or interfere with cell membrane receptors. 4. The ecological roles of allelopathic compounds have been well identified in several cases, but those of toxins are still debated. In the light of descriptions of negative effects of toxins on both micro‐invertebrates and photoautotrophic organisms, we suggest that at least some toxins should actually be considered as allelopathic compounds. Further research on toxic secondary metabolites in freshwaters is now needed, with emphasis on the ecological effects of the compounds in the immediate environment of the emitter algae.",Freshwater Biology,saxitoxin biosynthesis genes dinoflagellate,dinoflagellate_stx,https://openalex.org/W2042069588,,10.1111/j.1365-2427.2006.01689.x,,algal and cyanobacterial secondary metabolites in freshwaters a comparison of allelopathic compounds and toxins,doi:10.1111/j.1365-2427.2006.01689.x,,6,low_relevance_or_noise,cyanobacteria,0,0,0,2,2,,,,cyanobacteria; cyanobacterial,light; stress
OpenAlex,,10.5897/ajb2004.000-2128,2004.0,Microalgal toxin(s): characteristics and importance,"Prokaryotic and eukaryotic microalgae produce a wide array of compounds&#13;\nwith biological activities. These include antibiotics, algicides,&#13;\ntoxins, pharmaceutically active compounds and plant growth regulators.&#13;\nToxic microalgae, in this sense, are common only among the&#13;\ncyanobacteria and dinoflagellates. The microalgal toxins is either&#13;\nimportant as material for useful drugs or one of the great mysteries in&#13;\nthe world of biotoxicology. The aquatic poisons have long remained one&#13;\nof the great mysteries in the world of biotoxicology. There is evidence&#13;\nthat these toxic organisms are on the increase, perhaps as a result of&#13;\nincreased global pollution. The ability of cyanobacterial populations&#13;\nto produce potent toxins and annual examples of associated human and&#13;\nanimal health problems have raised the position of cyanobacteria in the&#13;\npriorities for the management and protection of water quality in&#13;\ncountries where health problems associated with the toxins have been&#13;\nperceived. The purpose of this review is to discuss the present&#13;\nunderstanding of microalgal toxins from microalgae in a manner that&#13;\nwill stimulate interdisciplinary research with these microorganisms.",TSpace,Gymnodinium catenatum saxitoxin,dinoflagellate_stx,https://openalex.org/W2143230172,,10.5897/ajb2004.000-2128,,microalgal toxin s characteristics and importance,doi:10.5897/ajb2004.000-2128,,6,low_relevance_or_noise,cross_taxa,0,0,1,2,0,,,dinoflagellates,cyanobacteria; cyanobacterial,
OpenAlex,,10.1051/vetres:2003019,2003.0,Health hazards for terrestrial vertebrates from toxic cyanobacteria in surface waterecosystems,"Toxigenic cyanobacteria are photosynthetic prokaryotes that are most often recognized in marine and freshwater systems, such as lakes, ponds, rivers, and estuaries. When environmental conditions (such as light, nutrients, water column stability, etc.) are suitable for their growth, cyanobacteria may proliferate and form toxic blooms in the upper, sunlit layers. The biology and ecology of cyanobacteria have been extensively studied throughout the world during the last two decades, but we still know little about the factors and processes involved in regulating toxin production for many cyanobacterial species. In this minireview, we discuss these microorganisms, and more especially the toxins they produce, as a potential and important health risk for wild and domestic animals.",Veterinary Research,saxitoxin biosynthesis genes dinoflagellate,dinoflagellate_stx,https://openalex.org/W2096496527,,10.1051/vetres:2003019,,health hazards for terrestrial vertebrates from toxic cyanobacteria in surface waterecosystems,doi:10.1051/vetres:2003019,,6,low_relevance_or_noise,cyanobacteria,0,0,0,2,2,,,,cyanobacteria; cyanobacterial,environmental; light
CrossRef,,10.58837/chula.the.2014.951,,CLONING AND EXPRESSION OF GENES INVOLVED IN LIPID BIOSYNTHESIS FROM MICROALGAE,"<jats:p>Production of biofuel directly from CO2 is a challenging approach to solve the near world energy shortage and environmental problems. Accumulating evidence showed that photosynthetic microorganisms would serve as attractive sources because of several unique metabolisms for lipid biosynthesis. Microalgal lipid metabolism is one of the attractive targets to enhance their efficiency in biofuel production by genetic engineering. In the study, caleosin gene encoding lipid droplet protein was successfully isolated from green alga Chlorella vulgaris TISTR 8580 by RACE-method. The deduced polypeptide comprises of 279 amino acid residues with a molecular mass of 31,047 dalton. Chlorella caleosin was expressed and functionally analyzed. It was shown that Chlorella caleosin had no calcium binding property but it had peroxygenase activity. It was found to be a hemoprotein.  Semiquantitative RT-PCR revealed that caleosin gene was up-regulated under salt stress and nitrogen deficiency. Furthermore, gene involved in fatty acid biosynthesis was also performed. Acyl Carrier Protein synthetase (ACP) gene from fresh water cyanobacterium Synechococcus elongatus PCC 7942 was cloned and overexpressed under native promoter. Intracellular fatty acid profiles in mock control and overexpressing cells were compared. Palmitic and palmitoleic acids were major fatty acids. Interestingly, total fatty acid of the overexpressing strain was higher than the control approximately 3.7-fold under normal condition but no difference under stress condition was observed. Therefore, metabolic engineering of caleosin or ACP has potential to further enhance biofuel production in microalgae.</jats:p>",,saxitoxin biosynthesis genes dinoflagellate,dinoflagellate_stx,,,10.58837/chula.the.2014.951,,cloning and expression of genes involved in lipid biosynthesis from microalgae,doi:10.58837/chula.the.2014.951,,5,low_relevance_or_noise,cyanobacteria,0,0,0,1,3,,,,cyanobacterium,environmental; nitrogen; stress
OpenAlex,,10.1201/9781003081449-13,2021.0,Laboratory analyses of cyanobacteria and water chemistry,"Identification and quantification of cyanobacteria in water resources is a basic component of cyanotoxin monitoring programmes to effectively allow early alerts of the type of toxins to expect as well as of bloom development. Decisions on the type of analyses required should be made prior to sample collection. On-site analyses are generally less accurate and less sensitive compared to laboratory analyses but are, on the other hand, less expensive and faster with respect to time to result. Samples may therefore require immediate evaluation on arrival in the laboratory to determine if pretreatment is needed prior to appropriate sample storage. For establishing cyanobacterial identification in a laboratory, consultation with experts on cyanobacterial identification is helpful. As cyanobacterial biomass and community composition is highly inconstant in space and time, a quantification approach that is able to follow this variability is valuable. Microscopic counting of cyanobacterial cells, filaments or colonies has the advantage of directly assessing the abundance of potentially toxic taxa.",,Alexandrium sxtA,dinoflagellate_stx,https://openalex.org/W3126008651,,10.1201/9781003081449-13,,laboratory analyses of cyanobacteria and water chemistry,doi:10.1201/9781003081449-13,,5,low_relevance_or_noise,cyanobacteria,0,0,0,2,1,,,,cyanobacteria; cyanobacterial,bloom
OpenAlex,,10.3389/fmars.2019.00399,2019.0,Considerations in Harmful Algal Bloom Research and Monitoring: Perspectives From a Consensus-Building Workshop and Technology Testing,"Recurrent blooms of harmful algae and cyanobacteria (HABs) plague many coastal and inland waters throughout the USA and have significant socioeconomic impacts to the adjacent communities. Notable HAB events in recent years continue to underscore the many remaining gaps in knowledge and increased needs for technological advances leading to early detection. This review summarizes the main research and management priorities that can be addressed through ocean observation-based approaches and technological solutions for harmful algal blooms, provides an update to the state of the technology to detect HAB events based on recent activities of the Alliance for Coastal Technology (ACT), offers considerations for ensuring data quality, and highlights both ongoing challenges and opportunities for solutions in integrating HAB-focused technologies in research and management. Specifically, technological advances are discussed for remote sensing (both multispectral satellite and hyperspectral); deployable in situ detection of HAB species on fixed or mobile platforms (based on bulk or taxa-specific biomass, images, or molecular approaches); and field-based and/or rapid quantitative detection of HAB toxins (via molecular and analytical chemistry methods). Suggestions for addressing challenges to continued development and adoption of new technologies are summarized, based on a consensus-building workshop hosted by ACT, including dealing with the uncertainties in investment for HAB research, monitoring, and management. Challenges associated with choosing appropriate technologies for a given ecosystem and/or management concern are also addressed, and examples of programs that are leveraging and combining complementary approaches are highlighted.",Frontiers in Marine Science,saxitoxin biosynthesis genes dinoflagellate,dinoflagellate_stx,https://openalex.org/W2961475510,,10.3389/fmars.2019.00399,,considerations in harmful algal bloom research and monitoring perspectives from a consensus building workshop and technology testing,doi:10.3389/fmars.2019.00399,,5,low_relevance_or_noise,cyanobacteria,0,0,0,1,3,,,,cyanobacteria,bloom; hab; harmful algal bloom
OpenAlex,,10.3390/md16020055,2018.0,Seaweed Bioactive Compounds against Pathogens and Microalgae: Potential Uses on Pharmacology and Harmful Algae Bloom Control,"Cyanobacteria are found globally due to their adaptation to various environments. The occurrence of cyanobacterial blooms is not a new phenomenon. The bloom-forming and toxin-producing species have been a persistent nuisance all over the world over the last decades. Evidence suggests that this trend might be attributed to a complex interplay of direct and indirect anthropogenic influences. To control cyanobacterial blooms, various strategies, including physical, chemical, and biological methods have been proposed. Nevertheless, the use of those strategies is usually not effective. The isolation of natural compounds from many aquatic and terrestrial plants and seaweeds has become an alternative approach for controlling harmful algae in aquatic systems. Seaweeds have received attention from scientists because of their bioactive compounds with antibacterial, antifungal, anti-microalgae, and antioxidant properties. The undesirable effects of cyanobacteria proliferations and potential control methods are here reviewed, focusing on the use of potent bioactive compounds, isolated from seaweeds, against microalgae and cyanobacteria growth.",Marine Drugs,Alexandrium salinity toxin profile,dinoflagellate_stx,https://openalex.org/W2791039179,,10.3390/md16020055,,seaweed bioactive compounds against pathogens and microalgae potential uses on pharmacology and harmful algae bloom control,doi:10.3390/md16020055,,5,low_relevance_or_noise,cyanobacteria,0,0,0,2,1,,,,cyanobacteria; cyanobacterial,bloom
OpenAlex,,10.3390/s18072367,2018.0,Aptamer-Based Biosensors to Detect Aquatic Phycotoxins and Cyanotoxins,"Aptasensors have a great potential for environmental monitoring, particularly for real-time on-site detection of aquatic toxins produced by marine and freshwater microorganisms (cyanobacteria, dinoflagellates, and diatoms), with several advantages over other biosensors that are worth considering. Freshwater monitoring is of vital importance for public health, in numerous human activities, and animal welfare, since these toxins may cause fatal intoxications. Similarly, in marine waters, very effective monitoring programs have been put in place in many countries to detect when toxins exceed established regulatory levels and accordingly enforce shellfish harvesting closures. Recent advances in the fields of aptamer selection, nanomaterials and communication technologies, offer a vast array of possibilities to develop new imaginative strategies to create improved, ultrasensitive, reliable and real-time devices, featuring unique characteristics to produce and amplify the signal. So far, not many strategies have been used to detect aquatic toxins, mostly limited to the optic and electrochemical sensors, the majority applied to detect microcystin-LR using a target-induced switching mode. The limits of detection of these aptasensors have been decreasing from the nM to the fM order of magnitude in the past 20 years. Aspects related to sensor components, performance, aptamers sequences, matrices analyzed and future perspectives, are considered and discussed.",Sensors,saxitoxin evolution dinoflagellates,dinoflagellate_stx,https://openalex.org/W2883727210,,10.3390/s18072367,,aptamer based biosensors to detect aquatic phycotoxins and cyanotoxins,doi:10.3390/s18072367,,5,low_relevance_or_noise,cross_taxa,0,0,1,1,1,,,dinoflagellates,cyanobacteria,environmental
OpenAlex,,10.1007/s10452-016-9577-0,2016.0,Existing and emerging cyanocidal compounds: new perspectives for cyanobacterial bloom mitigation,"To help ban the use of general toxic algicides, research efforts are now directed towards the discovery of compounds that are specifically acting as cyanocides. Here, we review the past and look forward into the future, where the less desirable general algicides like copper sulphate, diuron or endothall may become replaced by compounds that show better specificity for cyanobacteria and are biodegradable or transform into non-toxic products after application. For a range of products, we review the activity, the mode of action, effectiveness, durability, toxicity towards non-target species, plus costs involved, and discuss the experience with and prospects for small water volume interventions up to the mitigation of entire lakes; we arrive at recommendations for a series of natural products and extracted organic compounds or derived synthetic homologues with promising cyanocidal properties, and briefly mention emerging nanoparticle applications. Finally, we detail on the recently introduced application of hydrogen peroxide for the selective killing of cyanobacteria in freshwater lakes.",Aquatic Ecology,Alexandrium nitrogen toxin production,dinoflagellate_stx,https://openalex.org/W2341149581,,10.1007/s10452-016-9577-0,,existing and emerging cyanocidal compounds new perspectives for cyanobacterial bloom mitigation,doi:10.1007/s10452-016-9577-0,,5,low_relevance_or_noise,cyanobacteria,0,0,0,2,1,,,,cyanobacteria; cyanobacterial,bloom
OpenAlex,,,2008.0,Scientific assessment of freshwater harmful algal blooms,"In 2004, Congress reauthorized the Harmful Algal Bloom and Hypoxia Research and Control Act of 1998 with the Harmful Algal Bloom and Hypoxia Amendments Act (HABHRCA 2004). The 2004 legislation required the generation of five reports, including this ""Scientific Assessment of Freshwater Harmful Algal Blooms."" HABHRCA 2004 stipulates that this report 1) examine the causes, consequences, and economic costs of freshwater HABs, 2) establish priorities and guidelines for a research program on freshwater HABs, and 3) make recommendations to improve coordination among Federal agencies with respect to research on HABs in freshwater environments. This report is divided into five chapters: Chapter 1 provides the legislative background and process for developing the report, Chapter 2 describes the problem of freshwater and inland HABs in the United States, Chapter 3 outlines the current Federal efforts in freshwater and inland HAB research and response, Chapter 4 discusses the future research priorities, and Chapter 5 delineates opportunities for coordination to advance research efforts. The document is based, in large part, on the proceedings (Hudnell 2008) of the International Symposium on Cyanobacterial Harmful Algal Blooms, a meeting convened by EPA and sponsored by a variety of Federal agencies, to describe current scientific knowledge and identify priorities for future research on CyanoHABs. This report offers a plan for coordinating the important research that is currently ongoing in the United States and for guiding future research directions for Federal programs as well as for state, local, private, and academic institutions in order to maximize advancements. To this end, the Interagency Working Group on Harmful Algal Blooms, Hypoxia, and Human Health (IWG-4H) identifies seven priorities, all of equal weight, for freshwater HAB research and response. These priorities represent research areas where there is the greatest potential for progress in freshwater HAB research. This report does not attempt to assess the relative importance of freshwater HAB research compared to other research areas or other priorities for Federal or state investment.","AquaDocs  (United Nations Educational, Scientific and Cultural Organization)",saxitoxin biosynthesis genes dinoflagellate,dinoflagellate_stx,https://openalex.org/W2241523963,,,,scientific assessment of freshwater harmful algal blooms,title:scientific assessment of freshwater harmful algal blooms,,5,low_relevance_or_noise,cyanobacteria,0,0,0,1,3,,,,cyanobacterial,bloom; hab; harmful algal bloom
OpenAlex,,10.1248/cpb.52.889,2004.0,Production of Secondary Metabolites by Freshwater Cyanobacteria,"Freshwater cyanobacteria produce lethal toxins such as microcystins and anatoxins. During the purification of microcystins in bloom samples we found that a toxic cyanobacterium produced not only microcystins but also other types-peptides in early 1990. Since then we have isolated approximately thirty peptides from freshwater cyanobacteria. In this manuscript we focused on the following topics concerning the isolated peptides: 1) how to isolate desired compounds and to determine their structures, 2) structural classification of isolated compounds, 3) isolation of similar peptides from laboratory strains and bloom materials, 4) structurally related peptides from freshwater and marine origins, 5) beta-amino acid containing peptides from cyanobacteria, 6) comprehensive analysis system for the biosynthetic study of peptides produced by cyanobacteria, 7) biological activities of isolated compounds.",Chemical and Pharmaceutical Bulletin,saxitoxin biosynthesis genes dinoflagellate,dinoflagellate_stx,https://openalex.org/W2141150784,,10.1248/cpb.52.889,,production of secondary metabolites by freshwater cyanobacteria,doi:10.1248/cpb.52.889,,5,low_relevance_or_noise,cyanobacteria,0,0,0,2,1,,,,cyanobacteria; cyanobacterium,bloom
CrossRef,,10.1002/chin.198506364,1985.0,ChemInform Abstract: BIOSYNTHESIS OF SAXITOXIN ANALOGS: THE UNEXPECTED PATHWAY,"<jats:title>Abstract</jats:title><jats:p>[2‐′3C, 2‐′5N]‐dot‐iertes Ornithin wurde zu Kulturen von Aphanizomenon ?os‐aquae gegeben.</jats:p>",Chemischer Informationsdienst,saxitoxin biosynthesis genes dinoflagellate,dinoflagellate_stx,,,10.1002/chin.198506364,,cheminform abstract biosynthesis of saxitoxin analogs the unexpected pathway,doi:10.1002/chin.198506364,,5,cyanobacteria_stx,cyanobacteria,1,0,0,1,0,saxitoxin,,,aphanizomenon,
OpenAlex,,10.1002/ecs2.70408,2025.0,Effects of the cyanobacteria <i>Microcystis aeruginosa</i> on eastern oyster feeding,"Abstract The eastern oyster, Crassostrea virginica , is an estuarine consumer of considerable ecological and economic value, with the ability to selectively feed from a mixed phytoplankton community. Estuarine phytoplankton communities are experiencing an increased presence of small, nutritionally poor, salt‐tolerant, and potentially toxic cyanobacteria, such as Microcystis aeruginosa . To determine how the presence of the potentially harmful cyanobacteria M. aeruginosa affects oyster feeding, we quantified clearance rates, pseudofeces production, and pseudofeces composition across two feeding experiments conducted with a nontoxic strain. The first experiment consisted of bialgal feeding experiments in which single oysters were fed treatments consisting of (1) only M. aeruginosa , (2) only the diatom Thalassiosira pseudonana , or (3) a 50/50 mix of the two species. To quantify effects of M. aeruginosa on oyster feeding under more environmentally relevant conditions, which include numerous phytoplankton prey options and the presence of inorganic particles, a second feeding experiment was conducted using a natural phytoplankton community collected from a local estuary and oyster habitat. This natural community was then used to create two treatments: (1) an amended treatment in which nontoxic M. aeruginosa was added, and (2) a natural treatment in which only M. aeruginosa growth medium without cells was added. Results from both bialgal experiments (Exp. 1) and natural phytoplankton community experiments (Exp. 2) indicated that ecologically relevant concentrations of nontoxic M. aeruginosa did not significantly affect oyster clearance rates. In bialgal experiments, oysters showed no difference in pseudofeces production or the composition of that pseudofeces relative to the number of M. aeruginosa cells that were captured. However, oysters tested using the compositionally complex background of a natural community with inorganic particles produced significantly more pseudofeces when M. aeruginosa cells were added. These combined results indicate that prey community complexity and water quality metrics can drive the fate of oyster–cyanobacteria interactions in estuarine waters. Future research efforts should focus on implications to oyster fitness that a diet containing the nutrient‐poor species M. aeruginosa may have, specifically in relation to other climate‐ and human‐driven stressors.",Ecosphere,Alexandrium transcriptome saxitoxin,dinoflagellate_stx,https://openalex.org/W4414403723,,10.1002/ecs2.70408,,effects of the cyanobacteria microcystis aeruginosa on eastern oyster feeding,doi:10.1002/ecs2.70408,,4,low_relevance_or_noise,cyanobacteria,0,0,0,1,2,,,,cyanobacteria,climate; nutrient
OpenAlex,,10.3390/md20040271,2022.0,Phytoplankton Toxins and Their Potential Therapeutic Applications: A Journey toward the Quest for Potent Pharmaceuticals,"Phytoplankton are prominent organisms that contain numerous bioactive substances and secondary metabolites, including toxins, which can be valuable to pharmaceutical, nutraceutical, and biotechnological industries. Studies on toxins produced by phytoplankton such as cyanobacteria, diatoms, and dinoflagellates have become more prevalent in recent years and have sparked much interest in this field of research. Because of their richness and complexity, they have great potential as medicinal remedies and biological exploratory probes. Unfortunately, such toxins are still at the preclinical and clinical stages of development. Phytoplankton toxins are harmful to other organisms and are hazardous to animals and human health. However, they may be effective as therapeutic pharmacological agents for numerous disorders, including dyslipidemia, obesity, cancer, diabetes, and hypertension. In this review, we have focused on the properties of different toxins produced by phytoplankton, as well as their beneficial effects and potential biomedical applications. The anticancer properties exhibited by phytoplankton toxins are mainly attributed to their apoptotic effects. As a result, phytoplankton toxins are a promising strategy for avoiding postponement or cancer treatment. Moreover, they also displayed promising applications in other ailments and diseases such as Alzheimer's disease, diabetes, AIDS, fungal, bacterial, schizophrenia, inflammation, allergy, osteoporosis, asthma, and pain. Preclinical and clinical applications of phytoplankton toxins, as well as future directions of their enhanced nano-formulations for improved clinical efficacy, have also been reviewed.",Marine Drugs,Alexandrium sxtG,dinoflagellate_stx,https://openalex.org/W4224286979,,10.3390/md20040271,,phytoplankton toxins and their potential therapeutic applications a journey toward the quest for potent pharmaceuticals,doi:10.3390/md20040271,,4,low_relevance_or_noise,cross_taxa,0,0,1,1,0,,,dinoflagellates,cyanobacteria,
OpenAlex,,10.3390/toxins13090660,2021.0,Cyanotoxins and the Nervous System,"Cyanobacteria are capable of producing a wide range of bioactive compounds with many considered to be toxins. Although there are a number of toxicological outcomes with respect to cyanobacterial exposure, this review aims to examine those which affect the central nervous system (CNS) or have neurotoxicological properties. Such exposures can be acute or chronic, and we detail issues concerning CNS entry, detection and remediation. Exposure can occur through a variety of media but, increasingly, exposure through air via inhalation may have greater significance and requires further investigation. Even though cyanobacterial toxins have traditionally been classified based on their primary mode of toxicity, increasing evidence suggests that some also possess neurotoxic properties and include known cyanotoxins and unknown compounds. Furthermore, chronic long-term exposure to these compounds is increasingly being identified as adversely affecting human health.",Toxins,Gymnodinium catenatum saxitoxin,dinoflagellate_stx,https://openalex.org/W3200408622,,10.3390/toxins13090660,,cyanotoxins and the nervous system,doi:10.3390/toxins13090660,,4,low_relevance_or_noise,cyanobacteria,0,0,0,2,0,,,,cyanobacteria; cyanobacterial,
OpenAlex,,10.5772/intechopen.97701,2021.0,Overview of PCR Methods Applied for the Identification of Freshwater Toxigenic Cyanobacteria,"Although cyanobacteria are essential microorganisms on earth, some cyanobacteria produce toxins known as cyanotoxins, threatening humans and animals’ health. Hence, it is imperative to rapidly and accurately identify those toxic cyanobacteria. Unfortunately, traditional microscopic methods have limitations for accurate identification due to the lack of discernable morphological difference between toxic and non-toxic strains within the same cyanobacterial species or genus. In contrast, their genetic profiles are inherently conserved; therefore, nucleic acid-based assays can be more reliable for precise identification. Furthermore, molecular assays can provide high throughput and significantly reduce the turnaround time of test results. Such advantages make those assays a preferred method for rapid detection and early warning of potential toxicity. Toxigenic cyanobacterial species have synthetase genes (DNAs) for toxin production, which can be excellent marker genes. Numerous molecular assays targeting cyanotoxin synthetase genes have been developed for the identification of toxigenic cyanobacteria at various taxonomic levels. Polymerase chain reaction (PCR)-based assays are the most prevailing. Among different versions of PCR assays, the real-time quantitative PCR can be utilized to quantify the genes of interest in samples, fulfilling the purpose of both taxonomic recognition and biomass estimation. Reverse transcription (RT)-PCR assays can be used to detect transcripts (i.e., mRNAs) from toxin synthetase genes, probably enhancing the predictive value of PCR detection for toxin production from observed cyanobacterial species. Nevertheless, the utility of toxin synthetase gene- or its transcript-based PCR assays for routine cyanotoxin monitoring needs to be further evaluated on a large scale.",IntechOpen eBooks,Alexandrium sxtA,dinoflagellate_stx,https://openalex.org/W3184957139,,10.5772/intechopen.97701,,overview of pcr methods applied for the identification of freshwater toxigenic cyanobacteria,doi:10.5772/intechopen.97701,,4,low_relevance_or_noise,cyanobacteria,0,0,0,2,0,,,,cyanobacteria; cyanobacterial,
OpenAlex,,10.3390/toxins12040221,2020.0,Effects of Nutrient Limitation on the Synthesis of N-Rich Phytoplankton Toxins: A Meta-Analysis,"-fixing cyanobacteria, showed no clear direction in response to nutrient limitation, and cellular contents of this compound may thus vary independently of nutrient fluctuations. Our results confirm earlier reported stoichiometric regulation of N-rich phytoplankton toxins, showing increased toxin content with an increase in cellular N:P ratios, and vice versa. Thus, changes in N-rich toxin content largely follow the changes in relative cellular N content. Consequently, although nutrient limitation may limit bloom biomass and thereby bloom toxicity, our results warn that P limitation can cause accumulation of cellular toxins and thus lead to unexpected increases in bloom toxicity.",Toxins,Gymnodinium catenatum saxitoxin,dinoflagellate_stx,https://openalex.org/W3014174084,,10.3390/toxins12040221,,effects of nutrient limitation on the synthesis of n rich phytoplankton toxins a meta analysis,doi:10.3390/toxins12040221,,4,low_relevance_or_noise,cyanobacteria,0,0,0,1,2,,,,cyanobacteria,bloom; nutrient
