source_database,pmid,doi,year,title,abstract,journal,query,corpus,openalex_id,source_db,doi_clean,pmid_clean,title_clean,dedup_key,url,relevance_score,relevance_class,taxon_scope,stx_term_count,gene_term_count,dinoflagellate_term_count,cyanobacteria_term_count,environment_term_count,matched_stx_terms,matched_gene_terms,matched_dinoflagellate_terms,matched_cyanobacteria_terms,matched_environment_terms
OpenAlex,,10.3390/toxins13080522,2021.0,Anabaenopeptins: What We Know So Far,"Cyanobacteria are microorganisms with photosynthetic mechanisms capable of colonizing several distinct environments worldwide. They can produce a vast spectrum of bioactive compounds with different properties, resulting in an improved adaptative capacity. Their richness in secondary metabolites is related to their unique and diverse metabolic apparatus, such as Non-Ribosomal Peptide Synthetases (NRPSs). One important class of peptides produced by the non-ribosomal pathway is anabaenopeptins. These cyclic hexapeptides demonstrated inhibitory activity towards phosphatases and proteases, which could be related to their toxicity and adaptiveness against zooplankters and crustaceans. Thus, this review aims to identify key features related to anabaenopeptins, including the diversity of their structure, occurrence, the biosynthetic steps for their production, ecological roles, and biotechnological applications.",Toxins,saxitoxin biosynthesis cyanobacteria,cyanobacteria_stx,https://openalex.org/W3183795204,,10.3390/toxins13080522,,anabaenopeptins what we know so far,doi:10.3390/toxins13080522,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
OpenAlex,,10.3390/toxins13110786,2021.0,"Cyanotoxins and Food Contamination in Developing Countries: Review of Their Types, Toxicity, Analysis, Occurrence and Mitigation Strategies","Cyanotoxins have gained global public interest due to their potential to bioaccumulate in food, which threatens human health. Bloom formation is usually enhanced under Mediterranean, subtropical and tropical climates which are the dominant climate types in developing countries. In this context, we present an up-to-date overview of cyanotoxins (types, toxic effects, analysis, occurrence, and mitigation) with a special focus on their contamination in (sea)food from all the developing countries in Africa, Asia, and Latin America as this has received less attention. A total of 65 publications have been found (from 2000 until October 2021) reporting the contamination by one or more cyanotoxins in seafood and edible plants (five papers). Only Brazil and China conducted more research on cyanotoxin contamination in food in comparison to other countries. The majority of research focused on the detection of microcystins using different analytical methods. The detected levels mostly surpassed the provisional tolerable daily intake limit set by the World Health Organization, indicating a real risk to the exposed population. Assessment of cyanotoxin contamination in foods from developing countries still requires further investigations by conducting more survey studies, especially the simultaneous detection of multiple categories of cyanotoxins in food.",Toxins,Raphidiopsis saxitoxin,cyanobacteria_stx,https://openalex.org/W3213697417,,10.3390/toxins13110786,,cyanotoxins and food contamination in developing countries review of their types toxicity analysis occurrence and mitigation strategies,doi:10.3390/toxins13110786,,2,low_relevance_or_noise,unspecified,0,0,0,0,2,,,,,bloom; climate
OpenAlex,,10.3390/toxins13120905,2021.0,Unknown Extracellular and Bioactive Metabolites of the Genus Alexandrium: A Review of Overlooked Toxins,BECs and urge further research on the chemical interactions according to their ecological importance in the planktonic chemical warfare and due to their potential collateral damage to a wide range of organisms.,Toxins,Gymnodinium catenatum saxitoxin,dinoflagellate_stx,https://openalex.org/W4200386968,,10.3390/toxins13120905,,unknown extracellular and bioactive metabolites of the genus alexandrium a review of overlooked toxins,doi:10.3390/toxins13120905,,2,low_relevance_or_noise,dinoflagellate,0,0,1,0,0,,,alexandrium,,
CrossRef,,10.3410/f.740525860.793587368,2021.0,Faculty Opinions recommendation of Cyanobacterial blooms contribute to the diversity of antibiotic-resistance genes in aquatic ecosystems.,,Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature,cyanobacterial sxt genes,cyanobacteria_stx,,,10.3410/f.740525860.793587368,,faculty opinions recommendation of cyanobacterial blooms contribute to the diversity of antibiotic resistance genes in aquatic ecosystems,doi:10.3410/f.740525860.793587368,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacterial,
OpenAlex,,10.35229/jaes.966509,2021.0,"Metagenomic characterization of planktonic communities during a mucilage event in the Çanakkale Strait (Dardanelles), Turkey","Bu çalışma da Çanakkale Boğazı'ında (Dardanel) müsilaj oluşumu sırasında planktonik toplulukların kompozisyonları metagenomik yaklaşımla araştırılmıştır. Müsilaj örnekleri, Çanakkale Boğazı'nın üç farklı istasyonunda (İstasyon 1: 40°15'22.53""K, 26°40'43.58""D; İstasyon 2: 40°10'59.21""K 26°37'81.17""D; İstasyon 3: 40°11'15.67""K, 26°39'90.81""D) yoğun müsilaj oluşumu gözlemlenen Mayıs 2021'de toplanmıştır. Filum düzeyinde toplam sekans sayısının 86.68% ini kapsayan baskın planktonik ökaryotlar, Dinoflagellata (%38.57), Protalveolata (%15.03), Diatomea (%12.41), Nematozoa (%8.44), Apicomplexa (%6.79) ve Chlorophyta (%5.43) olarak belirlenmiştir. En baskın OTU'ler (&gt;%10), Alexandrium ve Syndiniales_Group_II olup, diğer baskın OTU'lar (&gt;%2) ise Viscosia sp., Lankesteria, Arcocellulus, Thalassiosira ve Nannochloris olmuştur. Bu çalışma, Türkiye'de meydana gelen bir müsilaj olayı sırasında Çanakkale Boğazı'nda planktonik toplulukların durumunu netleştirmiştir. Sonuç olarak, en baskın cinsin müsilaj üretme kabiliyeti olduğu bilinen Alexandrium olduğu belirlenmiştir. Bazı Alexandrium türleri toksin üretebilir, insan sağlığı üzerinde ciddi etkilere neden olabilir ve çift kabuklu, karides ve balık ölümlerine yol açabilir. Bu nedenle müsilaj yapısındaki Alexandrium toksinlerinin belirlenmesi için daha detaylı bir çalışmaya ihtiyaç vardır. Ayrıca elde edilen müsilajın ağır metal içeriği araştırılmıştır. Müsilajın yapısındaki As ve Cr konsantrasyonları atıklar için belirlenen düzenli depolama sahalarına bertaraf etme sınırlarının üzerindedir. Bu nedenle deniz yüzeyinden toplanan müsilajın düzenli depolama sahalarına gönderilmeden önce ağır metal içeriği kontrol edilmelidir.",Journal of Anatolian Environmental and Animal Sciences,Alexandrium transcriptome saxitoxin,dinoflagellate_stx,https://openalex.org/W3197121925,,10.35229/jaes.966509,,metagenomic characterization of planktonic communities during a mucilage event in the anakkale strait dardanelles turkey,doi:10.35229/jaes.966509,,2,low_relevance_or_noise,dinoflagellate,0,0,1,0,0,,,alexandrium,,
OpenAlex,,10.1007/s10750-020-04265-3,2020.0,Physiological responses of Raphidiopsis raciborskii (Cyanobacteria) strains to water conductivity: effect of sodium and magnesium ions,,Hydrobiologia,Raphidiopsis saxitoxin,cyanobacteria_stx,https://openalex.org/W3017505122,,10.1007/s10750-020-04265-3,,physiological responses of raphidiopsis raciborskii cyanobacteria strains to water conductivity effect of sodium and magnesium ions,doi:10.1007/s10750-020-04265-3,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
CrossRef,,10.1007/s40278-020-78755-8,2020.0,Aphanizomenon-flos-aquae,,Reactions Weekly,Aphanizomenon saxitoxin,cyanobacteria_stx,,,10.1007/s40278-020-78755-8,,aphanizomenon flos aquae,doi:10.1007/s40278-020-78755-8,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,aphanizomenon,
OpenAlex,,10.1016/b978-0-12-817905-5.00004-4,2020.0,Marine dinoflagellates as a source of new bioactive structures,,Studies in natural products chemistry,saxitoxin dinoflagellate,dinoflagellate_stx,https://openalex.org/W3037213185,,10.1016/b978-0-12-817905-5.00004-4,,marine dinoflagellates as a source of new bioactive structures,doi:10.1016/b978-0-12-817905-5.00004-4,,2,low_relevance_or_noise,dinoflagellate,0,0,1,0,0,,,dinoflagellates,,
CrossRef,,10.1016/b978-0-12-819311-2.00001-2,2020.0,Cyanobacterial imprints in diversity and phylogeny,,Advances in Cyanobacterial Biology,cyanobacterial saxitoxin,cyanobacteria_stx,,,10.1016/b978-0-12-819311-2.00001-2,,cyanobacterial imprints in diversity and phylogeny,doi:10.1016/b978-0-12-819311-2.00001-2,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacterial,
CrossRef,,10.1016/b978-0-12-819311-2.00004-8,2020.0,Database resources for cyanobacterial research,,Advances in Cyanobacterial Biology,cyanobacterial saxitoxin,cyanobacteria_stx,,,10.1016/b978-0-12-819311-2.00004-8,,database resources for cyanobacterial research,doi:10.1016/b978-0-12-819311-2.00004-8,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacterial,
OpenAlex,,10.1016/j.hal.2020.101773,2020.0,Ecological time series and integrative taxonomy unveil seasonality and diversity of the toxic diatom Pseudo-nitzschia H. Peragallo in the northern Adriatic Sea,"Pseudo-nitzschia H. Peragallo (1900) is a globally distributed genus of pennate diatoms that are important components of phytoplankton communities worldwide. Some members of the genus produce the neurotoxin domoic acid, so regular monitoring is in place. However, the identification of toxic members in routine samplings remains problematic. In this study, the diversity and seasonal occurrence of Pseudo-nitzschia species were investigated in the Gulf of Trieste, a shallow gulf in the northern Adriatic Sea. We used time series data from 2005 to 2018 to describe the seasonal and inter-annual occurrence of the genus in the area and its contribution to the phytoplankton community. On average, the genus accounted for about 15 % of total diatom abundance and peaked in spring and autumn, with occasional outbreaks during summer and large inter-annual fluctuations. Increased water temperature and decreased salinity positively affected the presence of some members of the genus, while strong effects could be masked by an unsuitable definition of the species complexes used for monitoring purposes. Therefore, combining morphological (TEM) and molecular analyses by sequencing the ITS, 28S and rbcL markers, eight species were identified from 83 isolated monoclonal strains: P. calliantha, P. fraudulenta, P. delicatissima, P. galaxiae, P. mannii, P. multistriata, P. pungens and P. subfraudulenta. A genetic comparison between the isolated strains and other strains in the Mediterranean was carried out and rbcL was inspected as a potential barcode marker in respect to our results. This is the first study in the Gulf of Trieste on Pseudo-nitzschia time series from a long-term ecological research (LTER) site coupled with molecular data. We show that meaningful ecological conclusions can be drawn by applying integrative methodology, as opposed to the approach that only considers species complexes. The results of this work will provide guidance for further monitoring efforts as well as research activities, including population genetics and genomics, associated with seasonal distribution and toxicity profiles.",Harmful Algae,Alexandrium salinity toxin profile,dinoflagellate_stx,https://openalex.org/W3007317825,,10.1016/j.hal.2020.101773,,ecological time series and integrative taxonomy unveil seasonality and diversity of the toxic diatom pseudo nitzschia h peragallo in the northern adriatic sea,doi:10.1016/j.hal.2020.101773,,2,low_relevance_or_noise,unspecified,0,0,0,0,2,,,,,salinity; temperature
OpenAlex,,10.1016/j.scitotenv.2020.139737,2020.0,The role of hydraulic conditions of coagulation and flocculation on the damage of cyanobacteria,,The Science of The Total Environment,Dolichospermum saxitoxin,cyanobacteria_stx,https://openalex.org/W3030340850,,10.1016/j.scitotenv.2020.139737,,the role of hydraulic conditions of coagulation and flocculation on the damage of cyanobacteria,doi:10.1016/j.scitotenv.2020.139737,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
CrossRef,,10.1016/j.toxicon.2020.09.013,2020.0,Revisiting the toxin profile of Alexandrium pseudogonyaulax; Formation of a desmethyl congener of goniodomin A,,Toxicon,Alexandrium salinity toxin profile,dinoflagellate_stx,,,10.1016/j.toxicon.2020.09.013,,revisiting the toxin profile of alexandrium pseudogonyaulax formation of a desmethyl congener of goniodomin a,doi:10.1016/j.toxicon.2020.09.013,,2,low_relevance_or_noise,dinoflagellate,0,0,1,0,0,,,alexandrium,,
OpenAlex,,10.1016/j.watres.2020.116767,2020.0,Expanding ecological assessment by integrating microorganisms into routine freshwater biomonitoring,"Bioindication has become an indispensable part of water quality monitoring in most countries of the world, with the presence and abundance of bioindicator taxa, mostly multicellular eukaryotes, used for biotic indices. In contrast, microbes (bacteria, archaea and protists) are seldom used as bioindicators in routine assessments, although they have been recognized for their importance in environmental processes. Recently, the use of molecular methods has revealed unexpected diversity within known functional groups and novel metabolic pathways that are particularly important in energy and nutrient cycling. In various habitats, microbial communities respond to eutrophication, metals, and natural or anthropogenic organic pollutants through changes in diversity and function. In this review, we evaluated the common trends in these changes, documenting that they have value as bioindicators and can be used not only for monitoring but also for improving our understanding of the major processes in lotic and lentic environments. Current knowledge provides a solid foundation for exploiting microbial taxa, community structures and diversity, as well as functional genes, in novel monitoring programs. These microbial community measures can also be combined into biotic indices, improving the resolution of individual bioindicators. Here, we assess particular molecular approaches complemented by advanced bioinformatic analysis, as these are the most promising with respect to detailed bioindication value. We conclude that microbial community dynamics are a missing link important for our understanding of rapid changes in the structure and function of aquatic ecosystems, and should be addressed in the future environmental monitoring of freshwater ecosystems.",Water Research,nitrogen cyanobacteria saxitoxin,cyanobacteria_stx,https://openalex.org/W3113495269,,10.1016/j.watres.2020.116767,,expanding ecological assessment by integrating microorganisms into routine freshwater biomonitoring,doi:10.1016/j.watres.2020.116767,,2,low_relevance_or_noise,unspecified,0,0,0,0,2,,,,,environmental; nutrient
OpenAlex,,10.1111/1462-2920.14918,2020.0,Symbiodiniaceae‐bacteria interactions: rethinking metabolite exchange in reef‐building corals as multi‐partner metabolic networks,"The intimate relationship between scleractinian corals and their associated microorganisms is fundamental to healthy coral reef ecosystems. Coral-associated microbes (Symbiodiniaceae and other protists, bacteria, archaea, fungi and viruses) support coral health and resilience through metabolite transfer, inter-partner signalling, and genetic exchange. However, much of our understanding of the coral holobiont relationship has come from studies that have investigated either coral-Symbiodiniaceae or coral-bacteria interactions in isolation, while relatively little research has focused on other ecological and metabolic interactions potentially occurring within the coral multi-partner symbiotic network. Recent evidences of intimate coupling between phytoplankton and bacteria have demonstrated that obligate resource exchange between partners fundamentally drives their ecological success. Here, we posit that similar associations with bacterial consortia regulate Symbiodiniaceae productivity and are in turn central to the health of corals. Indeed, we propose that this bacteria-Symbiodiniaceae-coral relationship underpins the coral holobiont's nutrition, stress tolerance and potentially influences the future survival of coral reef ecosystems under changing environmental conditions. Resolving Symbiodiniaceae-bacteria associations is therefore a logical next step towards understanding the complex multi-partner interactions occurring in the coral holobiont.",Environmental Microbiology,Alexandrium nitrogen toxin production,dinoflagellate_stx,https://openalex.org/W2999162911,,10.1111/1462-2920.14918,,symbiodiniaceae bacteria interactions rethinking metabolite exchange in reef building corals as multi partner metabolic networks,doi:10.1111/1462-2920.14918,,2,low_relevance_or_noise,unspecified,0,0,0,0,2,,,,,environmental; stress
OpenAlex,,10.11606/d.11.2020.tde-23112020-185707,2020.0,"Taxonomia, genômica e potencial funcional da cianobactéria &gt;i&lt;Oxynema&gt;/i&lt; sp. CENA135","Taxonomy, genomics and functional potential of the cyanobacteria Oxynema sp.",,cyanobacteria sxtG,cyanobacteria_stx,https://openalex.org/W3191049431,,10.11606/d.11.2020.tde-23112020-185707,,taxonomia gen mica e potencial funcional da cianobact ria gt i lt oxynema gt i lt sp cena135,doi:10.11606/d.11.2020.tde-23112020-185707,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
CrossRef,,10.3390/books978-3-03921-839-4,2020.0,Cyanobacteria and Cyanotoxins,,,cyanobacteria saxitoxin,cyanobacteria_stx,,,10.3390/books978-3-03921-839-4,,cyanobacteria and cyanotoxins,doi:10.3390/books978-3-03921-839-4,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
OpenAlex,,10.3390/toxins12050284,2020.0,"The Occurrence of Potential Harmful Cyanobacteria and Cyanotoxins in the Obrzyca River (Poland), a Source of Drinking Water",Girard. Microcystin concentrations (MC-LR and MC-RR) were positively correlated with cyanobacteria biovolume. Analysis of the chemical indicators of water quality has shown relationships between them and microcystins as well as cyanobacteria abundance.,Toxins,Dolichospermum saxitoxin,cyanobacteria_stx,https://openalex.org/W3022026730,,10.3390/toxins12050284,,the occurrence of potential harmful cyanobacteria and cyanotoxins in the obrzyca river poland a source of drinking water,doi:10.3390/toxins12050284,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
OpenAlex,,10.3390/toxins12110726,2020.0,"Mass Occurrence of Anatoxin-a- and Dihydroanatoxin-a-Producing Tychonema sp. in Mesotrophic Reservoir Mandichosee (River Lech, Germany) as a Cause of Neurotoxicosis in Dogs",and ATXs at several sampling sites. Similar recent findings emphasize the importance of focusing on the investigation of benthic toxic cyanobacteria and applying appropriate monitoring strategies in the future.,Toxins,Raphidiopsis saxitoxin,cyanobacteria_stx,https://openalex.org/W3110412072,,10.3390/toxins12110726,,mass occurrence of anatoxin a and dihydroanatoxin a producing tychonema sp in mesotrophic reservoir mandichosee river lech germany as a cause of neurotoxicosis in dogs,doi:10.3390/toxins12110726,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
OpenAlex,,10.3390/toxins13010021,2020.0,Tissue-Biased and Species-Specific Regulation of Glutathione Peroxidase (GPx) Genes in Scallops Exposed to Toxic Dinoflagellates,s also implied their functional diversity in response to toxin exposure.,Toxins,Gymnodinium catenatum saxitoxin,dinoflagellate_stx,https://openalex.org/W3115837469,,10.3390/toxins13010021,,tissue biased and species specific regulation of glutathione peroxidase gpx genes in scallops exposed to toxic dinoflagellates,doi:10.3390/toxins13010021,,2,low_relevance_or_noise,dinoflagellate,0,0,1,0,0,,,dinoflagellates,,
OpenAlex,,,2020.0,Exploring the mechanisms of Pacific oyster summer mortality in Baynes Sound aquaculture,"In recent years, mortalities of unknown aetiology have occurred in Pacific oyster aquaculture in Baynes Sound, BC during the summer. Field studies were conducted to examine environmental, reproductive and microbial factors that could be contributing to these mortalities. In 2017, oysters were observed at three sites from July 5 to September 15. Each intertidal site had three modules containing seven stacked trays with 80 oysters per tray. Final mortalities ranged from 9.3 ± 1.9 to 38.8 ± 4.9% per module. The mortality per module correlated significantly with gonad length and the proportion of oysters that were female in a multiple linear regression model (R2=0.824, p=0.002). \tVibrio aestuarianus, a well-documented pathogen of farmed Pacific oysters in France, was well represented in bacterial cultures from intertidal oysters in 2017 based on recA gene sequencing of 158 bacterial isolates. In 2018, juvenile Pacific oysters were monitored to characterize the onset of a summer mortality event in suspended culture. From May 11 to September 17, data on shell size, reproductive development, environmental conditions, and the microbial community of gill tissue was tracked at culture densities of 150, 300, 450, and 600 oysters tray-1. The onset of mortality was associated with a period of rapid growth, reproductive development, and elevated temperatures. Cumulative mortality per tray ranged from 34 to 75%, with the highest density trays having significantly lower mortality (p=0.023), smaller shell width (p=0.001), smaller shell length (p=0.002) and smaller gonad length (p=0.049) than the lowest density trays in a linear mixed-effects regression. Histology of oysters from August 12, during the mortality event, showed a mixed microbial infection in peripheral gill tissue. High-throughput sequencing of the 16S rRNA gene and qPCR of V. aestuarianus using species-specific recA primers suggest V. aestuarianus is temporally associated with summer mortality. Mortalities observed in 2017 and 2018 occurred in different age classes and with different oyster culture techniques, but all were associated with elevated water temperature, increased reproductive effort, and the presence of V. aestuarianus.",UVic’s Research and Learning Repository (University of Victoria),Alexandrium transcriptome saxitoxin,dinoflagellate_stx,https://openalex.org/W3093591732,,,,exploring the mechanisms of pacific oyster summer mortality in baynes sound aquaculture,title:exploring the mechanisms of pacific oyster summer mortality in baynes sound aquaculture,,2,low_relevance_or_noise,unspecified,0,0,0,0,2,,,,,environmental; temperature
CrossRef,,10.1016/b978-0-12-814667-5.00001-5,2019.0,Cyanobacteria in Diverse Habitats,,Cyanobacteria,cyanobacteria sxtA,cyanobacteria_stx,,,10.1016/b978-0-12-814667-5.00001-5,,cyanobacteria in diverse habitats,doi:10.1016/b978-0-12-814667-5.00001-5,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
CrossRef,,10.1016/b978-0-12-814667-5.00012-x,2019.0,Iron Homeostasis in Cyanobacteria,,Cyanobacteria,cyanobacteria sxtA,cyanobacteria_stx,,,10.1016/b978-0-12-814667-5.00012-x,,iron homeostasis in cyanobacteria,doi:10.1016/b978-0-12-814667-5.00012-x,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
CrossRef,,10.1016/b978-0-12-814667-5.00014-3,2019.0,Ecophysiology of Cyanobacteria in the Polar Regions,,Cyanobacteria,cyanobacteria sxtA,cyanobacteria_stx,,,10.1016/b978-0-12-814667-5.00014-3,,ecophysiology of cyanobacteria in the polar regions,doi:10.1016/b978-0-12-814667-5.00014-3,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
CrossRef,,10.1016/b978-0-12-814667-5.00016-7,2019.0,Cyanobacteria: Applications in Biotechnology,,Cyanobacteria,cyanobacteria sxtA,cyanobacteria_stx,,,10.1016/b978-0-12-814667-5.00016-7,,cyanobacteria applications in biotechnology,doi:10.1016/b978-0-12-814667-5.00016-7,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
CrossRef,,10.1016/b978-0-12-814667-5.00017-9,2019.0,"Cyanobacterial Exopolysaccharides: Composition, Biosynthesis, and Biotechnological Applications",,Cyanobacteria,saxitoxin biosynthesis cyanobacteria,cyanobacteria_stx,,,10.1016/b978-0-12-814667-5.00017-9,,cyanobacterial exopolysaccharides composition biosynthesis and biotechnological applications,doi:10.1016/b978-0-12-814667-5.00017-9,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacterial,
CrossRef,,10.1016/b978-0-12-814667-5.00023-4,2019.0,Plant Growth-Promoting Abilities in Cyanobacteria,,Cyanobacteria,cyanobacteria sxtA,cyanobacteria_stx,,,10.1016/b978-0-12-814667-5.00023-4,,plant growth promoting abilities in cyanobacteria,doi:10.1016/b978-0-12-814667-5.00023-4,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
CrossRef,,10.1016/c2017-0-01395-2,2019.0,Cyanobacteria,,,cyanobacteria sxtA,cyanobacteria_stx,,,10.1016/c2017-0-01395-2,,cyanobacteria,doi:10.1016/c2017-0-01395-2,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
OpenAlex,,10.1016/j.hal.2019.05.003,2019.0,"Cryptic speciation in Protoceratium reticulatum (Dinophyceae): Evidence from morphological, molecular and ecophysiological data",,Harmful Algae,Alexandrium salinity toxin profile,dinoflagellate_stx,https://openalex.org/W2945249068,,10.1016/j.hal.2019.05.003,,cryptic speciation in protoceratium reticulatum dinophyceae evidence from morphological molecular and ecophysiological data,doi:10.1016/j.hal.2019.05.003,,2,low_relevance_or_noise,dinoflagellate,0,0,1,0,0,,,protoceratium,,
CrossRef,,10.1016/j.protis.2019.02.003,2019.0,Discovery of a New Clade Nested Within the Genus Alexandrium (Dinophyceae): Morpho-molecular Characterization of Centrodinium punctatum (Cleve) F.J.R. Taylor,,Protist,Centrodinium punctatum saxitoxin,dinoflagellate_stx,,,10.1016/j.protis.2019.02.003,,discovery of a new clade nested within the genus alexandrium dinophyceae morpho molecular characterization of centrodinium punctatum cleve f j r taylor,doi:10.1016/j.protis.2019.02.003,,2,low_relevance_or_noise,dinoflagellate,0,0,1,0,0,,,alexandrium,,
CrossRef,,10.1079/cabicompendium.112109,2019.0,Alexandrium leei,,CABI Compendium,Alexandrium saxitoxin,dinoflagellate_stx,,,10.1079/cabicompendium.112109,,alexandrium leei,doi:10.1079/cabicompendium.112109,,2,low_relevance_or_noise,dinoflagellate,0,0,1,0,0,,,alexandrium,,
CrossRef,,10.1079/cabicompendium.112111,2019.0,Alexandrium taylori,,CABI Compendium,Alexandrium saxitoxin,dinoflagellate_stx,,,10.1079/cabicompendium.112111,,alexandrium taylori,doi:10.1079/cabicompendium.112111,,2,low_relevance_or_noise,dinoflagellate,0,0,1,0,0,,,alexandrium,,
CrossRef,,10.1079/cabicompendium.58363,2019.0,Cyanobacteria,,CABI Compendium,cyanobacteria saxitoxin,cyanobacteria_stx,,,10.1079/cabicompendium.58363,,cyanobacteria,doi:10.1079/cabicompendium.58363,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
CrossRef,,10.17576/mjas-2019-2301-04,2019.0,MITIGATION OF TOXIC Alexandrium tamiyavanichii USING CHITOSAN-SILICA COMPOSITE,,Malaysian Journal of Analytical Science,Alexandrium sxtG,dinoflagellate_stx,,,10.17576/mjas-2019-2301-04,,mitigation of toxic alexandrium tamiyavanichii using chitosan silica composite,doi:10.17576/mjas-2019-2301-04,,2,low_relevance_or_noise,dinoflagellate,0,0,1,0,0,,,alexandrium,,
OpenAlex,,10.3390/md17120700,2019.0,Genome-Wide Identification and Characterization of SODs in Zhikong Scallop Reveals Gene Expansion and Regulation Divergence after Toxic Dinoflagellate Exposure,s might be implicated in the adaptive evolution of scallops or bivalves with respect to antioxidant defense against the ingested toxic algae.,Marine Drugs,Gymnodinium catenatum saxitoxin,dinoflagellate_stx,https://openalex.org/W2995054209,,10.3390/md17120700,,genome wide identification and characterization of sods in zhikong scallop reveals gene expansion and regulation divergence after toxic dinoflagellate exposure,doi:10.3390/md17120700,,2,low_relevance_or_noise,dinoflagellate,0,0,1,0,0,,,dinoflagellate,,
OpenAlex,,,2019.0,The application of qPCR assays for the early detection of toxic Alexandrium in eastern australian waters,,OPUS - Open Publications of UTS Scholars (University of Technology Sydney),Alexandrium sxtA,dinoflagellate_stx,https://openalex.org/W2990606361,,,,the application of qpcr assays for the early detection of toxic alexandrium in eastern australian waters,title:the application of qpcr assays for the early detection of toxic alexandrium in eastern australian waters,,2,low_relevance_or_noise,dinoflagellate,0,0,1,0,0,,,alexandrium,,
OpenAlex,,10.1016/j.hal.2017.12.007,2018.0,Molecular detection of harmful cyanobacteria and expression of their toxin genes in Dutch lakes using multi-probe RNA chips,,Harmful Algae,Dolichospermum saxitoxin,cyanobacteria_stx,https://openalex.org/W2782404437,,10.1016/j.hal.2017.12.007,,molecular detection of harmful cyanobacteria and expression of their toxin genes in dutch lakes using multi probe rna chips,doi:10.1016/j.hal.2017.12.007,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
OpenAlex,,10.1016/j.revmic.2018.09.003,2018.0,Dinoflagellate fossils: Geological and biological applications,,Revue de Micropaléontologie,Alexandrium transcriptome saxitoxin,dinoflagellate_stx,https://openalex.org/W2897114823,,10.1016/j.revmic.2018.09.003,,dinoflagellate fossils geological and biological applications,doi:10.1016/j.revmic.2018.09.003,,2,low_relevance_or_noise,dinoflagellate,0,0,1,0,0,,,dinoflagellate,,
CrossRef,,10.1093/gbe/evx250,2018.0,"Distribution and Evolution of Peroxisomes in Alveolates (Apicomplexa, Dinoflagellates, Ciliates)",,Genome Biology and Evolution,saxitoxin evolution dinoflagellates,dinoflagellate_stx,,,10.1093/gbe/evx250,,distribution and evolution of peroxisomes in alveolates apicomplexa dinoflagellates ciliates,doi:10.1093/gbe/evx250,,2,low_relevance_or_noise,dinoflagellate,0,0,1,0,0,,,dinoflagellates,,
CrossRef,,10.1130/abs/2018am-324739,2018.0,CARBON ISOTOPES IN THE BIOSYNTHESIS OF SCYTONEMIN BY CYANOBACTERIA,,Geological Society of America Abstracts with Programs,saxitoxin biosynthesis cyanobacteria,cyanobacteria_stx,,,10.1130/abs/2018am-324739,,carbon isotopes in the biosynthesis of scytonemin by cyanobacteria,doi:10.1130/abs/2018am-324739,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
CrossRef,,10.1201/9781351071185-1,2018.0,Cyanobacteria in Symbiosis,,CRC Handbook of Symbiotic Cyanobacteria,cyanobacteria sxtA,cyanobacteria_stx,,,10.1201/9781351071185-1,,cyanobacteria in symbiosis,doi:10.1201/9781351071185-1,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
CrossRef,,10.14293/s2199-1006.1.sor-earth.cltexso.v1,2018.0,Cyanobacteria,,,cyanobacteria sxtG,cyanobacteria_stx,,,10.14293/s2199-1006.1.sor-earth.cltexso.v1,,cyanobacteria,doi:10.14293/s2199-1006.1.sor-earth.cltexso.v1,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
