paper_id,year,group,source,entity_text,entity_normalized,entity_type,relation_hint,start,end,context,entity_original_before_strict_norm
27907126,2016.0,cyano_train,abstract,toxin producing,toxin producing,TOXIN_PHENOTYPE,,2190,2205,"racile as a PSP toxin producer in Norwegian waters, representing the northernmost occurrence of PSP toxin producing A. gracile in Europe known so far.",toxin producing
27907126,2016.0,cyano_train,abstract,phylogeny,phylogeny,EVOLUTIONARY_PROCESS,,678,687,"ated for toxin production. The strain NIVA-CYA 851 was identified as A. gracile using 16S rRNA gene phylogeny and was confirmed to produce neosaxitoxin, saxitoxin and gonyautoxin 5 by LC-MS. The whole sxt gene",phylogeny
27907126,2016.0,cyano_train,abstract,conserved,conserved,EVOLUTIONARY_PROCESS,,1111,1120,"ene cluster of reference strain A. gracile NH-5 from the USA. All five sxt gene clusters are highly conserved with similarities exceeding 99.4%, but they differ slightly in the number and presence of single nu",conserved
27907126,2016.0,cyano_train,abstract,In Europe Aphanizomenon gracile and Cuspidothrix issatschenkoi are the only known producers of PSP toxins and are found in Southwest and Central European freshwater bodies.,In Europe Aphanizomenon gracile and Cuspidothrix issatschenkoi are the only known producers of PSP toxins and are found in Southwest and Central European freshwater bodies.,FINDING_SENTENCE,PRESENT_IN,0,172,In Europe Aphanizomenon gracile and Cuspidothrix issatschenkoi are the only known producers of PSP toxins and are found in Southwest and Central European freshwater bodies.,In Europe Aphanizomenon gracile and Cuspidothrix issatschenkoi are the only known producers of PSP toxins and are found in Southwest and Central European freshwater bodies.
27907126,2016.0,cyano_train,abstract,"All five sxt gene clusters are highly conserved with similarities exceeding 99.4%, but they differ slightly in the number and presence of single nucleotide polymorphisms (SNPs) and insertions/deletions (In/Dels).","All five sxt gene clusters are highly conserved with similarities exceeding 99.4%, but they differ slightly in the number and presence of single nucleotide polymorphisms (SNPs) and insertions/deletions (In/Dels).",FINDING_SENTENCE,EVOLUTIONARY_LINK,0,212,"All five sxt gene clusters are highly conserved with similarities exceeding 99.4%, but they differ slightly in the number and presence of single nucleotide polymorphisms (SNPs) and insertions/deletions (In/Dels).","All five sxt gene clusters are highly conserved with similarities exceeding 99.4%, but they differ slightly in the number and presence of single nucleotide polymorphisms (SNPs) and insertions/deletions (In/Dels)."
27907126,2016.0,cyano_train,abstract,"Altogether 178 variable sites (44 SNPs and 4 In/Dels, comprising 134 nucleotides) were found in the sxt gene clusters of the Norwegian, German and Spanish strains compared to the reference strain.","Altogether 178 variable sites (44 SNPs and 4 In/Dels, comprising 134 nucleotides) were found in the sxt gene clusters of the Norwegian, German and Spanish strains compared to the reference strain.",FINDING_SENTENCE,PRESENT_IN,0,196,"Altogether 178 variable sites (44 SNPs and 4 In/Dels, comprising 134 nucleotides) were found in the sxt gene clusters of the Norwegian, German and Spanish strains compared to the reference strain.","Altogether 178 variable sites (44 SNPs and 4 In/Dels, comprising 134 nucleotides) were found in the sxt gene clusters of the Norwegian, German and Spanish strains compared to the reference strain."
27907126,2016.0,cyano_train,abstract,The sxtI gene showed the highest variability and is recommended as the best genetic marker for further phylogenetic studies of the sxt gene cluster of A.,The sxtI gene showed the highest variability and is recommended as the best genetic marker for further phylogenetic studies of the sxt gene cluster of A.,FINDING_SENTENCE,EVOLUTIONARY_LINK,0,153,The sxtI gene showed the highest variability and is recommended as the best genetic marker for further phylogenetic studies of the sxt gene cluster of A.,The sxtI gene showed the highest variability and is recommended as the best genetic marker for further phylogenetic studies of the sxt gene cluster of A.
27856621,2017.0,cyano_train,title,cyanobacterial,cyanobacteria,TAXON_GROUP,,60,74,Trophic state and geographic gradients influence planktonic cyanobacterial diversity and distribution in New Zealand lakes.,cyanobacterial
27856621,2017.0,cyano_train,abstract,Cyanobacteria,cyanobacteria,TAXON_GROUP,,0,13,"Cyanobacteria are commonly associated with eutrophic lakes, where they often form blooms and produce toxins. Howe",Cyanobacteria
27856621,2017.0,cyano_train,abstract,cyanobacteria,cyanobacteria,TAXON_GROUP,,1489,1502,hese data infer that increasing eutrophication of lakes will have broad-scale impacts on planktonic cyanobacteria diversity and the prevalence of cyanotoxins.,cyanobacteria
27856621,2017.0,cyano_train,abstract,cyanobacterial,cyanobacteria,TAXON_GROUP,,231,245,"iquitous component of phytoplankton in lakes of widely varying trophic status. We hypothesised that cyanobacterial diversity would vary among lakes of differing trophic status, but that the relative importance of g",cyanobacterial
27856621,2017.0,cyano_train,abstract,cyanobacterial,cyanobacteria,TAXON_GROUP,,742,756,enes involved in cyanotoxin production. Statistical analysis revealed significant delineation among cyanobacterial communities from different trophic classes. Multivariate regression indicated that geographical fea,cyanobacterial
27856621,2017.0,cyano_train,abstract,cyanobacterial,cyanobacteria,TAXON_GROUP,,925,939,"indicated that geographical features (latitude, longitude and altitude) were significant in driving cyanobacterial community structure; however, partitioning of their effects varied among trophic categories. High-t",cyanobacterial
27856621,2017.0,cyano_train,abstract,"Cyanobacteria are commonly associated with eutrophic lakes, where they often form blooms and produce toxins.","Cyanobacteria are commonly associated with eutrophic lakes, where they often form blooms and produce toxins.",FINDING_SENTENCE,ASSOCIATED_WITH,0,108,"Cyanobacteria are commonly associated with eutrophic lakes, where they often form blooms and produce toxins.","Cyanobacteria are commonly associated with eutrophic lakes, where they often form blooms and produce toxins."
27856621,2017.0,cyano_train,abstract,"DNA from 143 New Zealand lakes that spanned a range of geographic, hydromorphological and trophic gradients was analysed using automated rRNA intergenic spacer analysis and screened for genes involved in cyanotoxin production.","DNA from 143 New Zealand lakes that spanned a range of geographic, hydromorphological and trophic gradients was analysed using automated rRNA intergenic spacer analysis and screened for genes involved in cyanotoxin production.",FINDING_SENTENCE,INVOLVED_IN,0,226,"DNA from 143 New Zealand lakes that spanned a range of geographic, hydromorphological and trophic gradients was analysed using automated rRNA intergenic spacer analysis and screened for genes involved in cyanotoxin production.","DNA from 143 New Zealand lakes that spanned a range of geographic, hydromorphological and trophic gradients was analysed using automated rRNA intergenic spacer analysis and screened for genes involved in cyanotoxin production."
27856621,2017.0,cyano_train,abstract,"The most abundant and diverse (71 operational taxonomic units) taxon across all lake types was the picocyanobacteria genus Synechococcus Cyanotoxins (microcystins n = 23, anatoxins n = 1) were only detected in eutrophic lowland lakes.","The most abundant and diverse (71 operational taxonomic units) taxon across all lake types was the picocyanobacteria genus Synechococcus Cyanotoxins (microcystins n = 23, anatoxins n = 1) were only detected in eutrophic lowland lakes.",FINDING_SENTENCE,PRESENT_IN,0,234,"The most abundant and diverse (71 operational taxonomic units) taxon across all lake types was the picocyanobacteria genus Synechococcus Cyanotoxins (microcystins n = 23, anatoxins n = 1) were only detected in eutrophic lowland lakes.","The most abundant and diverse (71 operational taxonomic units) taxon across all lake types was the picocyanobacteria genus Synechococcus Cyanotoxins (microcystins n = 23, anatoxins n = 1) were only detected in eutrophic lowland lakes."
27817832,2016.0,cyano_train,title,dinoflagellates,dinoflagellates,TAXON_GROUP,,176,191,"mass spectrometry for the analysis of saxitoxin analogues, and their biosynthetic intermediates in dinoflagellates.",dinoflagellates
27817832,2016.0,cyano_train,title,saxitoxin,saxitoxin,TOXIN,,115,124,"g combined with hydrophilic interaction chromatography-tandem mass spectrometry for the analysis of saxitoxin analogues, and their biosynthetic intermediates in dinoflagellates.",saxitoxin
27817832,2016.0,cyano_train,abstract,Alexandrium tamarense,Alexandrium tamarense,SPECIES,,1014,1035,"epeatability, linearity and recovery. A comparison of the quantitative results for STX analogues in Alexandrium tamarense using HPLC with post-column fluorescent derivatization and the column-switching HILIC-MS method rev",Alexandrium tamarense
27817832,2016.0,cyano_train,abstract,dinoflagellates,dinoflagellates,TAXON_GROUP,,459,474,"arginine, Int-A', and Int-C'2, and the shunt product, Cyclic-C'. Crude extracts of toxin-producing dinoflagellates can be injected without any treatment except filtration. Enrichment of the compounds using this met",dinoflagellates
27817832,2016.0,cyano_train,abstract,dinoflagellate,dinoflagellates,TAXON_GROUP,,1213,1227,"ng HILIC-MS method revealed good agreement. The presence of Int-A', Int-C'2, and Cyclic-C' in toxic dinoflagellate species with different toxin profiles was confirmed using this method. Our data support the hypothe",dinoflagellate
27817832,2016.0,cyano_train,abstract,dinoflagellates,dinoflagellates,TAXON_GROUP,,1412,1427,ort the hypothesis that the early stages of the STX biosynthesis and shunt pathways are the same in dinoflagellates and cyanobacteria.,dinoflagellates
27817832,2016.0,cyano_train,abstract,cyanobacteria,cyanobacteria,TAXON_GROUP,,1432,1445,hat the early stages of the STX biosynthesis and shunt pathways are the same in dinoflagellates and cyanobacteria.,cyanobacteria
27817832,2016.0,cyano_train,abstract,Alexandrium,Alexandrium,TAXON_GROUP,,1014,1025,"epeatability, linearity and recovery. A comparison of the quantitative results for STX analogues in Alexandrium tamarense using HPLC with post-column fluorescent derivatization and the column-switching HILIC-MS",Alexandrium
27817832,2016.0,cyano_train,abstract,saxitoxin,saxitoxin,TOXIN,,88,97,"Hydrophilic-interaction chromatography (HILIC) is reportedly useful for the analysis of saxitoxin (STX) analogues, collectively known as paralytic shellfish toxins. Column switching and two-step gr",saxitoxin
27817832,2016.0,cyano_train,abstract,STX,saxitoxin,TOXIN,,99,102,"Hydrophilic-interaction chromatography (HILIC) is reportedly useful for the analysis of saxitoxin (STX) analogues, collectively known as paralytic shellfish toxins. Column switching and two-step gradien",saxitoxin
27817832,2016.0,cyano_train,abstract,STX,saxitoxin,TOXIN,,308,311,"ion using HILIC combined with mass spectrometry enabled the simultaneous analysis of the 15 primary STX analogues and their biosynthetic intermediates, arginine, Int-A', and Int-C'2, and the shunt produc",saxitoxin
27817832,2016.0,cyano_train,abstract,STX,saxitoxin,TOXIN,,997,1000,"or specificity, repeatability, linearity and recovery. A comparison of the quantitative results for STX analogues in Alexandrium tamarense using HPLC with post-column fluorescent derivatization and the c",saxitoxin
27817832,2016.0,cyano_train,abstract,STX,saxitoxin,TOXIN,,1360,1363,files was confirmed using this method. Our data support the hypothesis that the early stages of the STX biosynthesis and shunt pathways are the same in dinoflagellates and cyanobacteria.,saxitoxin
27817832,2016.0,cyano_train,abstract,paralytic shellfish toxins,paralytic shellfish toxins,TOXIN,,137,163,"y (HILIC) is reportedly useful for the analysis of saxitoxin (STX) analogues, collectively known as paralytic shellfish toxins. Column switching and two-step gradient elution using HILIC combined with mass spectrometry enabled",paralytic shellfish toxins
27817832,2016.0,cyano_train,abstract,toxin profiles,toxin profile,TOXIN,,1251,1265,"ment. The presence of Int-A', Int-C'2, and Cyclic-C' in toxic dinoflagellate species with different toxin profiles was confirmed using this method. Our data support the hypothesis that the early stages of the STX b",toxin profiles
27817832,2016.0,cyano_train,abstract,toxic,toxic,TOXIN_PHENOTYPE,,1207,1212,"witching HILIC-MS method revealed good agreement. The presence of Int-A', Int-C'2, and Cyclic-C' in toxic dinoflagellate species with different toxin profiles was confirmed using this method. Our data supp",toxic
27817832,2016.0,cyano_train,abstract,toxin-producing,toxin-producing,TOXIN_PHENOTYPE,,443,458,"c intermediates, arginine, Int-A', and Int-C'2, and the shunt product, Cyclic-C'. Crude extracts of toxin-producing dinoflagellates can be injected without any treatment except filtration. Enrichment of the compound",toxin-producing
27817832,2016.0,cyano_train,abstract,biosynthesis,biosynthesis,BIOLOGICAL_MECHANISM,,1364,1376,s was confirmed using this method. Our data support the hypothesis that the early stages of the STX biosynthesis and shunt pathways are the same in dinoflagellates and cyanobacteria.,biosynthesis
27817832,2016.0,cyano_train,abstract,STX biosynthesis,saxitoxin biosynthesis,BIOLOGICAL_MECHANISM,,1360,1376,files was confirmed using this method. Our data support the hypothesis that the early stages of the STX biosynthesis and shunt pathways are the same in dinoflagellates and cyanobacteria.,STX biosynthesis
27817832,2016.0,cyano_train,abstract,arginine,arginine,BIOLOGICAL_MECHANISM,,360,368,"led the simultaneous analysis of the 15 primary STX analogues and their biosynthetic intermediates, arginine, Int-A', and Int-C'2, and the shunt product, Cyclic-C'. Crude extracts of toxin-producing dinoflage",arginine
27817832,2016.0,cyano_train,abstract,Enrichment of the compounds using this method was highly reproducible with respect to retention times (% RSD was under 1%) and highly sensitive (limits of detection (LODs) were in the range 0.9 (Int-C'2) - 116 (C3) μM) in terms of avoiding matrix effects associated with co-eluting substances.,Enrichment of the compounds using this method was highly reproducible with respect to retention times (% RSD was under 1%) and highly sensitive (limits of detection (LODs) were in the range 0.9 (Int-C'2) - 116 (C3) μM) in terms of avoiding matrix effects associated with co-eluting substances.,FINDING_SENTENCE,ASSOCIATED_WITH,0,293,Enrichment of the compounds using this method was highly reproducible with respect to retention times (% RSD was under 1%) and highly sensitive (limits of detection (LODs) were in the range 0.9 (Int-C'2) - 116 (C3) μM) in terms of avoiding matrix effects associated with co-eluting substances.,Enrichment of the compounds using this method was highly reproducible with respect to retention times (% RSD was under 1%) and highly sensitive (limits of detection (LODs) were in the range 0.9 (Int-C'2) - 116 (C3) μM) in terms of avoiding matrix effects associated with co-eluting substances.
27796937,2017.0,cyano_train,abstract,dinoflagellates,dinoflagellates,TAXON_GROUP,,37,52,Toxins produced by cyanobacteria and dinoflagellates have increasingly become a public health concern due to their degenerative effects on mammalian tis,dinoflagellates
27796937,2017.0,cyano_train,abstract,cyanobacteria,cyanobacteria,TAXON_GROUP,,19,32,Toxins produced by cyanobacteria and dinoflagellates have increasingly become a public health concern due to their degenerative effe,cyanobacteria
27796937,2017.0,cyano_train,abstract,cyanobacterial,cyanobacteria,TAXON_GROUP,,261,275,"ells. In particular, emerging evidence has called attention to the neurodegenerative effects of the cyanobacterial toxin β-N-methylamino-L-alanine (BMAA). Other toxins such as the neurotoxins saxitoxin and ciguatox",cyanobacterial
27796937,2017.0,cyano_train,abstract,saxitoxin,saxitoxin,TOXIN,,353,362,"of the cyanobacterial toxin β-N-methylamino-L-alanine (BMAA). Other toxins such as the neurotoxins saxitoxin and ciguatoxin, as well as the hepatotoxic microcystin, have been previously shown to have a range",saxitoxin
27796937,2017.0,cyano_train,abstract,saxitoxin,saxitoxin,TOXIN,,718,727,"ly investigated. This study aimed to examine the cytotoxic effects of BMAA, microcystin-LR (MC-LR), saxitoxin (STX) and ciguatoxin (CTX-1B) on primary adult human astrocytes. We also demonstrated that α-lipoat",saxitoxin
27796937,2017.0,cyano_train,abstract,STX,saxitoxin,TOXIN,,729,732,"ated. This study aimed to examine the cytotoxic effects of BMAA, microcystin-LR (MC-LR), saxitoxin (STX) and ciguatoxin (CTX-1B) on primary adult human astrocytes. We also demonstrated that α-lipoate att",saxitoxin
27796937,2017.0,cyano_train,abstract,gene expression,gene expression,REGULATION_EXPRESSION,,906,921,"strated that α-lipoate attenuated MC-LR toxicity in primary astrocytes and characterised changes in gene expression which could potentially be caused by these toxins in primary astrocytes. Herein, we are the first t",gene expression
27796937,2017.0,cyano_train,abstract,gene expression,gene expression,REGULATION_EXPRESSION,,1395,1410,"duced significantly in astrocytes-treated α-lipoic acid. While there were no significant changes in gene expression, many of the probes that were altered were associated with neurodegenerative disease pathogenesis.",gene expression
27796937,2017.0,cyano_train,abstract,oxidative stress,oxidative stress,ENV_FACTOR,,1152,1168,"are capable of causing physiological changes consistent with neurodegeneration in glial cells, via oxidative stress and excitotoxicity, leading to a reduction in cell proliferation culminating in cell death. In addi",oxidative stress
27796937,2017.0,cyano_train,abstract,"In addition, MC-LR toxicity was reduced significantly in astrocytes-treated α-lipoic acid.","In addition, MC-LR toxicity was reduced significantly in astrocytes-treated α-lipoic acid.",FINDING_SENTENCE,DECREASES,0,90,"In addition, MC-LR toxicity was reduced significantly in astrocytes-treated α-lipoic acid.","In addition, MC-LR toxicity was reduced significantly in astrocytes-treated α-lipoic acid."
27796937,2017.0,cyano_train,abstract,"While there were no significant changes in gene expression, many of the probes that were altered were associated with neurodegenerative disease pathogenesis.","While there were no significant changes in gene expression, many of the probes that were altered were associated with neurodegenerative disease pathogenesis.",FINDING_SENTENCE,ASSOCIATED_WITH,0,157,"While there were no significant changes in gene expression, many of the probes that were altered were associated with neurodegenerative disease pathogenesis.","While there were no significant changes in gene expression, many of the probes that were altered were associated with neurodegenerative disease pathogenesis."
27716534,2016.0,cyano_train,title,saxitoxin,saxitoxin,TOXIN,,30,39,Low dose extended exposure to saxitoxin and its potential neurodevelopmental effects: A review.,saxitoxin
27716534,2016.0,cyano_train,abstract,Saxitoxin,saxitoxin,TOXIN,,0,9,"Saxitoxin (STX) and its analogs, the paralytic shellfish toxins (PSTs), are a group of potent neurotoxins wel",Saxitoxin
27716534,2016.0,cyano_train,abstract,STX,saxitoxin,TOXIN,,11,14,"Saxitoxin (STX) and its analogs, the paralytic shellfish toxins (PSTs), are a group of potent neurotoxins well kno",saxitoxin
27716534,2016.0,cyano_train,abstract,STX,saxitoxin,TOXIN,,784,787,"possibly increasing problem in the future. This review examines the neurodevelopmental toxicity of STX, the risk of extended or repeated exposure to doses with neurodevelopmental effects, the potential",saxitoxin
27716534,2016.0,cyano_train,abstract,paralytic shellfish toxins,paralytic shellfish toxins,TOXIN,,37,63,"Saxitoxin (STX) and its analogs, the paralytic shellfish toxins (PSTs), are a group of potent neurotoxins well known for their role in acute paralytic poisoning by",paralytic shellfish toxins
27716534,2016.0,cyano_train,abstract,PSTs,paralytic shellfish toxins,TOXIN,,65,69,"Saxitoxin (STX) and its analogs, the paralytic shellfish toxins (PSTs), are a group of potent neurotoxins well known for their role in acute paralytic poisoning by preve",paralytic shellfish toxins
27716534,2016.0,cyano_train,abstract,PSTs,paralytic shellfish toxins,TOXIN,,649,653,"this pattern of exposure may be a significant public health concern. Additionally, the presence of PSTs is likely to be an ongoing and possibly increasing problem in the future. This review examines the",paralytic shellfish toxins
27716534,2016.0,cyano_train,abstract,"They are found in both marine and freshwater environments globally and although acute exposure from the former has previously received more attention, low dose extended exposure from both sources is possible and to date has not been investigated.","They are found in both marine and freshwater environments globally and although acute exposure from the former has previously received more attention, low dose extended exposure from both sources is possible and to date has not been investigated.",FINDING_SENTENCE,PRESENT_IN,0,246,"They are found in both marine and freshwater environments globally and although acute exposure from the former has previously received more attention, low dose extended exposure from both sources is possible and to date has not been investigated.","They are found in both marine and freshwater environments globally and although acute exposure from the former has previously received more attention, low dose extended exposure from both sources is possible and to date has not been investigated."
27569199,2016.0,cyano_train,title,cyanobacteria,cyanobacteria,TAXON_GROUP,,27,40,First detection of benthic cyanobacteria in Lake Baikal producing paralytic shellfish toxins.,cyanobacteria
27569199,2016.0,cyano_train,title,paralytic shellfish toxins,paralytic shellfish toxins,TOXIN,,66,92,First detection of benthic cyanobacteria in Lake Baikal producing paralytic shellfish toxins.,paralytic shellfish toxins
27569199,2016.0,cyano_train,abstract,sxtA,sxtA,GENE,,398,402,"on found that Tolypothrix distorta dominated in the biofouling samples. PCR and sequencing detected sxtA gene involved in saxitoxin biosynthesis, thereby providing evidence of the PST producing potential",sxtA
27569199,2016.0,cyano_train,abstract,Cyanobacteria,cyanobacteria,TAXON_GROUP,,0,13,"Cyanobacteria were screened from the surface of diseased sponges, stone and bedrock in Lake Baikal for the presen",Cyanobacteria
27569199,2016.0,cyano_train,abstract,cyanobacterial,cyanobacteria,TAXON_GROUP,,512,526,"lved in saxitoxin biosynthesis, thereby providing evidence of the PST producing potential of Baikal cyanobacterial communities inhabiting different substrates.",cyanobacterial
27569199,2016.0,cyano_train,abstract,saxitoxin,saxitoxin,TOXIN,,119,128,"screened from the surface of diseased sponges, stone and bedrock in Lake Baikal for the presence of saxitoxin using enzyme-linked immunosorbent assay. In sequel, eight paralytic shellfish toxin (PST) variants",saxitoxin
27569199,2016.0,cyano_train,abstract,saxitoxin,saxitoxin,TOXIN,,420,429,"rix distorta dominated in the biofouling samples. PCR and sequencing detected sxtA gene involved in saxitoxin biosynthesis, thereby providing evidence of the PST producing potential of Baikal cyanobacterial co",saxitoxin
27569199,2016.0,cyano_train,abstract,paralytic shellfish toxin,paralytic shellfish toxins,TOXIN,,187,212,"Lake Baikal for the presence of saxitoxin using enzyme-linked immunosorbent assay. In sequel, eight paralytic shellfish toxin (PST) variants were identified using a MALDI mass spectrometry. Microscopic examination found that",paralytic shellfish toxins
27569199,2016.0,cyano_train,abstract,PST,paralytic shellfish toxins,TOXIN,,214,217,"e of saxitoxin using enzyme-linked immunosorbent assay. In sequel, eight paralytic shellfish toxin (PST) variants were identified using a MALDI mass spectrometry. Microscopic examination found that Tolyp",paralytic shellfish toxins
27569199,2016.0,cyano_train,abstract,PST,paralytic shellfish toxins,TOXIN,,478,481,"sequencing detected sxtA gene involved in saxitoxin biosynthesis, thereby providing evidence of the PST producing potential of Baikal cyanobacterial communities inhabiting different substrates.",paralytic shellfish toxins
27569199,2016.0,cyano_train,abstract,PST producing,PST producing,TOXIN_PHENOTYPE,,478,491,"sequencing detected sxtA gene involved in saxitoxin biosynthesis, thereby providing evidence of the PST producing potential of Baikal cyanobacterial communities inhabiting different substrates.",PST producing
27569199,2016.0,cyano_train,abstract,biosynthesis,biosynthesis,BIOLOGICAL_MECHANISM,,430,442,"ta dominated in the biofouling samples. PCR and sequencing detected sxtA gene involved in saxitoxin biosynthesis, thereby providing evidence of the PST producing potential of Baikal cyanobacterial communities inh",biosynthesis
27569199,2016.0,cyano_train,abstract,saxitoxin biosynthesis,saxitoxin biosynthesis,BIOLOGICAL_MECHANISM,,420,442,"rix distorta dominated in the biofouling samples. PCR and sequencing detected sxtA gene involved in saxitoxin biosynthesis, thereby providing evidence of the PST producing potential of Baikal cyanobacterial communities inh",saxitoxin biosynthesis
27569199,2016.0,cyano_train,abstract,"PCR and sequencing detected sxtA gene involved in saxitoxin biosynthesis, thereby providing evidence of the PST producing potential of Baikal cyanobacterial communities inhabiting different substrates.","PCR and sequencing detected sxtA gene involved in saxitoxin biosynthesis, thereby providing evidence of the PST producing potential of Baikal cyanobacterial communities inhabiting different substrates.",FINDING_SENTENCE,INVOLVED_IN,0,201,"PCR and sequencing detected sxtA gene involved in saxitoxin biosynthesis, thereby providing evidence of the PST producing potential of Baikal cyanobacterial communities inhabiting different substrates.","PCR and sequencing detected sxtA gene involved in saxitoxin biosynthesis, thereby providing evidence of the PST producing potential of Baikal cyanobacterial communities inhabiting different substrates."
27542935,2016.0,cyano_train,title,Phosphate,phosphorus,ENV_FACTOR,,8,17,Role of Phosphate Transport System Component PstB1 in Phosphate Internalization by Nostoc punctiforme.,Phosphate
27542935,2016.0,cyano_train,title,Phosphate,phosphorus,ENV_FACTOR,,54,63,Role of Phosphate Transport System Component PstB1 in Phosphate Internalization by Nostoc punctiforme.,Phosphate
27542935,2016.0,cyano_train,abstract,Cyanobacteria,cyanobacteria,TAXON_GROUP,,1736,1749,vivo evidence that PstB1 plays a functional role in phosphate uptake in N. punctiforme IMPORTANCE: Cyanobacteria have been evolving over 3.5 billion years and have become highly adept at growing under limiting nu,Cyanobacteria
27542935,2016.0,cyano_train,abstract,cyanobacteria,cyanobacteria,TAXON_GROUP,,2683,2696,"overall outcomes of this work provide insights as to the complex transport mechanisms that exist in cyanobacteria like N. punctiforme, allowing them to thrive in low-phosphate environments.",cyanobacteria
27542935,2016.0,cyano_train,abstract,Pst,paralytic shellfish toxins,TOXIN,,105,108,"cteria, limited phosphate availability promotes the synthesis of active uptake systems, such as the Pst phosphate transport system. To understand the mechanisms that facilitate phosphate accumulation in",paralytic shellfish toxins
27542935,2016.0,cyano_train,abstract,Pst,paralytic shellfish toxins,TOXIN,,318,321,"acterium Nostoc punctiforme, phosphate transport systems were identified, revealing a redundancy of Pst phosphate uptake systems that exists across three distinct operons. Four separate PstB system compo",paralytic shellfish toxins
27542935,2016.0,cyano_train,abstract,Pst,paralytic shellfish toxins,TOXIN,,2032,2035,"s. In bacteria, limited phosphate availability promotes the synthesis of active uptake systems. The Pst phosphate transport system is one such system, responsible for the internalization of phosphate whe",paralytic shellfish toxins
27542935,2016.0,cyano_train,abstract,Pst,paralytic shellfish toxins,TOXIN,,2233,2236,hen cells are in phosphate-limited environments. Our investigations reveal the presence of multiple Pst phosphate uptake systems that exist across three distinct operons in Nostoc punctiforme and functio,paralytic shellfish toxins
27542935,2016.0,cyano_train,abstract,phosphate,phosphorus,ENV_FACTOR,,21,30,"In bacteria, limited phosphate availability promotes the synthesis of active uptake systems, such as the Pst phosphate transport s",phosphate
27542935,2016.0,cyano_train,abstract,phosphate,phosphorus,ENV_FACTOR,,109,118,"ia, limited phosphate availability promotes the synthesis of active uptake systems, such as the Pst phosphate transport system. To understand the mechanisms that facilitate phosphate accumulation in the cyanob",phosphate
27542935,2016.0,cyano_train,abstract,phosphate,phosphorus,ENV_FACTOR,,182,191,"e systems, such as the Pst phosphate transport system. To understand the mechanisms that facilitate phosphate accumulation in the cyanobacterium Nostoc punctiforme, phosphate transport systems were identified,",phosphate
27542935,2016.0,cyano_train,abstract,phosphate,phosphorus,ENV_FACTOR,,247,256,"and the mechanisms that facilitate phosphate accumulation in the cyanobacterium Nostoc punctiforme, phosphate transport systems were identified, revealing a redundancy of Pst phosphate uptake systems that exis",phosphate
27542935,2016.0,cyano_train,abstract,phosphate,phosphorus,ENV_FACTOR,,322,331,"rium Nostoc punctiforme, phosphate transport systems were identified, revealing a redundancy of Pst phosphate uptake systems that exists across three distinct operons. Four separate PstB system components were",phosphate
27542935,2016.0,cyano_train,abstract,phosphate,phosphorus,ENV_FACTOR,,584,593,rget for creating phenotypic mutations that could result in the accumulation of excessive levels of phosphate through its overexpression or in a reduction of the capacity to accumulate phosphate through its de,phosphate
27542935,2016.0,cyano_train,abstract,phosphate,phosphorus,ENV_FACTOR,,669,678,"sive levels of phosphate through its overexpression or in a reduction of the capacity to accumulate phosphate through its deletion. Using quantitative real-time PCR (qPCR), it was determined that pstB1 mRNA le",phosphate
27542935,2016.0,cyano_train,abstract,phosphate,phosphorus,ENV_FACTOR,,849,858,determined that pstB1 mRNA levels increased significantly over 64 h in cells cultured in 0 mM added phosphate and decreased significantly in cells exposed to high (12.8 mM) phosphate concentrations compared to,phosphate
27542935,2016.0,cyano_train,abstract,phosphate,phosphorus,ENV_FACTOR,,922,931,lls cultured in 0 mM added phosphate and decreased significantly in cells exposed to high (12.8 mM) phosphate concentrations compared to the level in cells cultured under normal (0.8 mM) conditions. Possible c,phosphate
27542935,2016.0,cyano_train,abstract,phosphate,phosphorus,ENV_FACTOR,,1163,1172,"1 was observed when pstB2, pstB3, and pstB4 mRNA levels increased, particularly in cells starved of phosphate. The overexpression of pstB1 increased phosphate uptake by N. punctiforme and was shown to function",phosphate
27542935,2016.0,cyano_train,abstract,phosphate,phosphorus,ENV_FACTOR,,1212,1221,"levels increased, particularly in cells starved of phosphate. The overexpression of pstB1 increased phosphate uptake by N. punctiforme and was shown to functionally complement the loss of PstB in E. coli PstB",phosphate
27542935,2016.0,cyano_train,abstract,phosphate,phosphorus,ENV_FACTOR,,1435,1444,"- ) mutants. The knockout of pstB1 in N. punctiforme did not have a significant effect on cellular phosphate accumulation or growth for the most part, which is attributed to the compensation for the loss of P",phosphate
27542935,2016.0,cyano_train,abstract,phosphate,phosphorus,ENV_FACTOR,,1689,1698,pstB4 mRNA levels. This study provides novel in vivo evidence that PstB1 plays a functional role in phosphate uptake in N. punctiforme IMPORTANCE: Cyanobacteria have been evolving over 3.5 billion years and ha,phosphate
27542935,2016.0,cyano_train,abstract,Phosphate,phosphorus,ENV_FACTOR,,1864,1873,"ving over 3.5 billion years and have become highly adept at growing under limiting nutrient levels. Phosphate is crucial for the survival and prosperity of all organisms. In bacteria, limited phosphate availab",Phosphate
27542935,2016.0,cyano_train,abstract,phosphate,phosphorus,ENV_FACTOR,,1956,1965,"levels. Phosphate is crucial for the survival and prosperity of all organisms. In bacteria, limited phosphate availability promotes the synthesis of active uptake systems. The Pst phosphate transport system is",phosphate
