Global_AI_Rank,Source,Source_Type,Target,Target_Type,Hypothesis_Class,AI_Score,Final_AI_Rank_Score,ML_Probability,Node2Vec_Integrated_Score,Embedding_Source_Target_Similarity,Embedding_Bridge_Mean_Similarity,Embedding_Bridge_Max_Similarity,Embedding_Coverage,Structural_Score,Bridge_Score,Common_Neighbors,Distinct_Bridge_Types,Adamic_Adar,Jaccard,Preferential_Attachment,Degree_Source,Degree_Target,Validation_Status,Candidate_Status,Bridge_Nodes,Bridge_Types,Interpretation,Training_Graph,Source_Normalized,Target_Normalized,Pair_Key,Search_Text
373,gtx,TOXIN,phosphorus_limitation,ENV_FACTOR,environment_toxin_association,0.1183496117160351,0.1183496117160351,0.0442546569034937,0.2294920439348473,0.4565977099887101,0.5583708269656733,0.7672329736783478,1,78.09416259457484,14.0,8,4,2.0214402716463926,0.2051282051282051,312,39,8,Unvalidated,unvalidated_candidate,alexandrium; dinoflagellate; toxin_production; paralytic_shellfish_poisoning; alexandrium_minutum; nutrient; phosphate; phosphorus,DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR,,dino_pre2016,gtx,phosphorus limitation,gtx|||phosphorus limitation,gtx phosphorus limitation toxin env factor environment toxin association alexandrium dinoflagellate toxin production paralytic shellfish poisoning alexandrium minutum nutrient phosphate phosphorus dino taxon dino taxon biological process toxin dino taxon env factor env factor env factor unvalidated
374,sxtg,SXT_GENE,alexandrium_leei,DINO_TAXON,taxon_gene_association,0.1177972397266204,0.1177972397266204,0.0538171657908404,0.2137673506302903,0.6291877464146732,0.5183990873595232,0.6454706073742715,1,54.55887252285371,6.0,6,4,1.4461029280935231,0.1666666666666666,216,36,6,Unvalidated,unvalidated_candidate,saxitoxin; paralytic_shellfish_toxins; alexandrium; dinoflagellate; sxta; phylogeny,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS,,dino_pre2016,sxtg,alexandrium leei,alexandrium leei|||sxtg,sxtg alexandrium leei sxt gene dino taxon taxon gene association saxitoxin paralytic shellfish toxins alexandrium dinoflagellate sxta phylogeny toxin toxin dino taxon dino taxon sxt gene biological process unvalidated
375,harmful_algal_bloom,ENV_FACTOR,sxtu,SXT_GENE,environment_gene_regulation,0.116912643695746,0.116912643695746,0.045678326134566,0.223764120037516,0.1966273059458526,0.4202891294523307,0.6367088652189131,1,106.2519148552639,14.0,13,6,3.148684700359224,0.2954545454545454,756,36,21,Unvalidated,unvalidated_candidate,saxitoxin; cyanobacterial; cyanobacteria; paralytic_shellfish_toxins; dinoflagellate; mass_spectrometry; gymnodinium; paralytic_shellfish_poisoning; gymnodinium_catenatum; sxta; expression; dinoflagellates; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON; DETECTION_METHOD; DINO_TAXON; TOXIN; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,,dino_pre2016,harmful algal bloom,sxtu,harmful algal bloom|||sxtu,harmful algal bloom sxtu env factor sxt gene environment gene regulation saxitoxin cyanobacterial cyanobacteria paralytic shellfish toxins dinoflagellate mass spectrometry gymnodinium paralytic shellfish poisoning gymnodinium catenatum sxta expression dinoflagellates biosynthesis toxin cyano taxon cyano taxon toxin dino taxon detection method dino taxon toxin dino taxon sxt gene biological process dino taxon biological process unvalidated
376,sxtu,SXT_GENE,planktothrix,CYANO_TAXON,cyano_gene_transfer_signal,0.1164698051159998,0.1164698051159998,0.0620677398410701,0.1980729030283945,0.3804086082531885,0.4718679216080181,0.7462901552672138,1,61.88271151508813,8.0,8,3,1.959874276062585,0.2962962962962963,294,21,14,Unvalidated,unvalidated_candidate,saxitoxin; cyanobacterial; cyanobacteria; paralytic_shellfish_toxins; cylindrospermopsis; gymnodinium; paralytic_shellfish_poisoning; dinoflagellates,TOXIN; CYANO_TAXON; CYANO_TAXON; TOXIN; CYANO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON,,dino_pre2016,sxtu,planktothrix,planktothrix|||sxtu,sxtu planktothrix sxt gene cyano taxon cyano gene transfer signal saxitoxin cyanobacterial cyanobacteria paralytic shellfish toxins cylindrospermopsis gymnodinium paralytic shellfish poisoning dinoflagellates toxin cyano taxon cyano taxon toxin cyano taxon dino taxon toxin dino taxon unvalidated
377,alexandrium_tamiyavanichii,DINO_TAXON,lyngbya,CYANO_TAXON,cross_taxa_association,0.1149834425479537,0.1149834425479537,0.0288925390764331,0.2441197977552347,0.2674080951633095,0.4562332750087352,0.6224256552388376,1,107.47400748844316,16.0,12,6,2.862003744221579,0.375,483,23,21,Unvalidated,unvalidated_candidate,dinoflagellates; saxitoxin; hplc; cyanobacteria; paralytic_shellfish_toxins; pyrodinium; alexandrium; toxicity; toxin_production; paralytic_shellfish_poisoning; sxta; biosynthesis,DINO_TAXON; TOXIN; DETECTION_METHOD; CYANO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS,,dino_pre2016,alexandrium tamiyavanichii,lyngbya,alexandrium tamiyavanichii|||lyngbya,alexandrium tamiyavanichii lyngbya dino taxon cyano taxon cross taxa association dinoflagellates saxitoxin hplc cyanobacteria paralytic shellfish toxins pyrodinium alexandrium toxicity toxin production paralytic shellfish poisoning sxta biosynthesis dino taxon toxin detection method cyano taxon toxin dino taxon dino taxon biological process biological process toxin sxt gene biological process unvalidated
378,neosaxitoxin,TOXIN,phosphorus_limitation,ENV_FACTOR,environment_toxin_association,0.1145173751230299,0.1145173751230299,0.0555919912864751,0.202905450877862,0.4777596690017449,0.5120927129609228,0.6477888934121167,1,64.4513863516835,11.0,6,4,1.4362194916312243,0.1578947368421052,288,36,8,Unvalidated,unvalidated_candidate,alexandrium; dinoflagellate; toxin_production; paralytic_shellfish_poisoning; nutrient; alexandrium_minutum,DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; ENV_FACTOR; DINO_TAXON,,dino_pre2016,neosaxitoxin,phosphorus limitation,neosaxitoxin|||phosphorus limitation,neosaxitoxin phosphorus limitation toxin env factor environment toxin association alexandrium dinoflagellate toxin production paralytic shellfish poisoning nutrient alexandrium minutum dino taxon dino taxon biological process toxin env factor dino taxon unvalidated
379,alexandrium_leei,DINO_TAXON,sxti,SXT_GENE,taxon_gene_association,0.1135491690420266,0.1135491690420266,0.0239370517116488,0.2479673450375932,0.816211827347265,0.5180959257886886,0.6034817870328757,1,50.75788519354743,5.0,5,4,1.2122759301070465,0.3333333333333333,84,6,14,Unvalidated,unvalidated_candidate,saxitoxin; dinoflagellate; alexandrium; sxta; phylogeny,TOXIN; DINO_TAXON; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS,,dino_pre2016,alexandrium leei,sxti,alexandrium leei|||sxti,alexandrium leei sxti dino taxon sxt gene taxon gene association saxitoxin dinoflagellate alexandrium sxta phylogeny toxin dino taxon dino taxon sxt gene biological process unvalidated
380,sxtg,SXT_GENE,gene_loss,BIOLOGICAL_PROCESS,gene_process_association,0.113151599205671,0.113151599205671,0.0549960412938541,0.2003849360733964,0.5186118132579682,0.5490252881631144,0.7595047626156175,1,54.75524104738406,6.0,6,4,1.5442871903586974,0.1666666666666666,216,36,6,Validated,unvalidated_candidate,saxitoxin; cyanobacteria; evolution; nitrogen; horizontal_gene_transfer; biosynthesis,TOXIN; CYANO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,,dino_pre2016,sxtg,gene loss,gene loss|||sxtg,sxtg gene loss sxt gene biological process gene process association saxitoxin cyanobacteria evolution nitrogen horizontal gene transfer biosynthesis toxin cyano taxon biological process env factor biological process biological process validated
381,pyrodinium_bahamense,DINO_TAXON,planktothrix,CYANO_TAXON,cross_taxa_association,0.1120667689647289,0.1120667689647289,0.038826079126203,0.2219278037225178,0.469635372932062,0.4451992153613403,0.614893134092412,1,76.80331873967776,10.0,10,4,2.381251206573572,0.2040816326530612,630,45,14,Unvalidated,unvalidated_candidate,saxitoxin; cyanobacterial; cyanobacteria; paralytic_shellfish_toxins; pyrodinium; alexandrium; toxicity; gymnodinium; paralytic_shellfish_poisoning; dinoflagellates,TOXIN; CYANO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; TOXIN; DINO_TAXON,,dino_pre2016,pyrodinium bahamense,planktothrix,planktothrix|||pyrodinium bahamense,pyrodinium bahamense planktothrix dino taxon cyano taxon cross taxa association saxitoxin cyanobacterial cyanobacteria paralytic shellfish toxins pyrodinium alexandrium toxicity gymnodinium paralytic shellfish poisoning dinoflagellates toxin cyano taxon cyano taxon toxin dino taxon dino taxon biological process dino taxon toxin dino taxon unvalidated
382,anabaena,CYANO_TAXON,alexandrium_leei,DINO_TAXON,cross_taxa_association,0.1118716467799871,0.1118716467799871,0.0533059423434862,0.1997202034347384,0.5465241690584259,0.5019229814383743,0.5848697034474657,1,54.55887252285371,6.0,6,4,1.4461029280935231,0.1666666666666666,216,36,6,Unvalidated,unvalidated_candidate,saxitoxin; paralytic_shellfish_toxins; alexandrium; dinoflagellate; sxta; phylogeny,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS,,dino_pre2016,anabaena,alexandrium leei,alexandrium leei|||anabaena,anabaena alexandrium leei cyano taxon dino taxon cross taxa association saxitoxin paralytic shellfish toxins alexandrium dinoflagellate sxta phylogeny toxin toxin dino taxon dino taxon sxt gene biological process unvalidated
383,alexandrium_ostenfeldii,DINO_TAXON,sxtb,SXT_GENE,taxon_gene_association,0.1116696985997865,0.1116696985997865,0.0628343224554021,0.1849227628163632,0.2285127414390775,0.406925204801369,0.6106848464974757,1,80.78992021313684,11.0,9,5,2.2107495802526342,0.2368421052631578,510,30,17,Unvalidated,unvalidated_candidate,dinoflagellate; dinoflagellates; saxitoxin; cyanobacterial; paralytic_shellfish_toxins; climate; toxin_production; bloom; paralytic_shellfish_poisoning,DINO_TAXON; DINO_TAXON; TOXIN; CYANO_TAXON; TOXIN; ENV_FACTOR; BIOLOGICAL_PROCESS; ENV_FACTOR; TOXIN,,dino_pre2016,alexandrium ostenfeldii,sxtb,alexandrium ostenfeldii|||sxtb,alexandrium ostenfeldii sxtb dino taxon sxt gene taxon gene association dinoflagellate dinoflagellates saxitoxin cyanobacterial paralytic shellfish toxins climate toxin production bloom paralytic shellfish poisoning dino taxon dino taxon toxin cyano taxon toxin env factor biological process env factor toxin unvalidated
384,neosaxitoxin,TOXIN,alexandrium_leei,DINO_TAXON,taxon_toxin_association,0.110804790493095,0.110804790493095,0.0667778826165081,0.1768451523079754,0.4638542564048311,0.5520651045266287,0.6477888934121167,1,43.75306508391874,5.0,5,3,1.2008568662836927,0.1351351351351351,216,36,6,Unvalidated,unvalidated_candidate,saxitoxin; paralytic_shellfish_toxins; alexandrium; dinoflagellate; phylogeny,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS,,dino_pre2016,neosaxitoxin,alexandrium leei,alexandrium leei|||neosaxitoxin,neosaxitoxin alexandrium leei toxin dino taxon taxon toxin association saxitoxin paralytic shellfish toxins alexandrium dinoflagellate phylogeny toxin toxin dino taxon dino taxon biological process unvalidated
385,lyngbya,CYANO_TAXON,sxti,SXT_GENE,cyano_gene_transfer_signal,0.1094232255724142,0.1094232255724142,0.0385373572259884,0.2157520280920529,0.3511218441415163,0.4857711274133008,0.6518231632994154,1,77.76740454910316,9.0,9,5,2.1529330437823493,0.3461538461538461,294,21,14,Unvalidated,unvalidated_candidate,saxitoxin; cyanobacterial; cyanobacteria; pyrodinium; alexandrium; paralytic_shellfish_poisoning; sxta; dinoflagellates; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; SXT_GENE; DINO_TAXON; BIOLOGICAL_PROCESS,,dino_pre2016,lyngbya,sxti,lyngbya|||sxti,lyngbya sxti cyano taxon sxt gene cyano gene transfer signal saxitoxin cyanobacterial cyanobacteria pyrodinium alexandrium paralytic shellfish poisoning sxta dinoflagellates biosynthesis toxin cyano taxon cyano taxon dino taxon dino taxon toxin sxt gene dino taxon biological process unvalidated
386,nutrient,ENV_FACTOR,sxtu,SXT_GENE,environment_gene_regulation,0.109172762687185,0.109172762687185,0.0314644925592584,0.225735167879075,0.1859558735461229,0.4242850569617223,0.5996980328830517,1,108.22779803778135,16.0,14,5,3.4070024671665524,0.2413793103448276,1071,51,21,Unvalidated,unvalidated_candidate,saxitoxin; cyanobacteria; cyanobacterial; paralytic_shellfish_toxins; dinoflagellate; gymnodinium; saxitoxin_biosynthesis; dinoflagellates; paralytic_shellfish_poisoning; gymnodinium_catenatum; sxta; expression; phylogenetic; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; TOXIN; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,,dino_pre2016,nutrient,sxtu,nutrient|||sxtu,nutrient sxtu env factor sxt gene environment gene regulation saxitoxin cyanobacteria cyanobacterial paralytic shellfish toxins dinoflagellate gymnodinium saxitoxin biosynthesis dinoflagellates paralytic shellfish poisoning gymnodinium catenatum sxta expression phylogenetic biosynthesis toxin cyano taxon cyano taxon toxin dino taxon dino taxon biological process dino taxon toxin dino taxon sxt gene biological process biological process biological process unvalidated
387,alexandrium_tamiyavanichii,DINO_TAXON,planktothrix,CYANO_TAXON,cross_taxa_association,0.1091634503818183,0.1091634503818183,0.0479265946040626,0.2010187340484518,0.3892858224191963,0.4717108527866773,0.6224256552388376,1,66.52785580546487,8.0,8,4,1.8846175579048483,0.2758620689655172,322,23,14,Unvalidated,unvalidated_candidate,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; pyrodinium; alexandrium; toxicity; paralytic_shellfish_poisoning; dinoflagellates,TOXIN; CYANO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,,dino_pre2016,alexandrium tamiyavanichii,planktothrix,alexandrium tamiyavanichii|||planktothrix,alexandrium tamiyavanichii planktothrix dino taxon cyano taxon cross taxa association saxitoxin cyanobacteria paralytic shellfish toxins pyrodinium alexandrium toxicity paralytic shellfish poisoning dinoflagellates toxin cyano taxon toxin dino taxon dino taxon biological process toxin dino taxon unvalidated
388,lyngbya,CYANO_TAXON,sxtb,SXT_GENE,cyano_gene_transfer_signal,0.1090201122529314,0.1090201122529314,0.0256724765895924,0.23404156574794,0.3518876336213737,0.4517216338951041,0.6518231632994154,1,94.34558483573096,13.0,10,6,2.3870781321511885,0.3571428571428571,357,21,17,Unvalidated,unvalidated_candidate,cyanobacterial; cyanobacteria; dinoflagellates; saxitoxin; paralytic_shellfish_toxins; toxin_production; bloom; paralytic_shellfish_poisoning; sxta; biosynthesis,CYANO_TAXON; CYANO_TAXON; DINO_TAXON; TOXIN; TOXIN; BIOLOGICAL_PROCESS; ENV_FACTOR; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS,,dino_pre2016,lyngbya,sxtb,lyngbya|||sxtb,lyngbya sxtb cyano taxon sxt gene cyano gene transfer signal cyanobacterial cyanobacteria dinoflagellates saxitoxin paralytic shellfish toxins toxin production bloom paralytic shellfish poisoning sxta biosynthesis cyano taxon cyano taxon dino taxon toxin toxin biological process env factor toxin sxt gene biological process unvalidated
389,cyanobacterial,CYANO_TAXON,alexandrium_leei,DINO_TAXON,cross_taxa_association,0.1089773730726393,0.1089773730726393,0.0506653838595954,0.1964453568922053,0.5205527047272833,0.5527735948285945,0.6766597160612093,1,54.06867644442234,6.0,6,4,1.4461029280935231,0.1176470588235294,306,51,6,Unvalidated,unvalidated_candidate,saxitoxin; paralytic_shellfish_toxins; alexandrium; dinoflagellate; sxta; phylogeny,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS,,dino_pre2016,cyanobacterial,alexandrium leei,alexandrium leei|||cyanobacterial,cyanobacterial alexandrium leei cyano taxon dino taxon cross taxa association saxitoxin paralytic shellfish toxins alexandrium dinoflagellate sxta phylogeny toxin toxin dino taxon dino taxon sxt gene biological process unvalidated
390,sxt_genes,SXT_GENE,secondary_metabolism,BIOLOGICAL_PROCESS,gene_process_association,0.1088190786810638,0.1088190786810638,0.0672765526152372,0.1711328677798039,0.247585498524519,0.4537136560445507,0.6437593584788391,1,65.87706094382852,8.0,8,4,1.938530471914257,0.2,540,30,18,Unvalidated,unvalidated_candidate,saxitoxin; pyrodinium; dinoflagellate; toxicity; bloom; light; pyrodinium_bahamense; dinoflagellates,TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; ENV_FACTOR; DINO_TAXON; DINO_TAXON,,dino_pre2016,sxt genes,secondary metabolism,secondary metabolism|||sxt genes,sxt genes secondary metabolism sxt gene biological process gene process association saxitoxin pyrodinium dinoflagellate toxicity bloom light pyrodinium bahamense dinoflagellates toxin dino taxon dino taxon biological process env factor env factor dino taxon dino taxon unvalidated
391,alexandrium_ostenfeldii,DINO_TAXON,sxtu,SXT_GENE,taxon_gene_association,0.1082418643961627,0.1082418643961627,0.0460832573514528,0.2014797749632276,0.2836959167712138,0.4196632106268277,0.5954795286081612,1,84.35654424943266,11.0,10,5,2.458759929594381,0.2439024390243902,630,30,21,Unvalidated,unvalidated_candidate,saxitoxin; cyanobacterial; paralytic_shellfish_toxins; dinoflagellate; mass_spectrometry; gymnodinium; dinoflagellates; paralytic_shellfish_poisoning; lc_ms; phylogenetic,TOXIN; CYANO_TAXON; TOXIN; DINO_TAXON; DETECTION_METHOD; DINO_TAXON; DINO_TAXON; TOXIN; DETECTION_METHOD; BIOLOGICAL_PROCESS,,dino_pre2016,alexandrium ostenfeldii,sxtu,alexandrium ostenfeldii|||sxtu,alexandrium ostenfeldii sxtu dino taxon sxt gene taxon gene association saxitoxin cyanobacterial paralytic shellfish toxins dinoflagellate mass spectrometry gymnodinium dinoflagellates paralytic shellfish poisoning lc ms phylogenetic toxin cyano taxon toxin dino taxon detection method dino taxon dino taxon toxin detection method biological process unvalidated
392,transcription,BIOLOGICAL_PROCESS,sxti,SXT_GENE,gene_process_association,0.1079097212612762,0.1079097212612762,0.0612004916573744,0.1779735656671291,0.2150101425871081,0.4622540963627726,0.6248461022794276,1,67.00013414035304,8.0,8,4,1.900067070176523,0.32,266,19,14,Unvalidated,unvalidated_candidate,saxitoxin; dinoflagellate; alexandrium; saxitoxin_biosynthesis; paralytic_shellfish_poisoning; sxta; dinoflagellates; biosynthesis,TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; SXT_GENE; DINO_TAXON; BIOLOGICAL_PROCESS,,dino_pre2016,transcription,sxti,sxti|||transcription,transcription sxti biological process sxt gene gene process association saxitoxin dinoflagellate alexandrium saxitoxin biosynthesis paralytic shellfish poisoning sxta dinoflagellates biosynthesis toxin dino taxon dino taxon biological process toxin sxt gene dino taxon biological process unvalidated
393,temperature,ENV_FACTOR,sxtu,SXT_GENE,environment_gene_regulation,0.1072878993025379,0.1072878993025379,0.0607270259637985,0.177129209310647,0.1718648157291763,0.4373590652314759,0.6404687833629065,1,78.60751985237897,11.0,10,4,2.3946690170985776,0.1818181818181818,924,44,21,Unvalidated,unvalidated_candidate,saxitoxin; paralytic_shellfish_toxins; dinoflagellate; gymnodinium; saxitoxin_biosynthesis; paralytic_shellfish_poisoning; gymnodinium_catenatum; sxta; dinoflagellates; biosynthesis,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON; SXT_GENE; DINO_TAXON; BIOLOGICAL_PROCESS,,dino_pre2016,temperature,sxtu,sxtu|||temperature,temperature sxtu env factor sxt gene environment gene regulation saxitoxin paralytic shellfish toxins dinoflagellate gymnodinium saxitoxin biosynthesis paralytic shellfish poisoning gymnodinium catenatum sxta dinoflagellates biosynthesis toxin toxin dino taxon dino taxon biological process toxin dino taxon sxt gene dino taxon biological process unvalidated
394,polyketide_synthase,BIOLOGICAL_PROCESS,sxti,SXT_GENE,gene_process_association,0.1072548011427371,0.1072548011427371,0.0208104080191507,0.2369213908281168,0.5887234927378918,0.5539279219655941,0.6826142421985011,1,61.82261477888084,7.0,7,4,1.6613073894404211,0.35,182,13,14,Unvalidated,unvalidated_candidate,saxitoxin; dinoflagellate; alexandrium; sxta; phylogenetic; dinoflagellates; biosynthesis,TOXIN; DINO_TAXON; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,,dino_pre2016,polyketide synthase,sxti,polyketide synthase|||sxti,polyketide synthase sxti biological process sxt gene gene process association saxitoxin dinoflagellate alexandrium sxta phylogenetic dinoflagellates biosynthesis toxin dino taxon dino taxon sxt gene biological process dino taxon biological process unvalidated
395,sxtg,SXT_GENE,phosphorus_limitation,ENV_FACTOR,environment_gene_regulation,0.1060353731270434,0.1060353731270434,0.0511169786089718,0.1884129649041508,0.3299977209148064,0.4428775188692597,0.6471348014077238,1,72.34674422759426,13.0,7,4,1.7274261678511866,0.1891891891891892,288,36,8,Unvalidated,unvalidated_candidate,alexandrium; dinoflagellate; toxin_production; paralytic_shellfish_poisoning; alexandrium_minutum; nutrient; phosphorus,DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON; ENV_FACTOR; ENV_FACTOR,,dino_pre2016,sxtg,phosphorus limitation,phosphorus limitation|||sxtg,sxtg phosphorus limitation sxt gene env factor environment gene regulation alexandrium dinoflagellate toxin production paralytic shellfish poisoning alexandrium minutum nutrient phosphorus dino taxon dino taxon biological process toxin dino taxon env factor env factor unvalidated
396,salinity,ENV_FACTOR,sxtu,SXT_GENE,environment_gene_regulation,0.1056251322102721,0.1056251322102721,0.0384956548296783,0.2063193482811629,0.2634346715679687,0.4221175273707841,0.5954795286081612,1,89.64039583796539,12.0,11,5,2.6743645856493554,0.2291666666666666,798,38,21,Unvalidated,unvalidated_candidate,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; dinoflagellate; mass_spectrometry; gymnodinium; paralytic_shellfish_poisoning; lc_ms; gymnodinium_catenatum; dinoflagellates; biosynthesis,TOXIN; CYANO_TAXON; TOXIN; DINO_TAXON; DETECTION_METHOD; DINO_TAXON; TOXIN; DETECTION_METHOD; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS,,dino_pre2016,salinity,sxtu,salinity|||sxtu,salinity sxtu env factor sxt gene environment gene regulation saxitoxin cyanobacteria paralytic shellfish toxins dinoflagellate mass spectrometry gymnodinium paralytic shellfish poisoning lc ms gymnodinium catenatum dinoflagellates biosynthesis toxin cyano taxon toxin dino taxon detection method dino taxon toxin detection method dino taxon dino taxon biological process unvalidated
397,resting_cyst,BIOLOGICAL_PROCESS,sxtu,SXT_GENE,gene_process_association,0.1055394012599365,0.1055394012599365,0.0676045472320219,0.1624416823018085,0.222525256086135,0.4742150061786994,0.6428251992374653,1,57.63666069096342,8.0,7,3,1.6516636788150418,0.2333333333333333,336,16,21,Unvalidated,unvalidated_candidate,saxitoxin; paralytic_shellfish_toxins; dinoflagellate; gymnodinium; paralytic_shellfish_poisoning; gymnodinium_catenatum; biosynthesis,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS,,dino_pre2016,resting cyst,sxtu,resting cyst|||sxtu,resting cyst sxtu biological process sxt gene gene process association saxitoxin paralytic shellfish toxins dinoflagellate gymnodinium paralytic shellfish poisoning gymnodinium catenatum biosynthesis toxin toxin dino taxon dino taxon toxin dino taxon biological process unvalidated
398,sxtu,SXT_GENE,scytonema,CYANO_TAXON,cyano_gene_transfer_signal,0.1052653254873941,0.1052653254873941,0.0265141038650386,0.2233921579209273,0.5803255270572752,0.5429444403879453,0.7028995719612151,1,60.83098937804503,6.0,6,5,1.4869232604510874,0.2857142857142857,126,21,6,Unvalidated,unvalidated_candidate,saxitoxin; cyanobacteria; cyanobacterium; sxta; phylogenetic; dinoflagellates,TOXIN; CYANO_TAXON; CYANO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON,,dino_pre2016,sxtu,scytonema,scytonema|||sxtu,sxtu scytonema sxt gene cyano taxon cyano gene transfer signal saxitoxin cyanobacteria cyanobacterium sxta phylogenetic dinoflagellates toxin cyano taxon cyano taxon sxt gene biological process dino taxon unvalidated
399,alexandrium_tamiyavanichii,DINO_TAXON,sxtb,SXT_GENE,taxon_gene_association,0.1051345370345336,0.1051345370345336,0.0457026374757139,0.194282386372763,0.2208837648336133,0.4645080968511268,0.6224256552388376,1,81.1514158330994,11.0,9,5,2.1240950133238963,0.2903225806451613,391,23,17,Unvalidated,unvalidated_candidate,dinoflagellate; dinoflagellates; saxitoxin; cyanobacteria; paralytic_shellfish_toxins; toxin_production; paralytic_shellfish_poisoning; sxta; biosynthesis,DINO_TAXON; DINO_TAXON; TOXIN; CYANO_TAXON; TOXIN; BIOLOGICAL_PROCESS; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS,,dino_pre2016,alexandrium tamiyavanichii,sxtb,alexandrium tamiyavanichii|||sxtb,alexandrium tamiyavanichii sxtb dino taxon sxt gene taxon gene association dinoflagellate dinoflagellates saxitoxin cyanobacteria paralytic shellfish toxins toxin production paralytic shellfish poisoning sxta biosynthesis dino taxon dino taxon toxin cyano taxon toxin biological process toxin sxt gene biological process unvalidated
400,nitrogen_limitation,ENV_FACTOR,sxti,SXT_GENE,environment_gene_regulation,0.104847128406827,0.104847128406827,0.0679245159169092,0.1602310471417036,0.261627988457582,0.468248943051042,0.6248461022794276,1,55.20086569767649,6.0,6,4,1.400432848838245,0.24,238,17,14,Unvalidated,unvalidated_candidate,cyanobacteria; dinoflagellate; alexandrium; paralytic_shellfish_poisoning; dinoflagellates; biosynthesis,CYANO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS,,dino_pre2016,nitrogen limitation,sxti,nitrogen limitation|||sxti,nitrogen limitation sxti env factor sxt gene environment gene regulation cyanobacteria dinoflagellate alexandrium paralytic shellfish poisoning dinoflagellates biosynthesis cyano taxon dino taxon dino taxon toxin dino taxon biological process unvalidated
401,gonyautoxin,TOXIN,bloom_dynamics,BIOLOGICAL_PROCESS,process_toxin_association,0.1046507504911782,0.1046507504911782,0.0354782957778778,0.2084094325611288,0.6631453401003983,0.7109860756275699,0.7972252983951106,1,37.6406375964206,4.0,4,3,0.9281619354652012,0.0784313725490196,204,51,4,Unvalidated,unvalidated_candidate,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,,dino_pre2016,gonyautoxin,bloom dynamics,bloom dynamics|||gonyautoxin,gonyautoxin bloom dynamics toxin biological process process toxin association alexandrium paralytic shellfish poisoning bloom dinoflagellates dino taxon toxin env factor dino taxon unvalidated
